"","city1_2","flight","plane","flag"
"196","成都广州","CZ3444","319",2561
"197","成都广州","CA4333","321",2561
"198","成都广州","3U8733","320",2561
"199","成都广州","ZH9188","320",2561
"200","成都广州","CZ3402","319",2561
"201","成都广州","CZ3378","319",2561
"202","成都广州","CZ3418","319",2561
"203","成都广州","CA4305","330",2561
"204","成都广州","MU5321","320",2561
"205","成都广州","CZ3428","319",2561
"206","成都广州","CA4317","330",2561
"207","成都广州","EU2235","319",2561
"208","成都广州","CZ3404","319",2561
"209","成都广州","CA4307","330",2561
"210","成都广州","ZH9674","738",2561
"211","成都贵阳","CZ3768","738",14
"212","成都贵阳","CZ3768","738",14
"213","成都贵阳","3U8639","319",14
"214","成都贵阳","CA4437","319",14
"215","成都贵阳","CZ3672","738",14
"216","成都贵阳","EU2731","319",14
"217","成都贵阳","EU2763","319",14
"218","成都贵阳","CA4439","321",14
"219","成都贵阳","CA4435","320",14
"220","成都贵阳","QW9809","320",14
"221","成都贵阳","TV9825","319",14
"222","成都桂林","3U8427","320",7228
"223","成都桂林","CA4267","319",7228
"224","成都桂林","CZ6670","320",7228
"225","成都桂林","SC4764","738",7228
"226","成都桂林","CA4323","320",7228
"227","成都哈尔滨","ZH9501","737",13494
"228","成都哈尔滨","CA4177","321",13494
"229","成都海口","8L9609","73G",4168
"230","成都海口","3U8751","321",4168
"231","成都海口","EU2761","319",4168
"232","成都海口","EU2761","319",4168
"233","成都海口","3U8751","321",4168
"234","成都海口","HU7086","738",4168
"235","成都海口","CA4315","330",4168
"236","成都邯郸","3U8897","320",19762
"237","成都邯郸","GJ8848","320",19762
"238","成都邯郸","GJ8848","320",19762
"239","成都杭州","CA1746","320",7705
"240","成都杭州","MU5495","320",7705
"241","成都杭州","MU5499","320",7705
"242","成都杭州","CA1742","320",7705
"243","成都杭州","MU2251","320",7705
"244","成都杭州","CA4519","321",7705
"245","成都杭州","3U8911","320",7705
"246","成都杭州","EU2209","319",7705
"247","成都杭州","3U8919","320",7705
"248","成都杭州","TV9811","319",7705
"249","成都杭州","EU2209","319",7705
"250","成都杭州","MF8424","738",7705
"251","成都合肥","MU2229","320",3383
"252","成都合肥","CA4521","320",3383
"253","成都合肥","MU5653","319",3383
"254","成都合肥","MU5436","320",3383
"255","成都合肥","MU5436","320",3383
"256","成都合肥","3U8545/6","319",3383
"257","成都合肥","CA4521","320",3383
"258","成都合肥","3U8995","321",3383
"259","成都合肥","3U8995","321",3383
"260","成都合肥","3U8131","321",3383
"261","成都呼和浩特","CA1654","738",911
"262","成都呼和浩特","CA1654","738",911
"263","成都呼和浩特","CA1654","738",911
"264","成都呼和浩特","3U8713","321",911
"265","成都呼和浩特","ZH9410","320",911
"266","成都怀化","CZ6488","319",22120
"267","成都黄山","FM9266","738",10540
"268","成都惠州","CA4221","319",22123
"269","成都惠州","CA4221","319",22123
"270","成都济南","CA4527","757",3337
"271","成都济南","SC4902","738",3337
"272","成都济南","EU2719","319",3337
"273","成都济南","3U8811","321",3337
"274","成都济南","3U8843","320",3337
"275","成都济南","8L9615","73G",3337
"276","成都济南","8L9615","73G",3337
"277","成都济南","CZ6442","319",3337
"278","成都济南","3U8843","320",3337
"279","成都济南","EU2719","319",3337
"280","成都济南","CA4457","319",3337
"281","成都济宁","EU2723","319",79
"282","成都济宁","EU2709","319",79
"283","成都济宁","EU2709","319",79
"284","成都济宁","EU2723","319",79
"285","成都井冈山","EU2735","319",12749
"286","成都景德镇","SC4936","738",10240
"287","成都喀什","CA4241","319",24730
"288","成都库尔勒","CA4247","319",24726
"289","成都库尔勒","CA4225/6","319",24726
"290","成都库尔勒","CA4159","320",24726
"291","成都昆明","3U8667","320",5573
"292","成都昆明","CA4413","320",5573
"293","成都昆明","MU5856","738",5573
"294","成都昆明","MU5850","738",5573
"295","成都昆明","KY8322","73G",5573
"296","成都昆明","CA4459","319",5573
"297","成都昆明","CA4413","320",5573
"298","成都昆明","3U8661","320",5573
"299","成都昆明","EU2223","319",5573
"300","成都昆明","MU5850","738",5573
"301","成都昆明","CA4413","320",5573
"302","成都昆明","MU5846","738",5573
"303","成都昆明","8L9946","73G",5573
"304","成都昆明","3U8667","320",5573
"305","成都昆明","MU5846","738",5573
"306","成都昆明","MU5844","738",5573
"307","成都昆明","DR6522","73G",5573
"308","成都昆明","MU5854","738",5573
"309","成都昆明","CA4413","320",5573
"310","成都昆明","MU9702","737",5573
"311","成都昆明","8L9948","73G",5573
"312","成都昆明","TV9809","319",5573
"313","成都昆明","MU5848","738",5573
"314","成都昆明","MU5842","738",5573
"315","成都拉萨","MU5473","319",13283
"316","成都拉萨","3U8697","330",13283
"317","成都拉萨","TV9863","319",13283
"318","成都拉萨","TV9855","319",13283
"319","成都拉萨","CA4405","319",13283
"320","成都拉萨","3U8657","330",13283
"321","成都拉萨","TV9853","319",13283
"322","成都拉萨","3U8695","319",13283
"323","成都拉萨","TV9823","319",13283
"324","成都拉萨","TV9803","319",13283
"325","成都拉萨","CA4403","319",13283
"326","成都拉萨","CA4401","319",13283
"327","成都兰州","3U8569","319",9876
"328","成都兰州","MU2479","738",9876
"329","成都兰州","3U8771","319",9876
"330","成都兰州","CA4209","320",9876
"331","成都兰州","MU2471","738",9876
"332","成都兰州","EU2259","319",9876
"333","成都兰州","3U8569","319",9876
"334","成都兰州","CA4207","319",9876
"335","成都兰州","MU2479","738",9876
"336","成都兰州","EU2273","319",9876
"337","成都兰州","MU2414","320",9876
"338","成都兰州","EU2271","319",9876
"339","成都兰州","MU2479","738",9876
"340","成都兰州","3U8771","319",9876
"341","成都兰州","MU2479","738",9876
"342","成都丽江","3U8691","319",3111
"343","成都丽江","EU2737","319",3111
"344","成都丽江","EU2737","319",3111
"345","成都丽江","8L9625","73G",3111
"346","成都丽江","JD5135","319",3111
"347","成都丽江","CA4451","320",3111
"348","成都丽江","KY8294","73G",3111
"349","成都连云港","EU2755","319",10280
"350","成都林芝","CA4431","319",13286
"351","成都林芝","CA4251","319",13286
"352","成都林芝","3U8693","319",13286
"353","成都柳州","EU2201","319",12214
"354","成都柳州","EU2201","319",12214
"355","成都柳州","EU2201","319",12214
"356","成都洛阳","GJ8778","320",9765
"357","成都洛阳","GJ8778","320",9765
"358","成都南昌","ZH9380","738",5698
"359","成都南昌","3U8927","319",5698
"360","成都南昌","MU5373","319",5698
"361","成都南昌","CA4507","321",5698
"362","成都南昌","KY8305","73G",5698
"363","成都南京","MU5596","320",5745
"364","成都南京","MU2816","320",5745
"365","成都南京","3U8993","321",5745
"366","成都南京","EU2759","319",5745
"367","成都南京","CA4505","321",5745
"368","成都南京","3U8923","320",5745
"369","成都南京","TV9839","319",5745
"370","成都南京","ZH9214","738",5745
"371","成都南京","TV9839","319",5745
"372","成都南京","MU2885","320",5745
"373","成都南宁","EU2219","319",10645
"374","成都南宁","CZ3242","738",10645
"375","成都南宁","ZH9564","738",10645
"376","成都南宁","3U8773","321",10645
"377","成都南宁","CA4327","321",10645
"378","成都南宁","EU2219","319",10645
"379","成都南宁","3U8773","321",10645
"380","成都南宁","3U8773","321",10645
"381","成都南阳","CZ6343","E90",7423
"382","成都宁波","CA4529","319",4650
"383","成都攀枝花","3U8651","319",18634
"384","成都攀枝花","CA4461","319",18634
"385","成都攀枝花","3U8651","319",18634
"386","成都攀枝花","3U8651","319",18634
"387","成都普洱","8L9603","73G",24658
"388","成都普洱","8L9603/4","73G",24658
"389","成都黔江","3U8563","319",23648
"390","成都黔江","3U8563","320",23648
"391","成都青岛","3U8915","320",8117
"392","成都青岛","MU5283","319",8117
"393","成都青岛","QW9772","320",8117
"394","成都青岛","3U8375","320",8117
"395","成都青岛","MU5448","319",8117
"396","成都青岛","CA4511","321",8117
"397","成都青岛","SC4714","738",8117
"398","成都泉州","ZH9523","320",10466
"399","成都泉州","MF8448","738",10466
"400","成都泉州","ZH9523","320",10466
"401","成都日喀则","TV9843","319",13304
"402","成都三亚","JD5178","319",4720
"403","成都三亚","TV9821","319",4720
"404","成都三亚","HU7630","738",4720
"405","成都三亚","CA4375","321",4720
"406","成都三亚","EU2207","319",4720
"407","成都三亚","8L9607","73G",4720
"408","成都三亚","3U8757","320",4720
"409","成都厦门","MF8442","752",6358
"410","成都厦门","3U8869","320",6358
"411","成都厦门","CA4539","321",6358
"412","成都厦门","MF8442","752",6358
"413","成都厦门","MF8402","738",6358
"414","成都厦门","MF8490","738",6358
"415","成都深圳","3U8701","320",12233
"416","成都深圳","ZH9974","738",12233
"417","成都深圳","CA4389","330",12233
"418","成都深圳","HU7752","332",12233
"419","成都深圳","MU9631","320",12233
"420","成都深圳","EU2217","319",12233
"421","成都深圳","CA4311","330",12233
"422","成都深圳","CZ3434","333",12233
"423","成都深圳","CA4337","330",12233
"424","成都深圳","3U8705","321",12233
"425","成都深圳","CA4313","330",12233
"426","成都深圳","3U8701","320",12233
"427","成都深圳","CZ3458","321",12233
"428","成都深圳","CA4383","319",12233
"429","成都深圳","ZH9924","738",12233
"430","成都深圳","3U8703","321",12233
"431","成都深圳","CZ3454","321",12233
"432","成都深圳","ZH9824","738",12233
"433","成都深圳","CA4329","330",12233
"434","成都沈阳","CZ6402","319",11050
"435","成都沈阳","ZH9493","320",11050
"436","成都沈阳","CA4185","321",11050
"437","成都沈阳","CZ6402","319",11050
"438","成都沈阳","TV9879","319",11050
"439","成都石家庄","NS3210","738",1542
"440","成都石家庄","9C8986","320",1542
"441","成都石家庄","EU2257","319",1542
"442","成都石家庄","KN2376","738",1542
"443","成都石家庄","9C8986","320",1542
"444","成都石家庄","3U8345","319",1542
"445","成都石家庄","KN2376","738",1542
"446","成都太原","EU2269","319",6148
"447","成都太原","ZH9519","320",6148
"448","成都太原","3U8531","320",6148
"449","成都太原","CA4181","320",6148
"450","成都太原","CZ6436","320",6148
"451","成都太原","MU5234","738",6148
"452","成都太原","3U8785","320",6148
"453","成都腾冲","8L9859","73G",10787
"454","成都天津","GS7888","320",9285
"455","成都天津","CA4187","320",9285
"456","成都天津","3U8861","320",9285
"457","成都天津","EU2747","319",9285
"458","成都天津","3U8861","320",9285
"459","成都天津","EU2249","319",9285
"460","成都天津","BK2852","737",9285
"461","成都天津","CA4187","320",9285
"462","成都天津","CA1428","738",9285
"463","成都天津","3U8861","320",9285
"464","成都天津","EU2249","319",9285
"465","成都天津","3U8861","320",9285
"466","成都铜仁","TV9859","319",24649
"467","成都温州","CA1960","320",13169
"468","成都温州","3U8931","320",13169
"469","成都温州","CA1964","319",13169
"470","成都温州","3U8933","321",13169
"471","成都温州","EU2767","319",13169
"472","成都乌鲁木齐","8L9619","73G",11206
"473","成都乌鲁木齐","CA4153","320",11206
"474","成都乌鲁木齐","CZ6926","738",11206
"475","成都乌鲁木齐","3U8841","320",11206
"476","成都乌鲁木齐","CA4151","320",11206
"477","成都乌鲁木齐","CA4191","330",11206
"478","成都乌鲁木齐","3U8525","320",11206
"479","成都乌鲁木齐","CA4191","330",11206
"480","成都乌鲁木齐","CZ6942","73G",11206
"481","成都乌鲁木齐","CZ6944","738",11206
"482","成都乌鲁木齐","UQ2510","738",11206
"483","成都乌鲁木齐","HU7368","738",11206
"484","成都乌鲁木齐","CA4151","320",11206
"485","成都乌鲁木齐","CA4151","320",11206
"486","成都乌鲁木齐","CA4151","320",11206
"487","成都乌鲁木齐","CA4157","320",11206
"488","成都无锡","3U8627","321",10586
"489","成都无锡","ZH9574","738",10586
"490","成都无锡","MU2906","320",10586
"491","成都无锡","ZH9528","738",10586
"492","成都武汉","MU2654","738",7438
"493","成都武汉","MU2612","738",7438
"494","成都武汉","MU2652","738",7438
"495","成都武汉","CZ3448","738",7438
"496","成都武汉","3U8985","320",7438
"497","成都武汉","CA8208","320",7438
"498","成都武汉","MU2464","738",7438
"499","成都武汉","CZ3442","738",7438
"500","成都武汉","EU2711","319",7438
"501","成都武汉","EU2711","319",7438
"502","成都武汉","CA4587","321",7438
"503","成都西安","CZ6434","319",1812
"504","成都西安","3U8769","319",1812
"505","成都西安","3U8803","319",1812
"506","成都西安","EU2741","319",1812
"507","成都西安","MU2344","321",1812
"508","成都西安","MU2295","320",1812
"509","成都西安","3U8555","319",1812
"510","成都西安","CZ6250","319",1812
"511","成都西安","HU7856","788",1812
"512","成都西安","CA8926","738",1812
"513","成都西安","3U8319","319",1812
"514","成都西昌","3U8155","320",16873
"515","成都西宁","MU2689","738",69
"516","成都西宁","3U8987","320",69
"517","成都西宁","MU2689","738",69
"518","成都西宁","MU2689","738",69
"519","成都西宁","MU2689","738",69
"520","成都西宁","MU2225","320",69
"521","成都西宁","CA4211","319",69
"522","成都西宁","MU2689","738",69
"523","成都西宁","TV9817","319",69
"524","成都西宁","3U8987","319",69
"525","成都西宁","MU5255","319",69
"526","成都西宁","CA4205","319",69
"527","成都西宁","MU2689","738",69
"528","成都西宁","3U8133","320",69
"529","成都西双版纳","3U8573","319",7646
"530","成都西双版纳","EU2215/6","319",7646
"531","成都西双版纳","EU2215/6","319",7646
"532","成都西双版纳","EU2215/6","319",7646
"533","成都西双版纳","EU2215/6","319",7646
"534","成都西双版纳","EU2215/6","319",7646
"535","成都夏河","3U8115","319",23966
"536","成都夏河","3U8115","319",23966
"537","成都襄阳","GJ8886","320",12285
"538","成都兴义","EU2745","319",24242
"539","成都兴义","EU2743","319",24242
"540","成都徐州","3U8333","320",6481
"541","成都徐州","3U8813","321",6481
"542","成都烟台","CZ6410","319",13
"543","成都烟台","CA4531","319",13
"544","成都扬州","3U8905","319",13167
"545","成都伊宁","CA4245","319",22184
"546","成都宜昌","3U8711","320",1941
"547","成都宜昌","3U8711","320",1941
"548","成都宜春","3U8233","319",19829
"549","成都义乌","CA4537/8","319",10700
"550","成都义乌","CA4537/8","319",10700
"551","成都银川","3U8877","321",48
"552","成都银川","CA4231","321",48
"553","成都银川","MU5639","320",48
"554","成都银川","MU2481","738",48
"555","成都银川","MU5639","320",48
"556","成都银川","EU2275","319",48
"557","成都银川","3U8877","321",48
"558","成都榆林","CA4273","319",24660
"559","成都玉树","MU5281","319",24647
"560","成都运城","CA4183","319",9345
"561","成都湛江","CA4237","319",2012
"562","成都湛江","CA4237","319",2012
"563","成都张家界","CA4377","319",9387
"564","成都张家口","DR6539","73G",24695
"565","成都长春","CA4189","321",4738
"566","成都长沙","EU2205","319",2604
"567","成都长沙","CZ3462","320",2604
"568","成都长沙","MF8454","738",2604
"569","成都长沙","3U8997","321",2604
"570","成都长沙","TV9885","319",2604
"571","成都长沙","CA4371","321",2604
"572","成都长沙","3U8997","321",2604
"573","成都长沙","EU2729","319",2604
"574","成都长沙","BK2780","737",2604
"575","成都长治","CA4179","319",17005
"576","成都长治","CA4179","319",17005
"577","成都昭通","8L9645","73G",22190
"578","成都郑州","CZ3474","738",7094
"579","成都郑州","3U8857","319",7094
"580","成都郑州","CZ3472","738",7094
"581","成都郑州","CZ6256","320",7094
"582","成都郑州","CA4271","319",7094
"583","成都郑州","3U8857","319",7094
"584","成都郑州","CA4321","320",7094
"585","成都郑州","EU2227","319",7094
"586","成都郑州","CZ6439","738",7094
"587","成都郑州","EU2765/6","319",7094
"588","成都郑州","CZ6256","320",7094
"589","成都珠海","CA4391","319",12193
"590","成都珠海","CA4391","319",12193
"591","成都遵义","EU2233","319",23972
"592","成都遵义","EU2231","319",23972
"593","池州广州","CZ3868","319",17325
"594","赤峰呼和浩特","GS6688","E90",18954
"595","赤峰呼和浩特","CA1628","737",18954
"596","赤峰呼和浩特","GS6692","E90",18954
"597","赤峰呼和浩特","G52798","CR9",18954
"598","赤峰呼和浩特","GS6686","E90",18954
"599","赤峰呼和浩特","G52806","CR9",18954
"600","赤峰呼和浩特","GS6682","E90",18954
"601","赤峰呼和浩特","GS6694","E90",18954
"602","赤峰呼和浩特","GS6690","E90",18954
"603","赤峰呼和浩特","GS6684","EMB",18954
"604","赤峰天津","MU2084","319",10987
"605","赤峰天津","MU2084","319",10987
"606","达州广州","CA4355","737",17350
"607","达州三亚","JD5780","319",24757
"608","达州深圳","CA4366","319",7420
"609","大理成都","MU5859","73G",5047
"610","大理成都","8L9606","73G",5047
"611","大理成都","CA4416","319",5047
"612","大理成都","MU9704","737",5047
"613","大理杭州","MU9721","73G",22290
"614","大理杭州","MU9365","73G",22290
"615","大理昆明","CZ3482","EMB",19016
"616","大理昆明","MU5946","73G",19016
"617","大理昆明","MU5946","73G",19016
"618","大理昆明","MU5936","737",19016
"619","大理昆明","8L9854","73G",19016
"620","大理昆明","8L9942","73G",19016
"621","大理昆明","MU5920","737",19016
"622","大理昆明","MU5944","73G",19016
"623","大理昆明","8L9942","73G",19016
"624","大理昆明","MU5757","73G",19016
"625","大理昆明","8L9942","73G",19016
"626","大理南京","MU9709","73G",24818
"627","大理天津","MU9727","73G",24820
"628","大理武汉","MU9735","73G",24815
"629","大理西安","JD5660","319",24814
"630","大理西双版纳","8L9929","73G",23666
"631","大理长沙","MU9734","73G",19687
"632","大理重庆","OQ2368","319",9832
"633","大理重庆","CA4552","737",9832
"634","大理重庆","CA4552","737",9832
"635","大理重庆","OQ2348","319",9832
"636","大连包头","CA8915","738",8115
"637","大连包头","CZ6527/8","320",8115
"638","大连包头","G52762","CR9",8115
"639","大连包头","CZ6527/8","320",8115
"640","大连常州","MU2970","320",4012
"641","大连成都","MU2961","320",498
"642","大连赤峰","G52846","CR9",12424
"643","大连赤峰","G52846","CR9",12424
"644","大连赤峰","G52846","CR9",12424
"645","大连东营","G52723","CR9",18831
"646","大连福州","MF8709","738",10154
"647","大连广州","CZ6323","321",4666
"648","大连广州","CZ6321","319",4666
"649","大连广州","CZ6467","320",4666
"650","大连广州","CZ3603","321",4666
"651","大连广州","CZ3607","319",4666
"652","大连广州","CZ6467","320",4666
"653","大连杭州","HU7034","738",33
"654","大连杭州","JD5346","319",33
"655","大连杭州","CA8951","738",33
"656","大连杭州","GJ8766","320",33
"657","大连杭州","MU2915","320",33
"658","大连杭州","HU7024","738",33
"659","大连杭州","MU2915","320",33
"660","大连杭州","HU7034","738",33
"661","大连杭州","GJ8726","320",33
"662","大连杭州","SC8796","738",33
"663","大连杭州","3U8586","320",33
"664","大连杭州","GJ8766","320",33
"665","大连杭州","CZ6327","321",33
"666","大连杭州","3U8586","320",33
"667","大连杭州","CZ6479","319",33
"668","大连杭州","MF8078","738",33
"669","大连合肥","CA8933","738",3490
"670","大连合肥","HU7244","738",3490
"671","大连呼和浩特","MF8163/4","737",22240
"672","大连呼和浩特","CZ6705/6","320",22240
"673","大连呼和浩特","CA8913","738",22240
"674","大连呼和浩特","CZ6705/6","320",22240
"675","大连呼和浩特","CA8913","738",22240
"676","大连呼和浩特","G52647","CR9",22240
"677","大连呼和浩特","G52647","CR9",22240
"678","大连淮安","MU2963","319",12331
"679","大连淮安","MU2963","319",12331
"680","大连济南","3U8812","321",4563
"681","大连济南","CZ6449","320",4563
"682","大连济南","CZ6449","320",4563
"683","大连济南","ZH9430","738",4563
"684","大连济南","HU7659/60","738",4563
"685","大连济南","SC4953","738",4563
"686","大连济南","MF8042","73G",4563
"687","大连济南","SC4907","738",4563
"688","大连济南","MF8042","73G",4563
"689","大连济南","SC8724","738",4563
"690","大连济宁","EU2724","319",18835
"691","大连兰州","HU7685","737",10639
"692","大连兰州","HU7685","737",10639
"693","大连连云港","DZ6242","738",19915
"694","大连连云港","JD5360","319",19915
"695","大连连云港","Y87589/90","738",19915
"696","大连临沂","GS6425","E90",18838
"697","大连临沂","GS6425","E90",18838
"698","大连洛阳","MU5800","738",10673
"699","大连洛阳","MU5800","738",10673
"700","大连南昌","CZ3772","738",18830
"701","大连南昌","CZ3772","738",18830
"702","大连南昌","RY8928","738",18830
"703","大连南京","CZ6537","320",1269
"704","大连南京","MF8036","738",1269
"705","大连南京","CZ6189","320",1269
"706","大连南京","CA8957","738",1269
"707","大连南京","CZ6189","320",1269
"708","大连南京","CZ6770","738",1269
"709","大连南京","CZ3986","320",1269
"710","大连南京","CZ6537","320",1269
"711","大连南京","HO1658","320",1269
"712","大连南京","MU2787","320",1269
"713","大连南京","HU7273","738",1269
"714","大连南京","ZH9276","738",1269
"715","大连南京","ZH9678","320",1269
"716","大连南京","KY8292","73G",1269
"717","大连南京","ZH9542","738",1269
"718","大连南京","CZ6770","738",1269
"719","大连南通","ZH9720","320",24769
"720","大连南阳","G52627","CR2",22262
"721","大连宁波","MF8520","738",8281
"722","大连宁波","HU7718","738",8281
"723","大连宁波","DZ6252","738",8281
"724","大连宁波","CZ6325","319",8281
"725","大连宁波","HU7718","738",8281
"726","大连宁波","JD5540","319",8281
"727","大连青岛","MU2518","738",9736
"728","大连青岛","CA8917","738",9736
"729","大连青岛","CZ8567/8","320",9736
"730","大连青岛","MU2925","320",9736
"731","大连青岛","GS6437","E90",9736
"732","大连青岛","HU7349","738",9736
"733","大连青岛","SC4622","738",9736
"734","大连青岛","SC4626","738",9736
"735","大连青岛","MF8046","738",9736
"736","大连青岛","CA8917","738",9736
"737","大连青岛","SC4838","738",9736
"738","大连青岛","CZ6347","320",9736
"739","大连青岛","CA8917","738",9736
"740","大连青岛","MU2518","738",9736
"741","大连青岛","GS6407","E90",9736
"742","大连青岛","MU2925","320",9736
"743","大连青岛","SC4620","738",9736
"744","大连青岛","CA8917","738",9736
"745","大连青岛","MF8046","738",9736
"746","大连青岛","SC4624","738",9736
"747","大连青岛","SC4838","738",9736
"748","大连青岛","CZ6347","320",9736
"749","大连日照","FM9126","738",23990
"750","大连深圳","CZ6299","319",1588
"751","大连深圳","ZH9830","738",1588
"752","大连深圳","ZH9958","738",1588
"753","大连石家庄","9C8874","320",8585
"754","大连石家庄","CZ8563/4","320",8585
"755","大连石家庄","9C8696","320",8585
"756","大连石家庄","9C8874","320",8585
"757","大连石家庄","CZ6953","320",8585
"758","大连石家庄","CZ6953","320",8585
"759","大连石家庄","G52649","CR9",8585
"760","大连石家庄","NS3258","E90",8585
"761","大连太原","EU2270","319",11987
"762","大连太原","CZ3774","738",11987
"763","大连太原","DR6560","73G",11987
"764","大连太原","CZ6435","320",11987
"765","大连太原","CZ8555/6","320",11987
"766","大连太原","EU2270","319",11987
"767","大连太原","HU7165","738",11987
"768","大连太原","MU2991","320",11987
"769","大连太原","CZ8549/50","320",11987
"770","大连天津","GS6435","E90",1692
"771","大连天津","HU7167","738",1692
"772","大连天津","BK2708","737",1692
"773","大连天津","CA8923","738",1692
"774","大连天津","GS6435","E90",1692
"775","大连天津","GS6658","E90",1692
"776","大连天津","CZ6579","319",1692
"777","大连天津","G52881","CR9",1692
"778","大连天津","MF8255/6","737",1692
"779","大连天津","MF8239/40","737",1692
"780","大连天津","BK2708","737",1692
"781","大连天津","G52677","CR9",1692
"782","大连天津","G52677","CR9",1692
"783","大连天津","CA8923","738",1692
"784","大连天津","GS6433","E90",1692
"785","大连天津","MF8038","738",1692
"786","大连威海","G52644","CR9",7404
"787","大连威海","G52644","CR9",7404
"788","大连威海","GS6429","E90",7404
"789","大连威海","GS6411/2","320",7404
"790","大连威海","GS6415/6","320",7404
"791","大连潍坊","HU7370","738",9807
"792","大连温州","HO1031","320",6345
"793","大连无锡","ZH9562","738",24771
"794","大连无锡","ZH9475","738",24771
"795","大连无锡","ZH9576","320",24771
"796","大连无锡","MU2987","320",24771
"797","大连武汉","CZ6514","320",6387
"798","大连武汉","JD5356","319",6387
"799","大连武汉","8L9892","73G",6387
"800","大连武汉","CZ6425","321",6387
"801","大连武汉","CZ6245","319",6387
"802","大连武汉","HU7173","738",6387
"803","大连西安","JD5344","319",3
"804","大连西安","MU2298","320",3
"805","大连西安","JD5344","319",3
"806","大连西安","CZ6965","319",3
"807","大连西安","CZ6433","319",3
"808","大连西安","CA8925","738",3
"809","大连西安","GS7582","320",3
"810","大连西安","GS7582","320",3
"811","大连西安","GS6439","E90",3
"812","大连西安","CA8925","738",3
"813","大连锡林浩特","GS6618","E90",24768
"814","大连徐州","3U8814","321",1991
"815","大连徐州","3U8814","321",1991
"816","大连徐州","3U8334","320",1991
"817","大连徐州","JD5794","319",1991
"818","大连烟台","G52819","CR9",2014
"819","大连烟台","BK2790","MA6",2014
"820","大连烟台","BK2892","MA6",2014
"821","大连烟台","G52819","CR9",2014
"822","大连烟台","GS6401","E90",2014
"823","大连烟台","GS6403","E90",2014
"824","大连烟台","BK2732","MA6",2014
"825","大连烟台","BK2740","MA6",2014
"826","大连盐城","SC8792","738",19948
"827","大连扬州","ZH9354","320",18845
"828","大连扬州","ZH9473","738",18845
"829","大连银川","CZ8565/6","320",6620
"830","大连榆林","G52653","CR9",19937
"831","大连榆林","G52653","CR9",19937
"832","大连长沙","HU7171","738",4985
"833","大连长沙","HU7171","738",4985
"834","大连长沙","CZ6427","320",4985
"835","大连长沙","MU2917","320",4985
"836","大连郑州","ZH9530","738",2121
"837","大连郑州","PN6280","319",2121
"838","大连郑州","NS3318","738",2121
"839","大连郑州","HU7396","738",2121
"840","大连郑州","GS6417","E90",2121
"841","大连郑州","NS3318","738",2121
"842","大连郑州","CA8929/30","737",2121
"843","大连郑州","DZ6226","738",2121
"844","大连郑州","CZ6984","738",2121
"845","大连郑州","MU2897/8","320",2121
"846","大连郑州","CZ6191","320",2121
"847","大连郑州","ZH9477","320",2121
"848","大连郑州","HU7619","738",2121
"849","大连郑州","MU5766","738",2121
"850","大连郑州","CZ8557/8","320",2121
"851","大连重庆","3U8968","319",4101
"852","大连重庆","3U8968","319",4101
"853","大庆大连","CZ6199","319",10956
"854","大庆青岛","CZ6225","319",24838
"855","大庆青岛","MU5530","320",24838
"856","大庆沈阳","CA8230","320",19977
"857","大庆沈阳","CA8230","320",19977
"858","大庆天津","CA8226","320",19982
"859","大庆西安","CZ6249","319",22316
"860","大同太原","3U8532","320",8587
"861","大同太原","8L9684","73G",8587
"862","大同太原","MU2228","738",8587
"863","大同长治","CZ3706","319",17000
"864","丹东青岛","FM9232","738",19884
"865","稻城成都","3U8610","319",23647
"866","稻城成都","CA4216","319",23647
"867","稻城成都","3U8610","319",23647
"868","稻城成都","MU2192","319",23647
"869","稻城成都","3U8358","320",23647
"870","稻城成都","3U8358","320",23647
"871","稻城成都","MU2192","319",23647
"872","稻城昆明","3U8172","319",23979
"873","稻城昆明","3U8172","319",23979
"874","稻城泸州","MU2427","319",23655
"875","稻城西安","MU2340","319",19878
"876","稻城重庆","3U8164","319",18962
"877","稻城重庆","3U8164","319",18962
"878","稻城重庆","3U8164","319",18962
"879","德宏成都","8L9664","73G",5692
"880","德宏广州","MU5735","73G",24393
"881","德宏昆明","KY8246","73G",11682
"882","德宏昆明","DR6502","73G",11682
"883","德宏昆明","DR6508","73G",11682
"884","德宏昆明","8L9644","73G",11682
"885","德宏昆明","8L9644","73G",11682
"886","德宏昆明","8L9644","73G",11682
"887","德宏昆明","MU5980","73G",11682
"888","德宏昆明","8L9936","73G",11682
"889","德宏昆明","MU5974","73G",11682
"890","德宏昆明","8L9846","73G",11682
"891","德宏昆明","DR6506","73G",11682
"892","德宏昆明","8L9936","73G",11682
"893","德宏昆明","MU5978","73G",11682
"894","德宏昆明","8L9932","73G",11682
"895","德宏昆明","MU5715","73G",11682
"896","德宏昆明","MU5976","73G",11682
"897","德宏昆明","MU5972","73G",11682
"898","德宏昆明","JD5792","319",11682
"899","德宏昆明","8L9641","319",11682
"900","德宏昆明","DR6504","73G",11682
"901","德宏昆明","MU5972","73G",11682
"902","德宏昆明","MU5763","738",11682
"903","德令哈西宁","MU2242","319",21503
"904","迪庆成都","MU5857","73G",9967
"905","迪庆昆明","MU5811","738",19004
"906","迪庆昆明","MU5932","73G",19004
"907","迪庆昆明","8L9850","73G",19004
"908","迪庆昆明","8L9850","73G",19004
"909","迪庆昆明","MU5934","737",19004
"910","迪庆昆明","MU5930","737",19004
"911","迪庆西双版纳","MU5999","73G",17858
