"","flight","plane","city1","city2","city3","city4","city5","city1_2"
"68281","HU7640","788","南京","西安",NA,NA,NA,"南京西安"
"68291","HU7855","788","西安","成都",NA,NA,NA,"西安成都"
"68301","HU7856","788","成都","西安",NA,NA,NA,"成都西安"
"68311","HU7891","788","西安","杭州",NA,NA,NA,"西安杭州"
"68321","HU7892","788","杭州","西安",NA,NA,NA,"杭州西安"
"68381","G52885","CR9","西安","呼和浩特",NA,NA,NA,"西安呼和浩特"
"68391","G52886","CR9","呼和浩特","西安",NA,NA,NA,"呼和浩特西安"
"68521","GS7607","E90","西安","银川",NA,NA,NA,"西安银川"
"68531","GS7608","E90","银川","西安",NA,NA,NA,"银川西安"
"68561","GS7613","E90","西安","包头",NA,NA,NA,"西安包头"
"68571","GS7614","E90","包头","西安",NA,NA,NA,"包头西安"
"68601","GS7621","E90","西安","榆林",NA,NA,NA,"西安榆林"
"68611","GS7622","E90","榆林","西安",NA,NA,NA,"榆林西安"
"68621","GS7623","E90","西安","榆林",NA,NA,NA,"西安榆林"
"68631","GS7624","E90","榆林","西安",NA,NA,NA,"榆林西安"
"68641","GS7625","E90","西安","榆林",NA,NA,NA,"西安榆林"
"68651","GS7626","E90","榆林","西安",NA,NA,NA,"榆林西安"
"68661","GS7627","E90","西安","榆林",NA,NA,NA,"西安榆林"
"68671","GS7628","E90","榆林","西安",NA,NA,NA,"榆林西安"
"68681","GS7629","E90","西安","榆林",NA,NA,NA,"西安榆林"
"68691","GS7630","E90","榆林","西安",NA,NA,NA,"榆林西安"
"68871","GS7651","E90","西安","哈密",NA,NA,NA,"西安哈密"
"68881","GS7652","E90","哈密","西安",NA,NA,NA,"哈密西安"
"68891","GS7657","E90","西安","南京",NA,NA,NA,"西安南京"
"68901","GS7658","E90","南京","西安",NA,NA,NA,"南京西安"
"68981","BK2911","MA6","榆林","银川",NA,NA,NA,"榆林银川"
"68991","BK2912","MA6","银川","榆林",NA,NA,NA,"银川榆林"
"69001","JR1501","MA6","银川","中卫",NA,NA,NA,"银川中卫"
"69011","JR1502","MA6","中卫","银川",NA,NA,NA,"中卫银川"
"69021","JR1503","MA6","银川","中卫",NA,NA,NA,"银川中卫"
"69031","JR1504","MA6","中卫","银川",NA,NA,NA,"中卫银川"
"69041","JR1505","MA6","银川","中卫",NA,NA,NA,"银川中卫"
"69051","JR1506","MA6","中卫","银川",NA,NA,NA,"中卫银川"
"69061","JR1511","MA6","西安","中卫",NA,NA,NA,"西安中卫"
"69071","JR1512","MA6","中卫","西安",NA,NA,NA,"中卫西安"
"69101","JR1517","MA6","银川","阿拉善左旗",NA,NA,NA,"银川阿拉善左旗"
"69111","JR1518","MA6","阿拉善左旗","银川",NA,NA,NA,"阿拉善左旗银川"
"69121","JR1519","MA6","银川","天水",NA,NA,NA,"银川天水"
"69131","JR1520","MA6","天水","银川",NA,NA,NA,"天水银川"
"69141","JR1521","MA6","天水","兰州",NA,NA,NA,"天水兰州"
"69151","JR1522","MA6","兰州","天水",NA,NA,NA,"兰州天水"
"69181","JR1539","MA6","西安","天水",NA,NA,NA,"西安天水"
"69191","JR1540","MA6","天水","西安",NA,NA,NA,"天水西安"
"69251","CZ6309","319","沈阳","深圳",NA,NA,NA,"沈阳深圳"
"69261","CZ6309","319","沈阳","深圳",NA,NA,NA,"沈阳深圳"
"69271","CZ6310","319","深圳","沈阳",NA,NA,NA,"深圳沈阳"
"69301","CZ6401","319","沈阳","成都",NA,NA,NA,"沈阳成都"
"69311","CZ6402","319","成都","沈阳",NA,NA,NA,"成都沈阳"
"69321","CZ6402","319","成都","沈阳",NA,NA,NA,"成都沈阳"
"69421","CZ6421","319","大庆","海拉尔",NA,NA,NA,"大庆海拉尔"
"69431","CZ6422","319","海拉尔","大庆",NA,NA,NA,"海拉尔大庆"
"69571","CZ6469","319","沈阳","重庆",NA,NA,NA,"沈阳重庆"
"69581","CZ6470","319","重庆","沈阳",NA,NA,NA,"重庆沈阳"
"69591","CZ6479","319","大连","杭州",NA,NA,NA,"大连杭州"
"69601","CZ6480","319","杭州","大连",NA,NA,NA,"杭州大连"
"69651","CZ6519","319","沈阳","西安",NA,NA,NA,"沈阳西安"
"69661","CZ6520","319","西安","沈阳",NA,NA,NA,"西安沈阳"
"69671","CZ6567","319","沈阳","青岛",NA,NA,NA,"沈阳青岛"
"69681","CZ6568","319","青岛","沈阳",NA,NA,NA,"青岛沈阳"
"69831","JD5225","319","沈阳","青岛",NA,NA,NA,"沈阳青岛"
"69841","JD5226","319","青岛","沈阳",NA,NA,NA,"青岛沈阳"
"69881","JD5241","319","沈阳","长沙",NA,NA,NA,"沈阳长沙"
"69891","JD5242","319","长沙","沈阳",NA,NA,NA,"长沙沈阳"
"69901","JD5242","319","长沙","沈阳",NA,NA,NA,"长沙沈阳"
"69941","JD5255","319","沈阳","太原",NA,NA,NA,"沈阳太原"
"69951","JD5256","319","太原","沈阳",NA,NA,NA,"太原沈阳"
"70121","9C8503","320","沈阳","兰州",NA,NA,NA,"沈阳兰州"
"70131","9C8504","320","兰州","沈阳",NA,NA,NA,"兰州沈阳"
"70241","9C8831","320","沈阳","西安",NA,NA,NA,"沈阳西安"
"70251","9C8832","320","西安","沈阳",NA,NA,NA,"西安沈阳"
"70261","9C8923","320","沈阳","南京",NA,NA,NA,"沈阳南京"
"70271","9C8923","320","沈阳","南京",NA,NA,NA,"沈阳南京"
"70281","9C8924","320","南京","沈阳",NA,NA,NA,"南京沈阳"
"70291","9C8924","320","南京","沈阳",NA,NA,NA,"南京沈阳"
"70831","CZ6537","320","大连","南京",NA,NA,NA,"大连南京"
"70841","CZ6537","320","大连","南京",NA,NA,NA,"大连南京"
"70851","CZ6538","320","南京","大连",NA,NA,NA,"南京大连"
"70861","CZ6538","320","南京","大连",NA,NA,NA,"南京大连"
"71141","HO1657","320","南京","大连",NA,NA,NA,"南京大连"
"71151","HO1658","320","大连","南京",NA,NA,NA,"大连南京"
"71241","MU2917","320","大连","长沙",NA,NA,NA,"大连长沙"
"71251","MU2918","320","长沙","大连",NA,NA,NA,"长沙大连"
"71551","ZH9493","320","成都","沈阳",NA,NA,NA,"成都沈阳"
"71561","ZH9494","320","沈阳","成都",NA,NA,NA,"沈阳成都"
"71841","3U8859","321","哈尔滨","满洲里",NA,NA,NA,"哈尔滨满洲里"
"71851","3U8860","321","满洲里","哈尔滨",NA,NA,NA,"满洲里哈尔滨"
"71861","3U8860","321","满洲里","哈尔滨",NA,NA,NA,"满洲里哈尔滨"
"71871","3U8860","321","满洲里","哈尔滨",NA,NA,NA,"满洲里哈尔滨"
"72021","HU7685","737","大连","兰州",NA,NA,NA,"大连兰州"
"72031","HU7685","737","大连","兰州",NA,NA,NA,"大连兰州"
"72041","HU7686","737","兰州","大连",NA,NA,NA,"兰州大连"
"72051","HU7686","737","兰州","大连",NA,NA,NA,"兰州大连"
"72191","CA8917","738","大连","青岛",NA,NA,NA,"大连青岛"
"72201","CA8917","738","大连","青岛",NA,NA,NA,"大连青岛"
"72211","CA8917","738","大连","青岛",NA,NA,NA,"大连青岛"
"72221","CA8917","738","大连","青岛",NA,NA,NA,"大连青岛"
"72231","CA8918","738","青岛","大连",NA,NA,NA,"青岛大连"
"72241","CA8918","738","青岛","大连",NA,NA,NA,"青岛大连"
"72251","CA8918","738","青岛","大连",NA,NA,NA,"青岛大连"
"72261","CA8918","738","青岛","大连",NA,NA,NA,"青岛大连"
"72671","HU7023","738","杭州","大连",NA,NA,NA,"杭州大连"
"72691","HU7024","738","大连","杭州",NA,NA,NA,"大连杭州"
"72701","HU7033","738","杭州","大连",NA,NA,NA,"杭州大连"
"72711","HU7033","738","杭州","大连",NA,NA,NA,"杭州大连"
"72721","HU7034","738","大连","杭州",NA,NA,NA,"大连杭州"
"72731","HU7034","738","大连","杭州",NA,NA,NA,"大连杭州"
"72751","HU7165","738","大连","太原",NA,NA,NA,"大连太原"
"72761","HU7166","738","太原","大连",NA,NA,NA,"太原大连"
"72771","HU7173","738","大连","武汉",NA,NA,NA,"大连武汉"
"72781","HU7174","738","武汉","大连",NA,NA,NA,"武汉大连"
"72821","HU7349","738","大连","青岛",NA,NA,NA,"大连青岛"
"72831","HU7350","738","青岛","大连",NA,NA,NA,"青岛大连"
"73071","ZH9275","738","南京","大连",NA,NA,NA,"南京大连"
"73081","ZH9276","738","大连","南京",NA,NA,NA,"大连南京"
"73091","ZH9429","738","济南","大连",NA,NA,NA,"济南大连"
"73101","ZH9430","738","大连","济南",NA,NA,NA,"大连济南"
"73431","G52881","CR9","大连","天津",NA,NA,NA,"大连天津"
"73441","G52882","CR9","天津","大连",NA,NA,NA,"天津大连"
"73471","GS6407","E90","大连","青岛",NA,NA,NA,"大连青岛"
"73481","GS6408","E90","青岛","大连",NA,NA,NA,"青岛大连"
"73591","BK2701","MA6","哈尔滨","鸡西",NA,NA,NA,"哈尔滨鸡西"
"73601","BK2702","MA6","鸡西","哈尔滨",NA,NA,NA,"鸡西哈尔滨"
"73611","BK2731","MA6","烟台","大连",NA,NA,NA,"烟台大连"
"73621","BK2732","MA6","大连","烟台",NA,NA,NA,"大连烟台"
"73631","BK2733","MA6","哈尔滨","白山",NA,NA,NA,"哈尔滨白山"
"73641","BK2734","MA6","白山","哈尔滨",NA,NA,NA,"白山哈尔滨"
"73651","BK2739","MA6","烟台","大连",NA,NA,NA,"烟台大连"
"73661","BK2740","MA6","大连","烟台",NA,NA,NA,"大连烟台"
"73691","BK2753","MA6","白山","长春",NA,NA,NA,"白山长春"
"73701","BK2754","MA6","长春","白山",NA,NA,NA,"长春白山"
"73731","BK2789","MA6","烟台","大连",NA,NA,NA,"烟台大连"
"73741","BK2790","MA6","大连","烟台",NA,NA,NA,"大连烟台"
"73751","BK2793","MA6","哈尔滨","佳木斯",NA,NA,NA,"哈尔滨佳木斯"
"73761","BK2794","MA6","佳木斯","哈尔滨",NA,NA,NA,"佳木斯哈尔滨"
"73771","BK2891","MA6","烟台","大连",NA,NA,NA,"烟台大连"
"73781","BK2892","MA6","大连","烟台",NA,NA,NA,"大连烟台"
"73791","BK2897","MA6","哈尔滨","鸡西",NA,NA,NA,"哈尔滨鸡西"
"73801","BK2898","MA6","鸡西","哈尔滨",NA,NA,NA,"鸡西哈尔滨"
"73831","BK3003","MA6","白山","延吉",NA,NA,NA,"白山延吉"
"73841","BK3004","MA6","延吉","白山",NA,NA,NA,"延吉白山"
"74011","JD5141","319","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74021","JD5142","319","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"74311","GS6507","320","乌鲁木齐","郑州",NA,NA,NA,"乌鲁木齐郑州"
"74321","GS6508","320","郑州","乌鲁木齐",NA,NA,NA,"郑州乌鲁木齐"
"74331","GS7501","320","乌鲁木齐","长沙",NA,NA,NA,"乌鲁木齐长沙"
"74341","GS7501","320","乌鲁木齐","长沙",NA,NA,NA,"乌鲁木齐长沙"
"74351","GS7502","320","长沙","乌鲁木齐",NA,NA,NA,"长沙乌鲁木齐"
"74361","GS7502","320","长沙","乌鲁木齐",NA,NA,NA,"长沙乌鲁木齐"
"74391","GS7527","320","乌鲁木齐","郑州",NA,NA,NA,"乌鲁木齐郑州"
"74401","GS7528","320","郑州","乌鲁木齐",NA,NA,NA,"郑州乌鲁木齐"
"74411","GS7551","320","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"74421","GS7552","320","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"74431","GS7553","320","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"74441","GS7554","320","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"74451","GS7563","320","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74461","GS7563","320","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74471","GS7563","320","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74481","GS7564","320","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"74491","GS7564","320","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"74501","GS7564","320","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"74511","GS7565","320","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74521","GS7566","320","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"74591","MU2131","320","喀什","阿里",NA,NA,NA,"喀什阿里"
"74601","MU2132","320","阿里","喀什",NA,NA,NA,"阿里喀什"
"74651","CZ6622","737","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"74681","AQ1053","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"74691","AQ1054","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"74741","CZ6645","738","郑州","乌鲁木齐",NA,NA,NA,"郑州乌鲁木齐"
"74751","CZ6646","738","乌鲁木齐","郑州",NA,NA,NA,"乌鲁木齐郑州"
"74781","CZ6671","738","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"74791","CZ6672","738","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"74801","CZ6672","738","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"74811","CZ6684","738","克拉玛依","乌鲁木齐",NA,NA,NA,"克拉玛依乌鲁木齐"
"74821","CZ6684","738","克拉玛依","乌鲁木齐",NA,NA,NA,"克拉玛依乌鲁木齐"
"74831","CZ6685","738","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"74841","CZ6685","738","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"74871","CZ6805","738","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74881","CZ6805","738","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74891","CZ6811","738","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"74901","CZ6812","738","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"74911","CZ6819","738","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"74921","CZ6819","738","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"74931","CZ6820","738","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"74941","CZ6820","738","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"74951","CZ6821","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"74961","CZ6822","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"74971","CZ6822","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"74981","CZ6823","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"74991","CZ6823","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"75001","CZ6824","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"75011","CZ6824","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"75021","CZ6827","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"75031","CZ6827","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"75041","CZ6828","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"75051","CZ6829","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"75061","CZ6829","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"75071","CZ6830","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"75081","CZ6830","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"75091","CZ6859","738","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"75101","CZ6859","738","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"75111","CZ6860","738","阿克苏","乌鲁木齐",NA,NA,NA,"阿克苏乌鲁木齐"
"75121","CZ6860","738","阿克苏","乌鲁木齐",NA,NA,NA,"阿克苏乌鲁木齐"
"75131","CZ6865","738","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"75141","CZ6865","738","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"75151","CZ6867","738","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"75161","CZ6869","738","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"75171","CZ6870","738","阿克苏","乌鲁木齐",NA,NA,NA,"阿克苏乌鲁木齐"
"75181","CZ6870","738","阿克苏","乌鲁木齐",NA,NA,NA,"阿克苏乌鲁木齐"
"75191","CZ6871","738","乌鲁木齐","库车",NA,NA,NA,"乌鲁木齐库车"
"75201","CZ6872","738","库车","乌鲁木齐",NA,NA,NA,"库车乌鲁木齐"
"75211","CZ6872","738","库车","乌鲁木齐",NA,NA,NA,"库车乌鲁木齐"
"75221","CZ6873","738","乌鲁木齐","库车",NA,NA,NA,"乌鲁木齐库车"
"75231","CZ6874","738","库车","乌鲁木齐",NA,NA,NA,"库车乌鲁木齐"
"75241","CZ6877","738","乌鲁木齐","库车",NA,NA,NA,"乌鲁木齐库车"
"75251","CZ6877","738","乌鲁木齐","库车",NA,NA,NA,"乌鲁木齐库车"
"75261","CZ6877","738","乌鲁木齐","库车",NA,NA,NA,"乌鲁木齐库车"
"75271","CZ6878","738","库车","乌鲁木齐",NA,NA,NA,"库车乌鲁木齐"
"75281","CZ6878","738","库车","乌鲁木齐",NA,NA,NA,"库车乌鲁木齐"
"75641","FM9224","738","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"75651","FM9227","738","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"75661","FM9228","738","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"75681","HU7367","738","乌鲁木齐","成都",NA,NA,NA,"乌鲁木齐成都"
"75691","HU7368","738","成都","乌鲁木齐",NA,NA,NA,"成都乌鲁木齐"
"75721","HU7747","738","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"75731","HU7748","738","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"76011","SC8805","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"76021","SC8806","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"76031","UQ2501","738","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"76041","UQ2502","738","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"76051","UQ2502","738","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"76061","UQ2503","738","乌鲁木齐","郑州",NA,NA,NA,"乌鲁木齐郑州"
"76071","UQ2504","738","郑州","乌鲁木齐",NA,NA,NA,"郑州乌鲁木齐"
"76081","UQ2505","738","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"76091","UQ2506","738","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"76101","UQ2507","738","乌鲁木齐","西安",NA,NA,NA,"乌鲁木齐西安"
"76111","UQ2508","738","西安","乌鲁木齐",NA,NA,NA,"西安乌鲁木齐"
"76121","UQ2509","738","乌鲁木齐","成都",NA,NA,NA,"乌鲁木齐成都"
"76131","UQ2510","738","成都","乌鲁木齐",NA,NA,NA,"成都乌鲁木齐"
"76141","UQ2511","738","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"76151","UQ2512","738","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"76181","UQ2517","738","乌鲁木齐","武汉",NA,NA,NA,"乌鲁木齐武汉"
"76191","UQ2518","738","武汉","乌鲁木齐",NA,NA,NA,"武汉乌鲁木齐"
"76281","UQ2525","738","和田","喀什",NA,NA,NA,"和田喀什"
"76291","UQ2526","738","喀什","和田",NA,NA,NA,"喀什和田"
"76301","UQ2527","738","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"76311","UQ2528","738","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"76421","CZ6613","73G","乌鲁木齐","布尔津",NA,NA,NA,"乌鲁木齐布尔津"
"76431","CZ6613","73G","乌鲁木齐","布尔津",NA,NA,NA,"乌鲁木齐布尔津"
"76441","CZ6613","73G","乌鲁木齐","布尔津",NA,NA,NA,"乌鲁木齐布尔津"
"76451","CZ6613","73G","乌鲁木齐","布尔津",NA,NA,NA,"乌鲁木齐布尔津"
"76461","CZ6613","73G","乌鲁木齐","布尔津",NA,NA,NA,"乌鲁木齐布尔津"
"76471","CZ6614","73G","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"76481","CZ6614","73G","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"76491","CZ6614","73G","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"76501","CZ6614","73G","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"76511","CZ6614","73G","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"76521","CZ6614","73G","布尔津","乌鲁木齐",NA,NA,NA,"布尔津乌鲁木齐"
"76531","CZ6673","73G","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"76541","CZ6673","73G","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"76551","CZ6674","73G","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"76561","CZ6674","73G","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"76571","CZ6674","73G","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"76581","CZ6682","73G","克拉玛依","乌鲁木齐",NA,NA,NA,"克拉玛依乌鲁木齐"
"76591","CZ6683","73G","乌鲁木齐","克拉玛依",NA,NA,NA,"乌鲁木齐克拉玛依"
"76601","CZ6686","73G","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"76611","CZ6686","73G","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"76621","CZ6806","73G","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"76631","CZ6843","73G","乌鲁木齐","阿勒泰",NA,NA,NA,"乌鲁木齐阿勒泰"
"76641","CZ6843","73G","乌鲁木齐","阿勒泰",NA,NA,NA,"乌鲁木齐阿勒泰"
"76691","CZ6857","73G","乌鲁木齐","阿勒泰",NA,NA,NA,"乌鲁木齐阿勒泰"
"76701","CZ6857","73G","乌鲁木齐","阿勒泰",NA,NA,NA,"乌鲁木齐阿勒泰"
"76711","CZ6857","73G","乌鲁木齐","阿勒泰",NA,NA,NA,"乌鲁木齐阿勒泰"
"76721","CZ6857","73G","乌鲁木齐","阿勒泰",NA,NA,NA,"乌鲁木齐阿勒泰"
"76731","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"阿勒泰乌鲁木齐"
"76741","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"阿勒泰乌鲁木齐"
"76751","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"阿勒泰乌鲁木齐"
"76761","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"阿勒泰乌鲁木齐"
"76771","CZ6861","73G","乌鲁木齐","阿克苏",NA,NA,NA,"乌鲁木齐阿克苏"
"76781","CZ6862","73G","阿克苏","乌鲁木齐",NA,NA,NA,"阿克苏乌鲁木齐"
"76791","CZ6868","73G","阿克苏","乌鲁木齐",NA,NA,NA,"阿克苏乌鲁木齐"
"76821","CZ6941","73G","乌鲁木齐","成都",NA,NA,NA,"乌鲁木齐成都"
"76831","CZ6942","73G","成都","乌鲁木齐",NA,NA,NA,"成都乌鲁木齐"
"76861","CZ6801","752","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"76871","CZ6801","752","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"76881","CZ6802","752","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"76891","CZ6803","752","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"76901","CZ6804","752","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"76911","CZ6804","752","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"76921","CZ6853","752","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"76971","CZ6935","752","乌鲁木齐","兰州",NA,NA,NA,"乌鲁木齐兰州"
"76981","CZ6936","752","兰州","乌鲁木齐",NA,NA,NA,"兰州乌鲁木齐"
"77061","CZ6429","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77071","CZ6429","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77081","CZ6430","E90","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"77091","CZ6430","E90","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"77101","CZ6667","E90","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"77111","CZ6668","E90","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"77121","CZ6679","E90","乌鲁木齐","库尔勒",NA,NA,NA,"乌鲁木齐库尔勒"
"77131","CZ6680","E90","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"77141","CZ6680","E90","库尔勒","乌鲁木齐",NA,NA,NA,"库尔勒乌鲁木齐"
"77151","CZ6681","E90","乌鲁木齐","克拉玛依",NA,NA,NA,"乌鲁木齐克拉玛依"
"77161","CZ6695","E90","乌鲁木齐","富蕴",NA,NA,NA,"乌鲁木齐富蕴"
"77171","CZ6696","E90","富蕴","乌鲁木齐",NA,NA,NA,"富蕴乌鲁木齐"
"77181","CZ6807","E90","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"77191","CZ6808","E90","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"77201","CZ6809","E90","乌鲁木齐","喀什",NA,NA,NA,"乌鲁木齐喀什"
"77211","CZ6810","E90","喀什","乌鲁木齐",NA,NA,NA,"喀什乌鲁木齐"
"77221","CZ6815","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77231","CZ6815","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77241","CZ6816","E90","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"77251","CZ6817","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77261","CZ6817","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77271","CZ6817","E90","乌鲁木齐","和田",NA,NA,NA,"乌鲁木齐和田"
"77281","CZ6818","E90","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"77291","CZ6818","E90","和田","乌鲁木齐",NA,NA,NA,"和田乌鲁木齐"
"77301","CZ6831","E90","乌鲁木齐","伊宁",NA,NA,NA,"乌鲁木齐伊宁"
"77311","CZ6832","E90","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
"77321","CZ6832","E90","伊宁","乌鲁木齐",NA,NA,NA,"伊宁乌鲁木齐"
