,flight,plane,city1,city2,city3,city4,city5,city1_2
52951,CZ6397/8,733,义乌,义乌,NA,NA,NA,义乌义乌
52961,CZ6397/8,733,深圳,义乌,NA,NA,NA,深圳义乌
5297,CZ6463/4,733,郑州,郑州,NA,NA,NA,郑州郑州
5298,CZ6463/4,733,天津,郑州,NA,NA,NA,天津郑州
52991,CZ6565/6,733,郑州,郑州,NA,NA,NA,郑州郑州
53001,CZ6565/6,733,杭州,郑州,NA,NA,NA,杭州郑州
5301,CZ6573/4,733,郑州,郑州,NA,NA,NA,郑州郑州
53021,CZ6573/4,733,重庆,郑州,NA,NA,NA,重庆郑州
5303,CZ6773/4,733,海口,海口,NA,NA,NA,海口海口
5304,CZ6773/4,733,广州,海口,NA,NA,NA,广州海口
5305,CZ6779/80,733,海口,海口,NA,NA,NA,海口海口
5306,CZ6779/80,733,广州,海口,NA,NA,NA,广州海口
5307,CZ6783/4,733,海口,海口,NA,NA,NA,海口海口
53081,CZ6783/4,733,广州,海口,NA,NA,NA,广州海口
53091,CZ6785/6,733,海口,海口,NA,NA,NA,海口海口
53101,CZ6785/6,733,广州,海口,NA,NA,NA,广州海口
53111,CZ6787/8,733,海口,海口,NA,NA,NA,海口海口
53121,CZ6787/8,733,广州,海口,NA,NA,NA,广州海口
53131,CZ6789/90,733,海口,海口,NA,NA,NA,海口海口
53141,CZ6789/90,733,广州,海口,NA,NA,NA,广州海口
5315,CZ6791/2,733,海口,海口,NA,NA,NA,海口海口
5316,CZ6791/2,733,广州,海口,NA,NA,NA,广州海口
5317,CZ6791/2,733,海口,海口,NA,NA,NA,海口海口
5318,CZ6791/2,733,广州,海口,NA,NA,NA,广州海口
5319,CZ6793/4,733,海口,海口,NA,NA,NA,海口海口
5320,CZ6793/4,733,广州,海口,NA,NA,NA,广州海口
5321,CZ6795/6,733,海口,海口,NA,NA,NA,海口海口
5322,CZ6795/6,733,深圳,海口,NA,NA,NA,深圳海口
5323,CZ6795/6,733,海口,海口,NA,NA,NA,海口海口
53241,CZ6795/6,733,深圳,海口,NA,NA,NA,深圳海口
53251,CZ6935/6,733,桂林,桂林,NA,NA,NA,桂林桂林
5326,CZ6935/6,733,北海,桂林,NA,NA,NA,北海桂林
5327,HU7035,733,海口,徐州,NA,NA,NA,海口徐州
5328,HU7035,733,长沙,徐州,NA,NA,NA,长沙徐州
5329,HU7036,733,徐州,海口,NA,NA,NA,徐州海口
5330,HU7036,733,长沙,海口,NA,NA,NA,长沙海口
5331,HU7043,733,海口,呼和浩特,NA,NA,NA,海口呼和浩特
5332,HU7043,733,深圳,呼和浩特,NA,NA,NA,深圳呼和浩特
5333,HU7044,733,呼和浩特,海口,NA,NA,NA,呼和浩特海口
5334,HU7044,733,深圳,海口,NA,NA,NA,深圳海口
5335,HU7073,733,海口,兰州,NA,NA,NA,海口兰州
5336,HU7073,733,重庆,兰州,NA,NA,NA,重庆兰州
5337,HU7074,733,兰州,海口,NA,NA,NA,兰州海口
5338,HU7074,733,重庆,海口,NA,NA,NA,重庆海口
5339,HU7259,733,海口,呼和浩特,NA,NA,NA,海口呼和浩特
53401,HU7259,733,长沙,呼和浩特,NA,NA,NA,长沙呼和浩特
53411,HU7260,733,呼和浩特,海口,NA,NA,NA,呼和浩特海口
5342,HU7260,733,长沙,海口,NA,NA,NA,长沙海口
5343,HU7267,733,海口,西安,NA,NA,NA,海口西安
5344,HU7267,733,重庆,西安,NA,NA,NA,重庆西安
5345,HU7268,733,西安,海口,NA,NA,NA,西安海口
5346,HU7268,733,重庆,海口,NA,NA,NA,重庆海口
5347,HU7841,733,海口,青岛,NA,NA,NA,海口青岛
5348,HU7841,733,宁波,青岛,NA,NA,NA,宁波青岛
5349,HU7842,733,青岛,海口,NA,NA,NA,青岛海口
5350,HU7842,733,宁波,海口,NA,NA,NA,宁波海口
5351,MU2479,733,武汉,乌鲁木齐,NA,NA,NA,武汉乌鲁木齐
5352,MU2479,733,兰州,乌鲁木齐,NA,NA,NA,兰州乌鲁木齐
5353,MU2529/30,733,武汉,武汉,NA,NA,NA,武汉武汉
5354,MU2529/30,733,三亚,武汉,NA,NA,NA,三亚武汉
5355,MU2625/6,733,武汉,武汉,NA,NA,NA,武汉武汉
5356,MU2625/6,733,鄂尔多斯,武汉,NA,NA,NA,鄂尔多斯武汉
5357,MU3221/2,733,武汉,武汉,NA,NA,NA,武汉武汉
5358,MU3221/2,733,成都,武汉,NA,NA,NA,成都武汉
53591,ZH9193/4,733,南宁,南宁,NA,NA,NA,南宁南宁
5360,ZH9193/4,733,温州,南宁,NA,NA,NA,温州南宁
5361,ZH9237/8,733,南京,南京,NA,NA,NA,南京南京
5362,ZH9237/8,733,桂林,南京,NA,NA,NA,桂林南京
5363,ZH9529,733,南宁,大连,NA,NA,NA,南宁大连
5364,ZH9529,733,郑州,大连,NA,NA,NA,郑州大连
5365,ZH9530,733,大连,南宁,NA,NA,NA,大连南宁
5366,ZH9530,733,郑州,南宁,NA,NA,NA,郑州南宁
5367,ZH9539/40,733,南宁,南宁,NA,NA,NA,南宁南宁
53681,ZH9539/40,733,南京,南宁,NA,NA,NA,南京南宁
53691,ZH9555/6,733,南宁,南宁,NA,NA,NA,南宁南宁
53701,ZH9555/6,733,广州,南宁,NA,NA,NA,广州南宁
53711,ZH9563/4,733,南宁,南宁,NA,NA,NA,南宁南宁
5372,ZH9563/4,733,成都,南宁,NA,NA,NA,成都南宁
5373,ZH9579/80,733,南宁,南宁,NA,NA,NA,南宁南宁
53741,ZH9579/80,733,广州,南宁,NA,NA,NA,广州南宁
53751,ZH9593/4,733,南宁,南宁,NA,NA,NA,南宁南宁
5376,ZH9593/4,733,深圳,南宁,NA,NA,NA,深圳南宁
5377,ZH9595/6,733,深圳,深圳,NA,NA,NA,深圳深圳
5378,ZH9595/6,733,南宁,深圳,NA,NA,NA,南宁深圳
5379,ZH9603/4,733,广州,广州,NA,NA,NA,广州广州
5380,ZH9603/4,733,南宁,广州,NA,NA,NA,南宁广州
53811,ZH9603/4,733,广州,广州,NA,NA,NA,广州广州
53821,ZH9603/4,733,南宁,广州,NA,NA,NA,南宁广州
53831,ZH9643/4,733,广州,广州,NA,NA,NA,广州广州
53841,ZH9643/4,733,南宁,广州,NA,NA,NA,南宁广州
5385,ZH9907/8,733,深圳,深圳,NA,NA,NA,深圳深圳
5386,ZH9907/8,733,南宁,深圳,NA,NA,NA,南宁深圳
5387,HU7334,734,海口,太原,NA,NA,NA,海口太原
5388,HU7334,734,长沙,太原,NA,NA,NA,长沙太原
5389,HU7335,734,太原,海口,NA,NA,NA,太原海口
5390,HU7335,734,桂林,海口,NA,NA,NA,桂林海口
5391,HU7336,734,海口,太原,NA,NA,NA,海口太原
5392,HU7336,734,桂林,太原,NA,NA,NA,桂林太原
53931,HU7689,734,海口,合肥,NA,NA,NA,海口合肥
53941,HU7689,734,福州,合肥,NA,NA,NA,福州合肥
5395,HU7873/4,734,西安,西安,NA,NA,NA,西安西安
5396,HU7873/4,734,深圳,西安,NA,NA,NA,深圳西安
5397,HU7023/4,737,三亚,三亚,NA,NA,NA,三亚三亚
5398,HU7023/4,737,长沙,三亚,NA,NA,NA,长沙三亚
5399,HU7023/4,737,三亚,三亚,NA,NA,NA,三亚三亚
54001,HU7023/4,737,长沙,三亚,NA,NA,NA,长沙三亚
54011,HU7091/2,737,海口,海口,NA,NA,NA,海口海口
54021,HU7091/2,737,贵阳,海口,NA,NA,NA,贵阳海口
5403,HU7223/4,737,海口,海口,NA,NA,NA,海口海口
5404,HU7223/4,737,郑州,海口,NA,NA,NA,郑州海口
54051,HU7339/40,737,重庆,重庆,NA,NA,NA,重庆重庆
54061,HU7339/40,737,长沙,重庆,NA,NA,NA,长沙重庆
54071,HU7339/40,737,重庆,重庆,NA,NA,NA,重庆重庆
54081,HU7339/40,737,长沙,重庆,NA,NA,NA,长沙重庆
54091,HU7393/4,737,广州,广州,NA,NA,NA,广州广州
54101,HU7393/4,737,桂林,广州,NA,NA,NA,桂林广州
54111,HU7659/60,737,三亚,三亚,NA,NA,NA,三亚三亚
54121,HU7659/60,737,合肥,三亚,NA,NA,NA,合肥三亚
54131,HU7659/60,737,三亚,三亚,NA,NA,NA,三亚三亚
5414,HU7659/60,737,合肥,三亚,NA,NA,NA,合肥三亚
5415,HU7681/2,737,三亚,三亚,NA,NA,NA,三亚三亚
54161,HU7681/2,737,郑州,三亚,NA,NA,NA,郑州三亚
54171,HU7757/8,737,海口,海口,NA,NA,NA,海口海口
54181,HU7757/8,737,南昌,海口,NA,NA,NA,南昌海口
54191,ZH9241/2,737,西安,西安,NA,NA,NA,西安西安
54201,ZH9241/2,737,深圳,西安,NA,NA,NA,深圳西安
54211,ZH9809/10,737,深圳,深圳,NA,NA,NA,深圳深圳
54221,ZH9809/10,737,海口,深圳,NA,NA,NA,海口深圳
54231,ZH9837/8,737,深圳,深圳,NA,NA,NA,深圳深圳
5424,ZH9837/8,737,桂林,深圳,NA,NA,NA,桂林深圳
5425,ZH9837/8,737,深圳,深圳,NA,NA,NA,深圳深圳
5426,ZH9837/8,737,桂林,深圳,NA,NA,NA,桂林深圳
5427,ZH9873/4,737,深圳,深圳,NA,NA,NA,深圳深圳
5428,ZH9873/4,737,衢州,深圳,NA,NA,NA,衢州深圳
5429,ZH9919/20,737,深圳,深圳,NA,NA,NA,深圳深圳
54301,ZH9919/20,737,石家庄,深圳,NA,NA,NA,石家庄深圳
54311,ZH9957/8,737,深圳,深圳,NA,NA,NA,深圳深圳
54321,ZH9957/8,737,鄂尔多斯,深圳,NA,NA,NA,鄂尔多斯深圳
54331,BK2855/6,738,长沙,长沙,NA,NA,NA,长沙长沙
54341,BK2855/6,738,海口,长沙,NA,NA,NA,海口长沙
54351,BK2881/2,738,长沙,长沙,NA,NA,NA,长沙长沙
54361,BK2881/2,738,杭州,长沙,NA,NA,NA,杭州长沙
5437,BK2887/8,738,长沙,长沙,NA,NA,NA,长沙长沙
5438,BK2887/8,738,重庆,长沙,NA,NA,NA,重庆长沙
5439,CZ3143/4,738,武汉,武汉,NA,NA,NA,武汉武汉
54401,CZ3143/4,738,太原,武汉,NA,NA,NA,太原武汉
54411,CZ3143/4,738,武汉,武汉,NA,NA,NA,武汉武汉
54421,CZ3143/4,738,太原,武汉,NA,NA,NA,太原武汉
5443,CZ3231/2,738,桂林,桂林,NA,NA,NA,桂林桂林
5444,CZ3231/2,738,广州,桂林,NA,NA,NA,广州桂林
54451,CZ3233/4,738,桂林,桂林,NA,NA,NA,桂林桂林
54461,CZ3233/4,738,广州,桂林,NA,NA,NA,广州桂林
5447,CZ3233/4,738,桂林,桂林,NA,NA,NA,桂林桂林
5448,CZ3233/4,738,广州,桂林,NA,NA,NA,广州桂林
54491,CZ3237/8,738,南宁,南宁,NA,NA,NA,南宁南宁
54501,CZ3237/8,738,深圳,南宁,NA,NA,NA,深圳南宁
54511,CZ3237/8,738,南宁,南宁,NA,NA,NA,南宁南宁
54521,CZ3237/8,738,深圳,南宁,NA,NA,NA,深圳南宁
54531,CZ3237/8,738,南宁,南宁,NA,NA,NA,南宁南宁
54541,CZ3237/8,738,深圳,南宁,NA,NA,NA,深圳南宁
54551,CZ3247/8,738,桂林,桂林,NA,NA,NA,桂林桂林
54561,CZ3247/8,738,昆明,桂林,NA,NA,NA,昆明桂林
54571,CZ3249/50,738,桂林,桂林,NA,NA,NA,桂林桂林
54581,CZ3249/50,738,昆明,桂林,NA,NA,NA,昆明桂林
5459,CZ3253/4,738,桂林,桂林,NA,NA,NA,桂林桂林
5460,CZ3253/4,738,南京,桂林,NA,NA,NA,南京桂林
54611,CZ3273/4,738,南宁,南宁,NA,NA,NA,南宁南宁
54621,CZ3273/4,738,深圳,南宁,NA,NA,NA,深圳南宁
54631,CZ3273/4,738,南宁,南宁,NA,NA,NA,南宁南宁
54641,CZ3273/4,738,深圳,南宁,NA,NA,NA,深圳南宁
5465,CZ3291/2,738,桂林,桂林,NA,NA,NA,桂林桂林
54661,CZ3291/2,738,广州,桂林,NA,NA,NA,广州桂林
5467,CZ3293/4,738,南宁,南宁,NA,NA,NA,南宁南宁
54681,CZ3293/4,738,广州,南宁,NA,NA,NA,广州南宁
54691,CZ3307/8,738,南宁,南宁,NA,NA,NA,南宁南宁
54701,CZ3307/8,738,广州,南宁,NA,NA,NA,广州南宁
54711,CZ3355/6,738,武汉,武汉,NA,NA,NA,武汉武汉
5472,CZ3355/6,738,深圳,武汉,NA,NA,NA,深圳武汉
5473,CZ3367/8,738,广州,广州,NA,NA,NA,广州广州
54741,CZ3367/8,738,武汉,广州,NA,NA,NA,武汉广州
54751,CZ3391/2,738,郑州,郑州,NA,NA,NA,郑州郑州
54761,CZ3391/2,738,广州,郑州,NA,NA,NA,广州郑州
54771,CZ3441/2,738,武汉,武汉,NA,NA,NA,武汉武汉
54781,CZ3441/2,738,成都,武汉,NA,NA,NA,成都武汉
54791,CZ3469/70,738,武汉,武汉,NA,NA,NA,武汉武汉
54801,CZ3469/70,738,昆明,武汉,NA,NA,NA,昆明武汉
54811,CZ3469/70,738,武汉,武汉,NA,NA,NA,武汉武汉
54821,CZ3469/70,738,昆明,武汉,NA,NA,NA,昆明武汉
54831,CZ3541/2,738,武汉,武汉,NA,NA,NA,武汉武汉
54841,CZ3541/2,738,杭州,武汉,NA,NA,NA,杭州武汉
54851,CZ3667/8,738,贵阳,贵阳,NA,NA,NA,贵阳贵阳
54861,CZ3667/8,738,深圳,贵阳,NA,NA,NA,深圳贵阳
54871,CZ3679/80,738,郑州,郑州,NA,NA,NA,郑州郑州
5488,CZ3679/80,738,温州,郑州,NA,NA,NA,温州郑州
5489,CZ3683/4,738,武汉,武汉,NA,NA,NA,武汉武汉
5490,CZ3683/4,738,北海,武汉,NA,NA,NA,北海武汉
5491,CZ3757/8,738,南宁,南宁,NA,NA,NA,南宁南宁
5492,CZ3757/8,738,杭州,南宁,NA,NA,NA,杭州南宁
54931,CZ3825/6,738,郑州,郑州,NA,NA,NA,郑州郑州
54941,CZ3825/6,738,福州,郑州,NA,NA,NA,福州郑州
54951,CZ3825/6,738,郑州,郑州,NA,NA,NA,郑州郑州
54961,CZ3825/6,738,福州,郑州,NA,NA,NA,福州郑州
5497,CZ3849/50,738,武汉,武汉,NA,NA,NA,武汉武汉
5498,CZ3849/50,738,杭州,武汉,NA,NA,NA,杭州武汉
54991,CZ3897/8,738,揭阳,揭阳,NA,NA,NA,揭阳揭阳
55001,CZ3897/8,738,广州,揭阳,NA,NA,NA,广州揭阳
55011,CZ3939/40,738,郑州,郑州,NA,NA,NA,郑州郑州
55021,CZ3939/40,738,杭州,郑州,NA,NA,NA,杭州郑州
55031,CZ3971/2,738,郑州,郑州,NA,NA,NA,郑州郑州
55041,CZ3971/2,738,广州,郑州,NA,NA,NA,广州郑州
5505,CZ3973/4,738,郑州,郑州,NA,NA,NA,郑州郑州
5506,CZ3973/4,738,深圳,郑州,NA,NA,NA,深圳郑州
5507,CZ3975/6,738,郑州,郑州,NA,NA,NA,郑州郑州
5508,CZ3975/6,738,深圳,郑州,NA,NA,NA,深圳郑州
5509,CZ3975/6,738,郑州,郑州,NA,NA,NA,郑州郑州
5510,CZ3975/6,738,深圳,郑州,NA,NA,NA,深圳郑州
55111,CZ6231/2,738,郑州,郑州,NA,NA,NA,郑州郑州
5512,CZ6231/2,738,厦门,郑州,NA,NA,NA,厦门郑州
5513,CZ6287,738,桂林,太原,NA,NA,NA,桂林太原
55141,CZ6287,738,武汉,太原,NA,NA,NA,武汉太原
5515,CZ6288,738,太原,桂林,NA,NA,NA,太原桂林
5516,CZ6288,738,武汉,桂林,NA,NA,NA,武汉桂林
5517,CZ6371/2,738,贵阳,贵阳,NA,NA,NA,贵阳贵阳
5518,CZ6371/2,738,深圳,贵阳,NA,NA,NA,深圳贵阳
55191,CZ6375/6,738,桂林,桂林,NA,NA,NA,桂林桂林
5520,CZ6375/6,738,西安,桂林,NA,NA,NA,西安桂林
5521,CZ6399/400,738,郑州,郑州,NA,NA,NA,郑州郑州
5522,CZ6399/400,738,三亚,郑州,NA,NA,NA,三亚郑州
5523,CZ6431,738,青岛,南宁,NA,NA,NA,青岛南宁
5524,CZ6431,738,郑州,南宁,NA,NA,NA,郑州南宁
5525,CZ6432,738,南宁,青岛,NA,NA,NA,南宁青岛
5526,CZ6432,738,郑州,青岛,NA,NA,NA,郑州青岛
5527,CZ6432,738,南宁,青岛,NA,NA,NA,南宁青岛
55281,CZ6432,738,郑州,青岛,NA,NA,NA,郑州青岛
55291,CZ6563/4,738,武汉,武汉,NA,NA,NA,武汉武汉
5530,CZ6563/4,738,深圳,武汉,NA,NA,NA,深圳武汉
5531,CZ6563/4,738,武汉,武汉,NA,NA,NA,武汉武汉
55321,CZ6563/4,738,深圳,武汉,NA,NA,NA,深圳武汉
5533,CZ6563/4,738,武汉,武汉,NA,NA,NA,武汉武汉
5534,CZ6563/4,738,深圳,武汉,NA,NA,NA,深圳武汉
5535,CZ6571/2,738,郑州,郑州,NA,NA,NA,郑州郑州
55361,CZ6571/2,738,呼和浩特,郑州,NA,NA,NA,呼和浩特郑州
55371,CZ6575/6,738,武汉,武汉,NA,NA,NA,武汉武汉
55381,CZ6575/6,738,广州,武汉,NA,NA,NA,广州武汉
55391,CZ6575/6,738,武汉,武汉,NA,NA,NA,武汉武汉
55401,CZ6575/6,738,广州,武汉,NA,NA,NA,广州武汉
5541,CZ6575/6,738,武汉,武汉,NA,NA,NA,武汉武汉
5542,CZ6575/6,738,广州,武汉,NA,NA,NA,广州武汉
5543,CZ6583/4,738,武汉,武汉,NA,NA,NA,武汉武汉
5544,CZ6583/4,738,桂林,武汉,NA,NA,NA,桂林武汉
5545,CZ6587/8,738,武汉,武汉,NA,NA,NA,武汉武汉
5546,CZ6587/8,738,西安,武汉,NA,NA,NA,西安武汉
55471,CZ6597/8,738,武汉,武汉,NA,NA,NA,武汉武汉
55481,CZ6597/8,738,呼和浩特,武汉,NA,NA,NA,呼和浩特武汉
5549,CZ6607/8,738,武汉,武汉,NA,NA,NA,武汉武汉
5550,CZ6607/8,738,三亚,武汉,NA,NA,NA,三亚武汉
5551,CZ6607/8,738,武汉,武汉,NA,NA,NA,武汉武汉
5552,CZ6607/8,738,三亚,武汉,NA,NA,NA,三亚武汉
5553,CZ6607/8,738,武汉,武汉,NA,NA,NA,武汉武汉
5554,CZ6607/8,738,三亚,武汉,NA,NA,NA,三亚武汉
5555,HU7036,738,徐州,海口,NA,NA,NA,徐州海口
5556,HU7036,738,长沙,海口,NA,NA,NA,长沙海口
5557,HU7047,738,海口,沈阳,NA,NA,NA,海口沈阳
5558,HU7047,738,厦门,沈阳,NA,NA,NA,厦门沈阳
5559,HU7048,738,沈阳,海口,NA,NA,NA,沈阳海口
5560,HU7048,738,厦门,海口,NA,NA,NA,厦门海口
55611,HU7073,738,海口,兰州,NA,NA,NA,海口兰州
55621,HU7073,738,重庆,兰州,NA,NA,NA,重庆兰州
5563,HU7074,738,兰州,海口,NA,NA,NA,兰州海口
5564,HU7074,738,重庆,海口,NA,NA,NA,重庆海口
55651,HU7089/90,738,海口,海口,NA,NA,NA,海口海口
55661,HU7089/90,738,南京,海口,NA,NA,NA,南京海口
55671,HU7095/6,738,海口,海口,NA,NA,NA,海口海口
5568,HU7095/6,738,武汉,海口,NA,NA,NA,武汉海口
5569,HU7227,738,海口,济南,NA,NA,NA,海口济南
55701,HU7227,738,长沙,济南,NA,NA,NA,长沙济南
55711,HU7227,738,海口,济南,NA,NA,NA,海口济南
55721,HU7227,738,长沙,济南,NA,NA,NA,长沙济南
55731,HU7228,738,济南,海口,NA,NA,NA,济南海口
55741,HU7228,738,长沙,海口,NA,NA,NA,长沙海口
55751,HU7235/6,738,广州,广州,NA,NA,NA,广州广州
55761,HU7235/6,738,郑州,广州,NA,NA,NA,郑州广州
55771,HU7325,738,太原,三亚,NA,NA,NA,太原三亚
55781,HU7325,738,深圳,三亚,NA,NA,NA,深圳三亚
55791,HU7326,738,三亚,太原,NA,NA,NA,三亚太原
55801,HU7326,738,深圳,太原,NA,NA,NA,深圳太原
55811,HU7333,738,太原,海口,NA,NA,NA,太原海口
55821,HU7333,738,长沙,海口,NA,NA,NA,长沙海口
55831,HU7333,738,太原,海口,NA,NA,NA,太原海口
55841,HU7333,738,长沙,海口,NA,NA,NA,长沙海口
5585,HU7334,738,海口,太原,NA,NA,NA,海口太原
5586,HU7334,738,长沙,太原,NA,NA,NA,长沙太原
55871,HU7690,738,合肥,海口,NA,NA,NA,合肥海口
55881,HU7690,738,福州,海口,NA,NA,NA,福州海口
55891,HU7709,738,深圳,徐州,NA,NA,NA,深圳徐州
55901,HU7709,738,厦门,徐州,NA,NA,NA,厦门徐州
55911,HU7710,738,徐州,深圳,NA,NA,NA,徐州深圳
55921,HU7710,738,厦门,深圳,NA,NA,NA,厦门深圳
55931,HU7717,738,深圳,大连,NA,NA,NA,深圳大连
55941,HU7717,738,宁波,大连,NA,NA,NA,宁波大连
55951,HU7718,738,大连,深圳,NA,NA,NA,大连深圳
55961,HU7718,738,宁波,深圳,NA,NA,NA,宁波深圳
55971,HU7721,738,深圳,青岛,NA,NA,NA,深圳青岛
55981,HU7721,738,宁波,青岛,NA,NA,NA,宁波青岛
55991,HU7722,738,青岛,深圳,NA,NA,NA,青岛深圳
56001,HU7722,738,宁波,深圳,NA,NA,NA,宁波深圳
5601,HU7729,738,深圳,沈阳,NA,NA,NA,深圳沈阳
5602,HU7729,738,武汉,沈阳,NA,NA,NA,武汉沈阳
5603,HU7730,738,沈阳,深圳,NA,NA,NA,沈阳深圳
5604,HU7730,738,武汉,深圳,NA,NA,NA,武汉深圳
5605,HU7743,738,乌鲁木齐,深圳,NA,NA,NA,乌鲁木齐深圳
5606,HU7743,738,兰州,深圳,NA,NA,NA,兰州深圳
56071,HU7744,738,深圳,乌鲁木齐,NA,NA,NA,深圳乌鲁木齐
56081,HU7744,738,兰州,乌鲁木齐,NA,NA,NA,兰州乌鲁木齐
56091,HU7745,738,深圳,哈尔滨,NA,NA,NA,深圳哈尔滨
5610,HU7745,738,合肥,哈尔滨,NA,NA,NA,合肥哈尔滨
5611,HU7746,738,哈尔滨,深圳,NA,NA,NA,哈尔滨深圳
56121,HU7746,738,合肥,深圳,NA,NA,NA,合肥深圳
5613,HU7835,738,海口,临沂,NA,NA,NA,海口临沂
5614,HU7835,738,桂林,临沂,NA,NA,NA,桂林临沂
5615,HU7836,738,临沂,海口,NA,NA,NA,临沂海口
5616,HU7836,738,桂林,海口,NA,NA,NA,桂林海口
5617,HU7871/2,738,西安,西安,NA,NA,NA,西安西安
5618,HU7871/2,738,深圳,西安,NA,NA,NA,深圳西安
5619,MU2479,738,武汉,乌鲁木齐,NA,NA,NA,武汉乌鲁木齐
5620,MU2479,738,兰州,乌鲁木齐,NA,NA,NA,兰州乌鲁木齐
5621,MU2480,738,乌鲁木齐,武汉,NA,NA,NA,乌鲁木齐武汉
5622,MU2480,738,兰州,武汉,NA,NA,NA,兰州武汉
5623,MU2480,738,乌鲁木齐,武汉,NA,NA,NA,乌鲁木齐武汉
5624,MU2480,738,兰州,武汉,NA,NA,NA,兰州武汉
5625,MU2481/2,738,武汉,武汉,NA,NA,NA,武汉武汉
5626,MU2481/2,738,海口,武汉,NA,NA,NA,海口武汉
5627,MU2523,738,武汉,哈尔滨,NA,NA,NA,武汉哈尔滨
5628,MU2523,738,烟台,哈尔滨,NA,NA,NA,烟台哈尔滨
5629,MU2523,738,武汉,哈尔滨,NA,NA,NA,武汉哈尔滨
5630,MU2523,738,烟台,哈尔滨,NA,NA,NA,烟台哈尔滨
5631,MU2524,738,哈尔滨,武汉,NA,NA,NA,哈尔滨武汉
56321,MU2524,738,烟台,武汉,NA,NA,NA,烟台武汉
56331,ZH9227/8,738,南宁,南宁,NA,NA,NA,南宁南宁
56341,ZH9227/8,738,南京,南宁,NA,NA,NA,南京南宁
56351,ZH9237/8,738,南京,南京,NA,NA,NA,南京南京
56361,ZH9237/8,738,桂林,南京,NA,NA,NA,桂林南京
56371,ZH9237/8,738,南京,南京,NA,NA,NA,南京南京
56381,ZH9237/8,738,桂林,南京,NA,NA,NA,桂林南京
56391,ZH9237/8,738,南京,南京,NA,NA,NA,南京南京
56401,ZH9237/8,738,桂林,南京,NA,NA,NA,桂林南京
56411,ZH9283/4,738,深圳,深圳,NA,NA,NA,深圳深圳
5642,ZH9283/4,738,郑州,深圳,NA,NA,NA,郑州深圳
5643,ZH9329/30,738,郑州,郑州,NA,NA,NA,郑州郑州
56441,ZH9329/30,738,深圳,郑州,NA,NA,NA,深圳郑州
56451,ZH9329/30,738,郑州,郑州,NA,NA,NA,郑州郑州
5646,ZH9329/30,738,深圳,郑州,NA,NA,NA,深圳郑州
5647,ZH9471,738,南宁,济南,NA,NA,NA,南宁济南
56481,ZH9471,738,福州,济南,NA,NA,NA,福州济南
56491,ZH9472,738,济南,南宁,NA,NA,NA,济南南宁
5650,ZH9472,738,福州,南宁,NA,NA,NA,福州南宁
5651,ZH9507/8,738,无锡,无锡,NA,NA,NA,无锡无锡
56521,ZH9507/8,738,深圳,无锡,NA,NA,NA,深圳无锡
56531,ZH9565/6,738,无锡,无锡,NA,NA,NA,无锡无锡
5654,ZH9565/6,738,深圳,无锡,NA,NA,NA,深圳无锡
5655,ZH9565/6,738,无锡,无锡,NA,NA,NA,无锡无锡
5656,ZH9565/6,738,深圳,无锡,NA,NA,NA,深圳无锡
5657,ZH9567/8,738,深圳,深圳,NA,NA,NA,深圳深圳
5658,ZH9567/8,738,宁波,深圳,NA,NA,NA,宁波深圳
5659,ZH9651/2,738,广州,广州,NA,NA,NA,广州广州
5660,ZH9651/2,738,三亚,广州,NA,NA,NA,三亚广州
5661,ZH9707/8,738,深圳,深圳,NA,NA,NA,深圳深圳
5662,ZH9707/8,738,南京,深圳,NA,NA,NA,南京深圳
5663,ZH9721/2,738,深圳,深圳,NA,NA,NA,深圳深圳
5664,ZH9721/2,738,景德镇,深圳,NA,NA,NA,景德镇深圳
5665,ZH9735/6,738,深圳,深圳,NA,NA,NA,深圳深圳
5666,ZH9735/6,738,无锡,深圳,NA,NA,NA,无锡深圳
56671,ZH9743/4,738,深圳,深圳,NA,NA,NA,深圳深圳
56681,ZH9743/4,738,厦门,深圳,NA,NA,NA,厦门深圳
5669,ZH9753/4,738,深圳,深圳,NA,NA,NA,深圳深圳
56701,ZH9753/4,738,杭州,深圳,NA,NA,NA,杭州深圳
56711,ZH9785/6,738,深圳,深圳,NA,NA,NA,深圳深圳
56721,ZH9785/6,738,合肥,深圳,NA,NA,NA,合肥深圳
56731,ZH9785/6,738,深圳,深圳,NA,NA,NA,深圳深圳
56741,ZH9785/6,738,合肥,深圳,NA,NA,NA,合肥深圳
56751,ZH9785/6,738,深圳,深圳,NA,NA,NA,深圳深圳
56761,ZH9785/6,738,合肥,深圳,NA,NA,NA,合肥深圳
56771,ZH9785/6,738,深圳,深圳,NA,NA,NA,深圳深圳
56781,ZH9785/6,738,合肥,深圳,NA,NA,NA,合肥深圳
56791,ZH9785/6,738,深圳,深圳,NA,NA,NA,深圳深圳
56801,ZH9785/6,738,合肥,深圳,NA,NA,NA,合肥深圳
5681,ZH9803/4,738,深圳,深圳,NA,NA,NA,深圳深圳
56821,ZH9803/4,738,杭州,深圳,NA,NA,NA,杭州深圳
56831,ZH9803/4,738,深圳,深圳,NA,NA,NA,深圳深圳
56841,ZH9803/4,738,杭州,深圳,NA,NA,NA,杭州深圳
56851,ZH9805/6,738,深圳,深圳,NA,NA,NA,深圳深圳
56861,ZH9805/6,738,台州,深圳,NA,NA,NA,台州深圳
56871,ZH9805/6,738,深圳,深圳,NA,NA,NA,深圳深圳
