,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flight_num
295,GS6613/4,E90,天津,温州,天津,NA,NA,"或ERJ145执行_x000D_
取消：1003-1017",1,1......
296,GS6613/4,E90,天津,温州,天津,NA,NA,"或ERJ145执行_x000D_
执行日期：0327-1029_x000D_
取消：0510-0531_x000D_
取消：0606-0630_x000D_
取消：0705-0731_x000D_
取消：0811-0831",3,.2.4.6.
297,GS6613/4,E90,天津,温州,天津,NA,NA,"或ERJ145执行_x000D_
取消：1009-1029",3,..3.5.7
298,GS6615/6,E90,天津,南京,天津,NA,NA,或ERJ145执行,7,1234567
299,GS6617/8,E90,天津,阜阳,厦门,阜阳,天津,"或ERJ145执行_x000D_
执行日期：0327-1029_x000D_
取消：0510-0531_x000D_
取消：0606-0630_x000D_
取消：0705-0731_x000D_
取消：0811-0831_x000D_
取消：1001-1029",3,.2.4.6.
300,GS6617/8,E90,天津,阜阳,厦门,阜阳,天津,"或ERJ145执行_x000D_
",4,1.3.5.7
301,GS6619/20,E90,天津,常州,泉州,常州,天津,"或ERJ145执行_x000D_
；执行日期：3月27-10月29日；临时取消：5月10-5月31日 _x000D_
取消：0705-0731_x000D_
取消：1001-1029",2,.2...6.
302,GS6619/20,E90,天津,常州,泉州,常州,天津,"或ERJ145执行_x000D_
取消：1001-1029",5,1.345.7
303,GS6627/8,E90,天津,郑州,福州,郑州,天津,"或ERJ145执行；_x000D_
执行日期：3月27-10月29日 ；临时取消：5月10-5月31日 1357；临时取消：6月6-6月30日_x000D_
取消：0811-0831_x000D_
取消：1002-1029",2,1.3....
304,GS6627/8,E90,天津,郑州,福州,郑州,天津,或ERJ145执行,3,.2.4.6.
305,GS6627/8,E90,天津,郑州,福州,郑州,天津,"或ERJ145执行；_x000D_
执行日期：3月27-10月29日 ；临时取消：5月10-5月31日 1357；临时取消：6月6-6月30日_x000D_
取消：1002-1029",2,....5.7
306,GS6629/30,E90,天津,大连,天津,NA,NA,NA,7,1234567
307,GS6671/2,E90,天津,杭州,天津,NA,NA,或ERJ145执行,7,1234567
308,GS6677/8,E90,天津,运城,重庆,运城,天津,"或ERJ145执行_x000D_
执行日期：3月27-10月29日；临时取消：5月10-5月31日_x000D_
；临时取消：6月6-6月30日_x000D_
取消：1007",1,....5..
309,GS6677/8,E90,天津,运城,重庆,运城,天津,"或ERJ145执行_x000D_
执行日期：3月27-10月29日；临时取消：5月10-5月31日_x000D_
；临时取消：6月6-6月30日",3,1.3...7
310,GS6677/8,E90,天津,运城,重庆,运城,天津,或ERJ145执行,3,.2.4.6.
311,GS6681/2,E90,天津,武汉,南宁,武汉,天津,NA,6,123.567
312,GS6681/2,E90,天津,武汉,南宁,武汉,天津,NA,1,...4...
313,GS6695/6,E90,天津,武汉,南宁,武汉,天津,"或ERJ145执行_x000D_
取消：0705-0731_x000D_
取消：0811-0831_x000D_
取消：1002-1006，",5,12.456.
314,GS6695/6,E90,天津,武汉,南宁,武汉,天津,"或ERJ145执行_x000D_
取消：0705-0731_x000D_
取消：0811-0831_x000D_
取消：1002-1006",2,..3...7
315,GS7419/20,E90,天津,大连,天津,NA,NA,或ERJ145执行，执行日期：0327-1029；临时取消：0606-0630,3,1..4.6.
316,GS7419/20,E90,天津,大连,天津,NA,NA,或ERJ145执行；执行日期：0327-1029；临时取消：0606-0630,4,.23.5.7
317,GS7455/6,E90,天津,青岛,天津,NA,NA,或ERJ145执行,7,1234567
318,GS7465,E90,天津,西安,贵阳,NA,NA,NA,5,1.345.7
319,GS7465,E90,天津,西安,贵阳,NA,NA,NA,2,.2...6.
320,GS7466,E90,贵阳,西安,天津,NA,NA,NA,7,1234567
321,GS7561/2,E90,天津,长沙,海口,长沙,天津,"执行日期：0327-1029_x000D_
取消：0705-0731_x000D_
取消：0811-0831_x000D_
取消：1004-1029",3,.2.4.6.
322,GS7561/2,E90,天津,长沙,海口,长沙,天津,NA,4,1.3.5.7
323,GS7575,E90,天津,青岛,NA,NA,NA,"或ERJ145执行_x000D_
取消：1001-1029",4,1.3.5.7
324,GS7575,E90,天津,青岛,NA,NA,NA,或ERJ145执行,3,.2.4.6.
325,GS7576,E90,青岛,天津,NA,NA,NA,或ERJ145执行,7,1234567
326,GS7579/80,E90,天津,大连,天津,NA,NA,或ERJ145执行,7,1234567
327,VD8357/8,E90,呼和浩特,海拉尔,呼和浩特,NA,NA,NA,7,1234567
328,GS6425/6,EMB,呼和浩特,鄂尔多斯,呼和浩特,NA,NA,执行日期：0801-1029,3,.2.4.6.
329,GS6427/8,EMB,呼和浩特,锡林浩特,呼和浩特,NA,NA,"执行日期：0801-1029_x000D_
取消：1001-1029",7,1234567
330,GS6429/30,EMB,锡林浩特,呼和浩特,乌海,呼和浩特,锡林浩特,执行日期：0801-1029,7,1234567
331,GS6435/6,EMB,呼和浩特,通辽,长春,通辽,呼和浩特,执行日期：0713-1029,4,1.3.5.7
332,GS6439/40,EMB,呼和浩特,乌兰浩特,沈阳,乌兰浩特,呼和浩特,执行日期：0720-1029,4,1.3.5.7
333,GS6441/2,EMB,鄂尔多斯,呼和浩特,满洲里,呼和浩特,鄂尔多斯,执行日期：0801-1029,3,.2.4.6.
334,GS6549/50,EMB,海拉尔,哈尔滨,海拉尔,NA,NA,执行日期：0808-1029,7,1234567
335,GS6625/6,EMB,天津,西安,嘉峪关,西安,天津,NA,3,.2.4.6.
336,GS6631/2,EMB,天津,大连,天津,NA,NA,"执行日期：0720-1029_x000D_
取消：1001-1029",7,1234567
337,GS6651/2,EMB,天津,满洲里,天津,NA,NA,NA,3,.2.4.6.
338,GS6655/6,EMB,天津,黄山,天津,NA,NA,执行日期：0810-1029,3,..3.5.7
339,GS6693/4,EMB,天津,常州,珠海,常州,天津,执行日期：0715-1029,3,..3.5.7
340,MU2537/8,EMB,厦门,邯郸,厦门,NA,NA,执行日期：0629-1029,4,1.3.5.7
341,GS6433/4,ERJ,呼和浩特,二连浩特,呼和浩特,NA,NA,或E90执行,7,1234567
342,GS6477/8,ERJ,呼和浩特,济南,温州,济南,呼和浩特,"执行日期0701-1029执行_x000D_
取消：0705-0731_x000D_
取消：0811-0831",5,1.345.7
343,GS6477/8,ERJ,呼和浩特,济南,温州,济南,呼和浩特,"执行日期：0701-1029_x000D_
取消：0811-0831",2,.2...6.
344,GS6479/80,ERJ,呼和浩特,乌海,呼和浩特,NA,NA,或E90执行,7,1234567
345,GS6485/6,ERJ,呼和浩特,满洲里,哈尔滨,满洲里,呼和浩特,"或E90执行  _x000D_
；执行日期：3月27-10月29日；临时取消：5月10-5月31日；临时取消：6月6-6月30日",2,.2....7
346,GS6485/6,ERJ,呼和浩特,满洲里,哈尔滨,满洲里,呼和浩特,或E90执行  ,5,1.3456.
347,GS6487/8,ERJ,呼和浩特,乌兰浩特,呼和浩特,NA,NA,或E90执行,7,1234567
348,GS6491/2,ERJ,呼和浩特,锡林浩特,呼和浩特,NA,NA,"或E90执行 _x000D_
；执行日期：3月27-10月29日；临时取消：5月10-5月31日_x000D_
取消：0811-1029",3,.2.4.6.
349,GS6491/2,ERJ,呼和浩特,锡林浩特,呼和浩特,NA,NA,"或E90执行 _x000D_
执行日期：0327-1029_x000D_
取消：0811-1029",4,1.3.5.7
350,GS6493/4,ERJ,呼和浩特,锡林浩特,呼和浩特,NA,NA,执行日期0501-1029；临时取消：5月10-5月31日 每日,7,1234567
351,GS6495/6,ERJ,乌兰浩特,呼和浩特,鄂尔多斯,呼和浩特,乌兰浩特,或E90执行,7,1234567
352,GS6497/8,ERJ,呼和浩特,太原,南昌,太原,呼和浩特,或E90执行,4,1.3.5.7
353,GS6497/8,ERJ,呼和浩特,太原,南昌,太原,呼和浩特,或E90执行 ；执行日期：3月27-10月29日；临时取消：5月10-5月31日；临时取消：6月6-6月30日,3,.2.4.6.
354,GS6539/40,ERJ,呼和浩特,通辽,呼和浩特,NA,NA,"或E90执行_x000D_
执行日期：0327-1029_x000D_
取消：0510-0531_x000D_
取消：0606-0630_x000D_
取消：0811-0831_x000D_
取消：1001-1029",4,1.3.5.7
355,GS6539/40,ERJ,呼和浩特,通辽,呼和浩特,NA,NA,"或E90执行_x000D_
执行日期：0327-1029_x000D_
取消：0811-0831_x000D_
取消：1001-1029",3,.2.4.6.
356,GS6547/8,ERJ,呼和浩特,海拉尔,呼和浩特,NA,NA,或E90执行,7,1234567
357,GS6551/2,ERJ,呼和浩特,锡林浩特,呼和浩特,NA,NA,或E90执行,7,1234567
358,GS6553/4,ERJ,呼和浩特,乌兰浩特,呼和浩特,NA,NA,或E90执行,7,1234567
359,GS6577/8,ERJ,呼和浩特,海拉尔,呼和浩特,NA,NA,或E90执行,7,1234567
360,GS6579,ERJ,天津,威海,NA,NA,NA,"或E90执行 _x000D_
执行日期：3月27-10月29日；临时取消：5月10-5月31日",4,1.3.5.7
361,GS6579,ERJ,天津,威海,NA,NA,NA,或E90执行 ,2,.2.4...
362,GS6579,ERJ,天津,威海,NA,NA,NA,或E90执行,1,.....6.
363,GS6580,ERJ,威海,天津,NA,NA,NA,或E90执行,7,1234567
364,GS6601/2,ERJ,天津,太原,天津,NA,NA,或E90执行,7,1234567
365,GS6607/8,ERJ,天津,石家庄,银川,石家庄,天津,"或E90执行  _x000D_
取消：1001-1029",3,.2.4.6.
366,GS6607/8,ERJ,天津,石家庄,银川,石家庄,天津,或E90执行  临时取消：5月10-5月31日 1357,4,1.3.5.7
367,GS6687/8,ERJ,天津,太原,兰州,太原,天津,"或E90执行  _x000D_
执行日期：3月27-10月29日；临时取消：5月10-5月31日",4,12.4.6.
368,GS6687/8,ERJ,天津,太原,兰州,太原,天津,或E90执行  ,3,..3.5.7
369,GS7413/4,ERJ,呼和浩特,锡林浩特,呼和浩特,NA,NA,或E90执行,7,1234567
370,GS7421/2,ERJ,天津,烟台,天津,NA,NA,或E90执行,7,1234567
371,GS7453/4,ERJ,呼和浩特,赤峰,沈阳,赤峰,呼和浩特,"执行日期：3月27-10月29日；临时取消：5月10-5月31日_x000D_
；临时取消：6月6-6月30日",4,1.3.5.7
372,GS7453/4,ERJ,呼和浩特,赤峰,沈阳,赤峰,呼和浩特,NA,3,.2.4.6.
373,GS7467/8,ERJ,呼和浩特,天津,烟台,天津,呼和浩特,"或E90执行_x000D_
；执行日期：3月27-10月29；临时取消：5月10-5月31日 26；临时取消：6月6-6月30日",2,.2...6.
374,GS7467/8,ERJ,呼和浩特,天津,烟台,天津,呼和浩特,"或E90执行_x000D_
",5,1.345.7
375,GS7469/70,ERJ,呼和浩特,赤峰,大连,赤峰,呼和浩特,NA,7,1234567
376,GS7475/6,ERJ,太原,济南,威海,济南,太原,或E90执行,7,1234567
377,GS7497/8,ERJ,天津,青岛,天津,NA,NA,或E90执行,7,1234567
378,GS7581/2,ERJ,天津,太原,西安,太原,天津,或E90执行,3,.2.4.6.
379,MU2735/6,ERJ,太原,大同,太原,NA,NA,NA,7,1234567
380,MU2743/4,ERJ,运城,太原,运城,NA,NA,执行日期：3月27-10月29日；取消：6月10-10月29日,4,.23.5.7
381,MU2745/6,ERJ,太原,长治,太原,NA,NA,NA,7,1234567
382,MU2873/4,ERJ,运城,武汉,厦门,武汉,运城,NA,2,.23....
383,MU2873/4,ERJ,运城,武汉,厦门,武汉,运城,NA,2,....5.7
384,MU3193,ERJ,鄂尔多斯,呼和浩特,锡林浩特,NA,NA,NA,7,1234567
385,MU3194,ERJ,锡林浩特,呼和浩特,鄂尔多斯,NA,NA,NA,7,1234567
386,MU3407/8,ERJ,呼和浩特,锡林浩特,呼和浩特,NA,NA,"执行日期0518-1029执行 _x000D_
取消：0601-0630_x000D_
取消：0701-0731_x000D_
取消：0801-0831_x000D_
取消：0901-0930_x000D_
取消：1001-1029",7,1234567
388,NS3215/6,ERJ,石家庄,宁波,海口,宁波,石家庄,"或738/73G/E90/320执行_x000D_
执行日期：3月27-10月29日；取消：5月15-8月31日",7,1234567
389,NS3223/4,ERJ,呼和浩特,邯郸,温州,邯郸,呼和浩特,或738/73G/E90/320执行,7,1234567
390,NS3227/8,ERJ,石家庄,南昌,珠海,南昌,石家庄,或738/73G/E90/320执行,7,1234567
391,NS3233,ERJ,石家庄,呼和浩特,NA,NA,NA,或320/738/73G/E90执行,7,1234567
392,NS3234,ERJ,呼和浩特,石家庄,NA,NA,NA,或320/738/73G/E90执行,7,1234567
393,NS3235/6,ERJ,石家庄,唐山,石家庄,NA,NA,或738/73G/E90/320执行,7,1234567
394,BK2861/2,MA6,天津,烟台,天津,NA,NA,NA,7,1234567
395,JR1517,MA6,太原,榆林,银川,NA,NA,NA,7,1234567
396,JR1518,MA6,银川,榆林,太原,NA,NA,NA,7,1234567
397,JR1531/2,MA6,太原,郑州,太原,NA,NA,NA,4,12.4.6.
398,JR1531/2,MA6,太原,郑州,太原,NA,NA,NA,3,..3.5.7
399,JR1545/6,MA6,太原,运城,太原,NA,NA,执行日期：3月27-10月29,7,1234567
400,CA1733/4,319,杭州,深圳,杭州,NA,NA,NA,7,1234567
401,CA1735/6,319,杭州,深圳,杭州,NA,NA,或A320执行,7,1234567
402,CA1751,319,杭州,贵阳,昆明,NA,NA,或A320执行,7,1234567
403,CA1752,319,昆明,杭州,NA,NA,NA,或A320执行,7,1234567
404,CA1755/6,319,杭州,昆明,杭州,NA,NA,NA,7,1234567
405,CA1759/60,319,杭州,重庆,杭州,NA,NA,"执行日期0415-1029执行_x000D_
HD[2011]639",7,1234567
406,CA1761/2,319,杭州,重庆,杭州,NA,NA,或A320执行,7,1234567
407,CA1763/4,319,杭州,长沙,南宁,长沙,杭州,或A320执行,7,1234567
408,CA1765/6,319,杭州,大连,杭州,NA,NA,"执行日期0415-1029执行_x000D_
HD[2011]639",3,.2..5.7
409,CA1769/70,319,杭州,重庆,杭州,NA,NA,NA,7,1234567
410,CA1771/2,319,杭州,北海,杭州,NA,NA,执行日期0415-1029执行,4,1.34.6.
411,CA1773/4,319,杭州,广元,杭州,NA,NA,NA,3,1.3.5..
412,CA1785/6,319,杭州,西安,乌鲁木齐,西安,杭州,NA,7,1234567
413,CA1787/8,319,杭州,青岛,哈尔滨,青岛,杭州,NA,7,1234567
414,CA1793/4,319,杭州,呼和浩特,杭州,NA,NA,NA,4,.2.4.67
415,CA1961/2,319,上海浦东,青岛,上海浦东,NA,NA,NA,7,1234567
416,CA1965/6,319,温州,上海浦东,温州,NA,NA,或A320执行,7,1234567
417,CA1967/8,319,温州,上海浦东,温州,NA,NA,NA,7,1234567
418,EU2726/5,319,南京,长沙,海口,长沙,南京,或A320执行 HD[2011]774,7,1234567
419,EU2739,319,杭州,三亚,NA,NA,NA,或A320执行,7,1234567
420,EU2740,319,三亚,杭州,NA,NA,NA,或A320执行,7,1234567
421,JD5127,319,南京,丽江,NA,NA,NA,或320执行 旅游包机,3,..3.5.7
422,JD5128,319,丽江,南京,NA,NA,NA,或320执行 旅游包机,3,..3.5.7
423,JD5157/8,319,杭州,昆明,杭州,NA,NA,或320执行 旅游包机,7,1234567
424,JD5297/8,319,杭州,丽江,杭州,NA,NA,或320执行 旅游包机,4,1.3.5.7
425,JD5610/09,319,海口,温州,海口,NA,NA,或320执行 旅游包机 执行日期0715-1029执行,7,1234567
426,MU5170/71,319,合肥,黄山,合肥,NA,NA,或320执行,7,1234567
427,MU5339/40,319,南昌,海口,南昌,NA,NA,NA,7,1234567
428,MU5449/50,319,济南,成都,济南,NA,NA,"或320执行_x000D_
HD888",2,1...5..
429,MU5449/50,319,济南,成都,济南,NA,NA,或320执行,4,.2.4.67
430,MU5449/50,319,济南,成都,济南,NA,NA,"或320执行_x000D_
HD2011[661]_x000D_
HD[2011]799",1,..3....
431,MU5455/6,319,济南,乌鲁木齐,济南,NA,NA,执行日期0701-1010执行,4,1.34..7
432,MU5455/6,319,济南,乌鲁木齐,济南,NA,NA,"执行日期0701-1010执行_x000D_
HD［2011］1047",3,.2..56.
433,MU5465,319,上海浦东,南昌,NA,NA,NA,NA,7,1234567
434,MU5466,319,南昌,上海浦东,NA,NA,NA,NA,7,1234567
435,MU5471,319,济南,重庆,NA,NA,NA,"HD2011[661]_x000D_
HD[2011]799",2,.2.4...
436,MU5471,319,济南,重庆,NA,NA,NA,NA,5,1.3.567
437,MU5472,319,重庆,济南,NA,NA,NA,"HD2011[661]_x000D_
HD[2011]799",2,.2.4...
438,MU5472,319,重庆,济南,NA,NA,NA,NA,5,1.3.567
439,MU5505,319,上海浦东,福州,NA,NA,NA,NA,7,1234567
440,MU5506,319,福州,上海浦东,NA,NA,NA,NA,7,1234567
441,MU5563/4,319,上海浦东,厦门,上海浦东,NA,NA,NA,7,1234567
442,MU5587,319,上海浦东,福州,NA,NA,NA,NA,7,1234567
443,MU5588,319,福州,上海浦东,NA,NA,NA,NA,7,1234567
444,MU5593,319,上海浦东,福州,NA,NA,NA,NA,7,1234567
445,MU5600,319,福州,上海浦东,NA,NA,NA,NA,7,1234567
446,MU5631/2,319,上海浦东,福州,上海浦东,NA,NA,NA,7,1234567
447,MU5675,319,上海浦东,厦门,NA,NA,NA,NA,7,1234567
448,MU5676,319,厦门,上海浦东,NA,NA,NA,NA,7,1234567
449,3U8595/6,320,常州,桂林,常州,NA,NA,"HD[2011]024_x000D_
HD[2011]967",3,.2.4.6.
450,3U8595/6,320,常州,桂林,常州,NA,NA,或319/321执行,4,1.3.5.7
451,3U8597/8,320,常州,张家界,常州,NA,NA,"HD[2011]024_x000D_
HD[2011]967",3,.2.4.6.
452,3U8597/8,320,常州,张家界,常州,NA,NA,或319/321执行,4,1.3.5.7
453,3U8663/4,320,杭州,大连,杭州,NA,NA,或321/319执行,1,......7
454,3U8821,320,杭州,重庆,西宁,NA,NA,或321/319执行,2,..3...7
455,3U8821,320,杭州,重庆,西宁,NA,NA,或321/319执行,5,12.456.
456,3U8822,320,西宁,重庆,杭州,NA,NA,或321/319执行,3,.2.4.6.
457,3U8822,320,西宁,重庆,杭州,NA,NA,或321/319执行,4,1.3.5.7
458,3U8873/4,320,常州,珠海,三亚,珠海,常州,或321/319执行,3,.2.4.6.
459,3U8943/4,320,杭州,大连,哈尔滨,大连,杭州,或321/319执行,6,123456
460,3U8953/4,320,杭州,郑州,乌鲁木齐,郑州,杭州,或321/319执行,7,1234567
461,9C8803,320,上海虹桥,厦门,NA,NA,NA,NA,7,1234567
462,9C8804,320,厦门,上海虹桥,NA,NA,NA,NA,7,1234567
463,9C8807/8,320,上海虹桥,厦门,上海虹桥,NA,NA,NA,7,1234567
464,9C8815,320,上海虹桥,厦门,NA,NA,NA,NA,7,1234567
465,9C8816,320,厦门,上海虹桥,NA,NA,NA,NA,7,1234567
466,9C8821/2,320,上海浦东,青岛,上海浦东,NA,NA,NA,7,1234567
467,9C8833,320,上海浦东,厦门,NA,NA,NA,NA,7,1234567
468,9C8834,320,厦门,上海浦东,NA,NA,NA,NA,7,1234567
469,9C8837/8,320,上海虹桥,厦门,上海虹桥,NA,NA,NA,7,1234567
470,9C8851,320,上海虹桥,福州,NA,NA,NA,NA,7,1234567
471,9C8852,320,福州,上海虹桥,NA,NA,NA,NA,7,1234567
472,9C8853/4,320,上海虹桥,青岛,上海虹桥,NA,NA,NA,7,1234567
473,9C8863/4,320,上海虹桥,厦门,上海虹桥,NA,NA,NA,7,1234567
474,9C8919/20,320,杭州,沈阳,杭州,NA,NA,NA,7,1234567
475,9C8941/2,320,上海虹桥,泉州,上海虹桥,NA,NA,NA,7,1234567
476,9C8961/2,320,上海浦东,烟台,上海浦东,NA,NA,HD[2011]888,7,1234567
477,CA1731/2,320,杭州,深圳,杭州,NA,NA,或A319执行,7,1234567
478,CA1753,320,杭州,昆明,NA,NA,NA,NA,7,1234567
479,CA1754,320,昆明,贵阳,杭州,NA,NA,NA,7,1234567
480,CA1775/6,320,杭州,西安,银川,西安,杭州,NA,7,1234567
481,CA1791/2,320,杭州,呼和浩特,海拉尔,呼和浩特,杭州,"执行日期0415-1029执行_x000D_
HD[2011]639",7,1234567
482,CA8201/2,320,武汉,杭州,武汉,NA,NA,NA,3,12.4...
483,CA8201/2,320,武汉,杭州,武汉,NA,NA,NA,1,....5..
484,CA8201/2,320,武汉,杭州,武汉,NA,NA,NA,1,......7
485,FM9277/8,320,上海虹桥,南昌,上海虹桥,NA,NA,HD2011[618],7,1234567
486,HO1101/2,320,上海虹桥,温州,上海虹桥,NA,NA,NA,7,1234567
487,HO1105/6,320,上海浦东,青岛,上海浦东,NA,NA,执行日期0701-1029执行,7,1234567
488,HO1107/8,320,上海浦东,福州,上海浦东,NA,NA,NA,1,...4...
489,HO1107/8,320,上海浦东,福州,上海浦东,NA,NA,HD[2011]883,2,.2...6.
490,HO1107/8,320,上海浦东,福州,上海浦东,NA,NA,NA,4,1.3.5.7
491,HO1115/6,320,上海浦东,青岛,上海浦东,NA,NA,NA,7,1234567
492,HO1141/2,320,上海浦东,温州,上海浦东,NA,NA,HD[2011]883,1,......7
493,HO1141/2,320,上海浦东,温州,上海浦东,NA,NA,"HD[2011]883_x000D_
HD［2011］1047",3,.2.4.6.
494,HO1141/2,320,上海浦东,温州,上海浦东,NA,NA,NA,3,1.3.5..
495,HO1145,320,上海虹桥,连城,NA,NA,NA,NA,4,12.4.6.
496,HO1145,320,上海虹桥,连城,NA,NA,NA,"HD[2011]616_x000D_
HD[2011]883_x000D_
HD［2011］1047",3,..3.5.7
497,HO1146,320,连城,上海虹桥,NA,NA,NA,HD［2011］1047,3,..3.5.7
498,HO1146,320,连城,上海虹桥,NA,NA,NA,NA,4,12.4.6.
499,HO1173/4,320,上海浦东,东营,上海浦东,NA,NA,HD[2011] 20APR,7,1234567
500,HO1189/90,320,上海浦东,厦门,上海浦东,NA,NA,NA,1,.....6.
501,HO1189/90,320,上海浦东,厦门,上海浦东,NA,NA,HD[2011]883,3,.2.4..7
502,HO1189/90,320,上海浦东,厦门,上海浦东,NA,NA,HD［2011］1047,3,1.3.5..
503,HO1191/2,320,上海虹桥,厦门,上海浦东,NA,NA,HD［2011］1047,3,.2.4.6.
504,HO1191/2,320,上海虹桥,厦门,上海浦东,NA,NA,NA,4,1.3.5.7
505,HO1193/4,320,上海浦东,厦门,上海虹桥,NA,NA,NA,7,1234567
506,HO1195,320,上海虹桥,青岛,NA,NA,NA,NA,4,.2.4.67
507,HO1195/6,320,上海虹桥,青岛,上海虹桥,NA,NA,NA,3,1.3.5..
508,HO1196,320,青岛,上海虹桥,NA,NA,NA,NA,4,.2.4.67
509,HO1203/4,320,上海虹桥,南昌,上海虹桥,NA,NA,"HD[2011]883_x000D_
HD［2011］1047",1,1......
510,HO1203/4,320,上海虹桥,南昌,上海虹桥,NA,NA,NA,3,..3.5.7
511,HO1205/6,320,上海浦东,南昌,上海浦东,NA,NA,HD［2011］1047,3,..3.5.7
512,HO1205/6,320,上海浦东,南昌,上海浦东,NA,NA,NA,4,12.4.6.
513,HO1213/4,320,常州,三亚,常州,NA,NA,执行日期0925-1029执行,7,1234567
514,HO1241/2,320,上海浦东,青岛,上海浦东,NA,NA,执行日期0615-1029执行,3,.23..6.
515,HO1241/2,320,上海浦东,青岛,上海浦东,NA,NA,NA,4,1..45.7
516,MU2085/6,320,烟台,哈尔滨,烟台,NA,NA,HD[2011]915,2,...4..7
517,MU2085/6,320,烟台,哈尔滨,烟台,NA,NA,NA,3,12..5..
518,MU2085/6,320,烟台,哈尔滨,烟台,NA,NA,"HD2011[661]_x000D_
HD[2011]799_x000D_
HD[2011]915",2,..3..6.
519,MU2273,320,合肥,厦门,NA,NA,NA,NA,7,1234567
520,MU2274,320,厦门,合肥,NA,NA,NA,NA,7,1234567
521,MU2385/6,320,合肥,西安,西宁,西安,合肥,HD[2011]993,7,1234567
522,MU2391/2,320,温州,西安,兰州,西安,温州,HD[2011] 20APR,7,1234567
523,MU2395/6,320,宁波,长沙,重庆,长沙,宁波,NA,7,1234567
524,MU2399/400,320,杭州,大连,杭州,NA,NA,"执行日期0420-1029执行_x000D_
HD2011[661]_x000D_
HD[2011]799",7,1234567
525,MU2701,320,南京,青岛,哈尔滨,NA,NA,或321/EMB执行,7,1234567
526,MU2702,320,哈尔滨,青岛,南京,NA,NA,或321/EMB执行,7,1234567
527,MU2707,320,南京,张家界,NA,NA,NA,HD[2011]799,1,....5..
528,MU2707,320,南京,张家界,NA,NA,NA,"HD[2011]799_x000D_
HD［2011］1047",1,1......
529,MU2707,320,南京,张家界,NA,NA,NA,"HD[2011]799_x000D_
HD［2011］1047",2,...4..7
530,MU2707,320,南京,张家界,NA,NA,NA,"HD2011[661]_x000D_
HD[2011]799",2,.2...6.
531,MU2707,320,南京,张家界,NA,NA,NA,"HD2011[661]_x000D_
HD[2011]799",1,..3....
532,MU2708,320,张家界,南京,NA,NA,NA,HD[2011]799,1,....5..
533,MU2708,320,张家界,南京,NA,NA,NA,"HD2011[661]_x000D_
HD[2011]799",3,.23..6.
534,MU2708,320,张家界,南京,NA,NA,NA,"HD[2011]799_x000D_
HD［2011］1047",3,1..4..7
535,MU2709,320,南京,郑州,包头,NA,NA,或EMB/321执行,7,1234567
536,MU2710,320,包头,郑州,南京,NA,NA,或EMB/321执行,7,1234567
537,MU2717,320,南京,张家界,NA,NA,NA,执行日期0701-0831执行,1,......7
538,MU2717/8,320,南京,张家界,南京,NA,NA,执行日期0701-0831执行,1,...4...
539,MU2717/8,320,南京,张家界,南京,NA,NA,执行日期0701-0831执行,1,..3....
540,MU2717/8,320,南京,张家界,南京,NA,NA,执行日期0701-0831执行,1,.2.....
