"","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","city1_2"
"777","GS7838","EMB","长治","太原","天津",NA,NA,"或320/E90执行","4","长治太原"
"784","GS7903","EMB","天津","沈阳","海拉尔",NA,NA,"或320/E90执行","1","天津沈阳"
"785","GS7903","EMB","天津","沈阳","海拉尔",NA,NA,"或320/E90执行","2","天津沈阳"
"786","GS7904","EMB","海拉尔","沈阳","天津",NA,NA,"或320/E90执行","3","海拉尔沈阳"
"787","GS7905","EMB","天津","大同","呼和浩特",NA,NA,"或320/E90执行 待航路走向批复后执行","1","天津大同"
"788","GS7905","EMB","天津","大同","呼和浩特",NA,NA,"或320/E90执行 待航路走向批复后执行","2","天津大同"
"789","GS7906","EMB","呼和浩特","大同","天津",NA,NA,"或320/E90执行 待航路走向批复后执行","1","呼和浩特大同"
"790","GS7906","EMB","呼和浩特","大同","天津",NA,NA,"或320/E90执行 待航路走向批复后执行","1","呼和浩特大同"
"791","GS7906","EMB","呼和浩特","大同","天津",NA,NA,"或320/E90执行 待航路走向批复后执行","1","呼和浩特大同"
"792","GS7907","EMB","天津","包头","西安",NA,NA,"或320/E90执行","1","天津包头"
"793","GS7907","EMB","天津","包头","西安",NA,NA,"或320/E90执行","2","天津包头"
"794","GS7908","EMB","西安","包头","天津",NA,NA,"或320/E90执行","1","西安包头"
"795","GS7908","EMB","西安","包头","天津",NA,NA,"或320/E90执行","2","西安包头"
"796","GS7911","EMB","天津","沈阳","佳木斯",NA,NA,"或320/E90执行 待航路走向批复后执行","3","天津沈阳"
"797","GS7912","EMB","佳木斯","沈阳","天津",NA,NA,"或320/E90执行 待航路走向批复后执行","3","佳木斯沈阳"
"798","GS7915","EMB","天津","赤峰","海拉尔",NA,NA,"或320/E90执行 待航路走向批复后执行","4","天津赤峰"
"799","GS7916","EMB","海拉尔","赤峰","天津",NA,NA,"或320/E90执行 待航路走向批复后执行","1","海拉尔赤峰"
"800","GS7916","EMB","海拉尔","赤峰","天津",NA,NA,"或320/E90执行 待航路走向批复后执行","3","海拉尔赤峰"
"805","BK2747","MA6","天津","沈阳","延吉",NA,NA,NA,"3","天津沈阳"
"806","BK2748","MA6","延吉","沈阳","天津",NA,NA,NA,"3","延吉沈阳"
"807","BK2763","MA6","阿拉善左旗","阿拉善右旗","额济纳旗",NA,NA,"待航路走向批复后执行","2","阿拉善左旗阿拉善右旗"
"808","BK2764","MA6","额济纳旗","阿拉善右旗","阿拉善左旗",NA,NA,"待航路走向批复后执行","2","额济纳旗阿拉善右旗"
"820","BK2877","MA6","天津","呼和浩特","阿拉善左旗",NA,NA,NA,"2","天津呼和浩特"
"821","BK2878","MA6","阿拉善左旗","呼和浩特","天津",NA,NA,NA,"2","阿拉善左旗呼和浩特"
"822","BK2943","MA6","榆林","大同","天津",NA,NA,"待航路走向批复后执行","2","榆林大同"
"823","BK2943","MA6","榆林","大同","天津",NA,NA,"待航路走向批复后执行","1","榆林大同"
"824","BK2944","MA6","天津","大同","榆林",NA,NA,"待航路走向批复后执行","2","天津大同"
"825","BK2944","MA6","天津","大同","榆林",NA,NA,"待航路走向批复后执行","1","天津大同"
"826","BK2987","MA6","榆林","石家庄","天津",NA,NA,NA,"2","榆林石家庄"
"827","BK2987","MA6","榆林","石家庄","天津",NA,NA,NA,"2","榆林石家庄"
"828","BK2987","MA6","榆林","石家庄","天津",NA,NA,NA,"1","榆林石家庄"
"829","BK2987","MA6","榆林","石家庄","天津",NA,NA,NA,"1","榆林石家庄"
"830","BK2987","MA6","榆林","石家庄","天津",NA,NA,NA,"1","榆林石家庄"
"831","BK2988","MA6","天津","石家庄","榆林",NA,NA,NA,"2","天津石家庄"
"832","BK2988","MA6","天津","石家庄","榆林",NA,NA,NA,"1","天津石家庄"
"833","BK2988","MA6","天津","石家庄","榆林",NA,NA,NA,"3","天津石家庄"
"834","BK2988","MA6","天津","石家庄","榆林",NA,NA,NA,"1","天津石家庄"
"835","3U8431","319","常州","珠海","三亚",NA,NA,"或330/321/320执行 待航路走向批复后执行","7","常州珠海"
"836","3U8775","319","杭州","绵阳","拉萨",NA,NA,"待航路走向批复后执行","7","杭州绵阳"
"837","3U8776","319","拉萨","绵阳","杭州",NA,NA,"待航路走向批复后执行","7","拉萨绵阳"
"838","3U8822","319","西宁","重庆","杭州",NA,NA,"或330/321/320执行","4","西宁重庆"
"871","CA1782","319","乌鲁木齐","运城","杭州",NA,NA,"待航线走向批复后执行","3","乌鲁木齐运城"
"890","CA1917","319","杭州","绵阳","乌鲁木齐",NA,NA,"待航线走向批复后执行","2","杭州绵阳"
"891","CA1917","319","杭州","绵阳","乌鲁木齐",NA,NA,"待航线走向批复后执行","1","杭州绵阳"
"892","CA1918","319","乌鲁木齐","绵阳","杭州",NA,NA,"待航线走向批复后执行","2","乌鲁木齐绵阳"
"893","CA1918","319","乌鲁木齐","绵阳","杭州",NA,NA,"待航线走向批复后执行","1","乌鲁木齐绵阳"
"894","CA1923","319","温州","西安","银川",NA,NA,NA,"7","温州西安"
"895","CA1924","319","银川","西安","温州",NA,NA,NA,"7","银川西安"
"900","EU2753","319","南京","长沙","三亚",NA,NA,"或A320执行","7","南京长沙"
"901","EU2754","319","三亚","长沙","南京",NA,NA,"或A320执行","7","三亚长沙"
"902","JD5137","319","丽江","贵阳","济南",NA,NA,"或320/321/330执行","3","丽江贵阳"
"903","JD5138","319","济南","贵阳","丽江",NA,NA,"或320/321/330执行","3","济南贵阳"
"920","JD5383","319","杭州","石家庄","乌鲁木齐",NA,NA,"或320/321/330执行","7","杭州石家庄"
"921","JD5384","319","乌鲁木齐","石家庄","杭州",NA,NA,"或320/321/330执行","6","乌鲁木齐石家庄"
"922","JD5384","319","乌鲁木齐","石家庄","杭州",NA,NA,"或320/321/330执行","1","乌鲁木齐石家庄"
"929","JD5689","319","杭州","宜昌","贵阳",NA,NA,"或320/321/330执行","7","杭州宜昌"
"930","JD5690","319","贵阳","宜昌","杭州",NA,NA,"或320/321/330执行","7","贵阳宜昌"
"931","JD5693","319","杭州","烟台","哈尔滨",NA,NA,"或320/321/330执行","4","杭州烟台"
"932","JD5694","319","哈尔滨","烟台","杭州",NA,NA,"或320/321/330执行","4","哈尔滨烟台"
"933","JD5695","319","杭州","青岛","哈尔滨",NA,NA,"或320/321/330执行","3","杭州青岛"
"934","JD5696","319","哈尔滨","青岛","杭州",NA,NA,"或320/321/330执行","3","哈尔滨青岛"
"944","MU2389","319","合肥","西安","银川",NA,NA,"执行日期0327-1029执行","7","合肥西安"
"945","MU2390","319","银川","西安","合肥",NA,NA,"执行日期0327-1029执行","7","银川西安"
"946","MU2397","319","乌鲁木齐","西安","杭州",NA,NA,"执行日期0327-1029执行","7","乌鲁木齐西安"
"947","MU2398","319","杭州","西安","乌鲁木齐",NA,NA,"执行日期0327-1029执行","7","杭州西安"
"948","MU2719","319","南京","昆明","丽江",NA,NA,"执行日期0327-1029执行","7","南京昆明"
"949","MU2720","319","丽江","昆明","南京",NA,NA,"执行日期0327-1029执行","1","丽江昆明"
"950","MU2720","319","丽江","昆明","南京",NA,NA,"执行日期0327-1029执行","3","丽江昆明"
"951","MU2720","319","丽江","昆明","南京",NA,NA,"执行日期0327-1029执行","3","丽江昆明"
"952","MU2729","319","南京","昆明","西双版纳",NA,NA,"执行日期0327-1029执行","7","南京昆明"
"953","MU2730","319","西双版纳","昆明","南京",NA,NA,"执行日期0327-1029执行","3","西双版纳昆明"
"954","MU2730","319","西双版纳","昆明","南京",NA,NA,"执行日期0327-1029执行","1","西双版纳昆明"
"955","MU2730","319","西双版纳","昆明","南京",NA,NA,"执行日期0327-1029执行","2","西双版纳昆明"
"956","MU2730","319","西双版纳","昆明","南京",NA,NA,"执行日期0327-1029执行","1","西双版纳昆明"
"957","MU2955","319","无锡","西安","兰州",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","无锡西安"
"958","MU2957","319","常州","西安","银川",NA,NA,"执行日期0327-1029执行","5","常州西安"
"959","MU2958","319","银川","西安","常州",NA,NA,"执行日期0327-1029执行","5","银川西安"
"960","MU2959","319","常州","西安","兰州",NA,NA,"执行日期0327-1029执行","2","常州西安"
"961","MU2960","319","兰州","西安","常州",NA,NA,"执行日期0327-1029执行","2","兰州西安"
"962","MU2967","319","无锡","西安","银川",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","无锡西安"
"963","MU2968","319","银川","西安","无锡",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","银川西安"
"966","MU5373","319","成都","南昌","宁波",NA,NA,"执行日期0327-1029执行","7","成都南昌"
"967","MU5374","319","宁波","南昌","成都",NA,NA,"执行日期0327-1029执行","7","宁波南昌"
"973","OQ2345","319","温州","重庆","西宁",NA,NA,"执行日期0327-1029执行 与CZ8145 G55191代码共享","7","温州重庆"
"974","OQ2346","319","西宁","重庆","温州",NA,NA,"执行日期0327-1029执行 与CZ8146 G55192代码共享","7","西宁重庆"
"980","PN6337/8","319","济南","泉州","济南",NA,NA,"或A320执行","3","济南泉州"
"986","3U8432","320","三亚","珠海","常州",NA,NA,"或330/321/319执行 待航路走向批复后执行","7","三亚珠海"
"998","3U8815","320","杭州","天津","长春",NA,NA,"或330/321/319执行","7","杭州天津"
"999","3U8816","320","长春","天津","杭州",NA,NA,"或330/321/319执行","1","长春天津"
"1000","3U8816","320","长春","天津","杭州",NA,NA,"或330/321/319执行","6","长春天津"
"1001","3U8821","320","杭州","重庆","西宁",NA,NA,"或330/321/319执行","7","杭州重庆"
"1002","3U8822","320","西宁","重庆","杭州",NA,NA,"或330/321/319执行","3","西宁重庆"
"1003","3U8953","320","杭州","郑州","乌鲁木齐",NA,NA,"或330/321/319执行","7","杭州郑州"
"1004","3U8954","320","乌鲁木齐","郑州","杭州",NA,NA,"或330/321/319执行","7","乌鲁木齐郑州"
"1046","CA1781","320","杭州","运城","乌鲁木齐",NA,NA,"待航线走向批复后执行","3","杭州运城"
"1047","CA1781","320","杭州","运城","乌鲁木齐",NA,NA,"待航线走向批复后执行","1","杭州运城"
"1048","CA1782","320","乌鲁木齐","运城","杭州",NA,NA,"待航线走向批复后执行","1","乌鲁木齐运城"
"1049","CA1787","320","杭州","威海","哈尔滨",NA,NA,"待航线走向批复后执行","7","杭州威海"
"1050","CA1788","320","哈尔滨","威海","杭州",NA,NA,"待航线走向批复后执行","3","哈尔滨威海"
"1051","CA1788","320","哈尔滨","威海","杭州",NA,NA,"待航线走向批复后执行","4","哈尔滨威海"
"1068","GJ8679/8","320","杭州","西安","杭州",NA,NA,NA,"7","杭州西安"
"1074","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,"5","杭州西安"
"1075","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,"2","杭州西安"
"1076","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,"1","杭州西安"
"1077","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,"6","杭州西安"
"1078","GJ8723","320","杭州","丹东","哈尔滨",NA,NA,"待航线走向批复后执行","4","杭州丹东"
"1079","GJ8724","320","哈尔滨","丹东","杭州",NA,NA,"待航线走向批复后执行","1","哈尔滨丹东"
"1080","GJ8724","320","哈尔滨","丹东","杭州",NA,NA,"待航线走向批复后执行","3","哈尔滨丹东"
"1085","GJ8739/40","320","杭州","海拉尔","杭州",NA,NA,NA,"3","杭州海拉尔"
"1086","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,"1","杭州通辽"
"1087","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,"1","杭州通辽"
"1088","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,"1","杭州通辽"
"1089","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,"1","杭州通辽"
"1090","GJ8754","320","哈尔滨","通辽","杭州",NA,NA,NA,"1","哈尔滨通辽"
"1091","GJ8754","320","哈尔滨","通辽","杭州",NA,NA,NA,"1","哈尔滨通辽"
"1092","GJ8754","320","哈尔滨","通辽","杭州",NA,NA,NA,"1","哈尔滨通辽"
"1093","GJ8754","320","哈尔滨","通辽","杭州",NA,NA,NA,"1","哈尔滨通辽"
"1094","GJ8757","320","杭州","赤峰","哈尔滨",NA,NA,"待航线走向批复后执行","3","杭州赤峰"
"1095","GJ8758","320","哈尔滨","赤峰","杭州",NA,NA,"待航线走向批复后执行","1","哈尔滨赤峰"
"1096","GJ8758","320","哈尔滨","赤峰","杭州",NA,NA,"待航线走向批复后执行","1","哈尔滨赤峰"
"1097","GJ8758","320","哈尔滨","赤峰","杭州",NA,NA,"待航线走向批复后执行","1","哈尔滨赤峰"
"1098","GJ8758","320","哈尔滨","赤峰","杭州",NA,NA,"待航线走向批复后执行","3","哈尔滨赤峰"
"1099","GJ8758","320","哈尔滨","赤峰","杭州",NA,NA,"待航线走向批复后执行","1","哈尔滨赤峰"
"1110","GJ8769","320","杭州","毕节","丽江",NA,NA,"待航线走向批复后执行","3","杭州毕节"
"1111","GJ8769","320","杭州","毕节","丽江",NA,NA,"待航线走向批复后执行","1","杭州毕节"
"1112","GJ8770","320","丽江","毕节","杭州",NA,NA,"待航线走向批复后执行","3","丽江毕节"
"1113","GJ8770","320","丽江","毕节","杭州",NA,NA,"待航线走向批复后执行","1","丽江毕节"
"1114","GJ8777","320","杭州","洛阳","成都",NA,NA,NA,"4","杭州洛阳"
"1115","GJ8777","320","杭州","洛阳","成都",NA,NA,NA,"3","杭州洛阳"
"1116","GJ8778","320","成都","洛阳","杭州",NA,NA,NA,"4","成都洛阳"
"1117","GJ8778","320","成都","洛阳","杭州",NA,NA,NA,"3","成都洛阳"
"1118","GJ8783","320","杭州","连云港","长春",NA,NA,"待航线走向批复后执行","3","杭州连云港"
"1119","GJ8784","320","长春","连云港","杭州",NA,NA,"待航线走向批复后执行","3","长春连云港"
"1124","GJ8797","320","杭州","石家庄","兰州",NA,NA,NA,"7","杭州石家庄"
"1125","GJ8798","320","兰州","石家庄","杭州",NA,NA,NA,"7","兰州石家庄"
"1132","GJ8811","320","杭州","遵义","丽江",NA,NA,"待航线走向批复后执行","3","杭州遵义"
"1133","GJ8812","320","丽江","遵义","杭州",NA,NA,"待航线走向批复后执行","3","丽江遵义"
"1135","GJ8813/4","320","杭州","南宁","杭州",NA,NA,NA,"4","杭州南宁"
"1146","GJ8825","320","杭州","烟台","哈尔滨",NA,NA,NA,"3","杭州烟台"
"1147","GJ8826","320","哈尔滨","烟台","杭州",NA,NA,NA,"3","哈尔滨烟台"
"1150","GJ8847","320","杭州","邯郸","成都",NA,NA,NA,"4","杭州邯郸"
"1151","GJ8848","320","成都","邯郸","杭州",NA,NA,NA,"2","成都邯郸"
"1152","GJ8848","320","成都","邯郸","杭州",NA,NA,NA,"2","成都邯郸"
"1153","GJ8849","320","杭州","盐城","太原",NA,NA,"待航线走向批复后执行","3","杭州盐城"
"1154","GJ8849","320","杭州","盐城","太原",NA,NA,"待航线走向批复后执行","4","杭州盐城"
"1155","GJ8850","320","太原","盐城","杭州",NA,NA,"待航线走向批复后执行","7","太原盐城"
"1156","GJ8851","320","杭州","桂林","西双版纳",NA,NA,"待航线走向批复后执行","4","杭州桂林"
"1157","GJ8852","320","西双版纳","桂林","杭州",NA,NA,"待航线走向批复后执行","4","西双版纳桂林"
"1158","GJ8859","320","杭州","十堰","西安",NA,NA,"待航线走向批复后执行","7","杭州十堰"
"1159","GJ8860","320","西安","十堰","杭州",NA,NA,"待航线走向批复后执行","7","西安十堰"
"1160","GJ8861","320","杭州","银川","乌鲁木齐",NA,NA,"执行日期：2016年3月27日至6月30日。","2","杭州银川"
"1161","GJ8861","320","杭州","银川","乌鲁木齐",NA,NA,"执行日期：2016年3月27日至6月30日。","1","杭州银川"
"1164","GJ8862","320","乌鲁木齐","银川","杭州",NA,NA,"执行日期：2016年3月27日至6月30日。","3","乌鲁木齐银川"
"1165","GJ8863","320","杭州","淮安","西安",NA,NA,NA,"7","杭州淮安"
"1166","GJ8864","320","西安","淮安","杭州",NA,NA,NA,"3","西安淮安"
"1167","GJ8864","320","西安","淮安","杭州",NA,NA,NA,"4","西安淮安"
"1170","GJ8869","320","杭州","安顺","丽江",NA,NA,"待航线走向批复后执行","4","杭州安顺"
"1171","GJ8870","320","丽江","安顺","杭州",NA,NA,"待航线走向批复后执行","4","丽江安顺"
"1172","GJ8879","320","杭州","安顺","西双版纳",NA,NA,"待航线走向批复后执行","3","杭州安顺"
"1173","GJ8880","320","西双版纳","安顺","杭州",NA,NA,"待航线走向批复后执行","3","西双版纳安顺"
"1176","GJ8885","320","杭州","襄阳","成都",NA,NA,NA,"3","杭州襄阳"
"1177","GJ8886","320","成都","襄阳","杭州",NA,NA,NA,"3","成都襄阳"
"1180","HO1019","320","杭州","张家界","昆明",NA,NA,NA,"4","杭州张家界"
"1181","HO1020","320","昆明","张家界","杭州",NA,NA,NA,"4","昆明张家界"
"1182","HO1041","320","温州","长沙","贵阳",NA,NA,NA,"7","温州长沙"
"1183","HO1042","320","贵阳","长沙","温州",NA,NA,NA,"7","贵阳长沙"
"1184","HO1047","320","杭州","毕节","昆明",NA,NA,"待航线走向批复后执行","3","杭州毕节"
"1185","HO1048","320","昆明","毕节","杭州",NA,NA,"待航线走向批复后执行","3","昆明毕节"
"1186","HO1049","320","青岛","杭州","贵阳",NA,NA,NA,"7","青岛杭州"
"1187","HO1050","320","贵阳","杭州","青岛",NA,NA,NA,"7","贵阳杭州"
"1188","HO1055","320","杭州","贵阳","丽江",NA,NA,NA,"4","杭州贵阳"
