,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account
3208,ZH9898,320,沈阳,深圳,NA,NA,NA,或739/738/319执行;同CA3355 KY9898代码共享,7
3209,ZH9901,320,深圳,三亚,NA,NA,NA,或739/738/319执行;同CA3775 KY9901代码共享,7
3210,ZH9902,320,三亚,深圳,NA,NA,NA,或739/738/319执行;同CA3776 KY9902代码共享,7
3211,ZH9909,320,深圳,海口,NA,NA,NA,或739/738/319执行;同CA3719 KY9909代码共享,4
3212,ZH9909,320,深圳,海口,NA,NA,NA,或739/738/319执行;同CA3719 KY9909代码共享,3
3213,ZH9910,320,海口,深圳,NA,NA,NA,或739/738/319执行;同CA3720 KY9910代码共享,7
3214,ZH9927,320,深圳,济南,NA,NA,NA,或739/738/319执行;同CA3725 KY9927代码共享,7
3215,ZH9928,320,济南,深圳,NA,NA,NA,或739/738/319执行;同CA3726 KY9928代码共享,7
3216,ZH9929,320,深圳,青岛,NA,NA,NA,或739/738/319执行;同CA3727 KY9929代码共享,7
3217,ZH9930,320,青岛,深圳,NA,NA,NA,或739/738/319执行;同CA3728 KY9930代码共享,7
3218,ZH9931,320,深圳,哈尔滨,NA,NA,NA,或739/738/319执行;同CA3507 KY9931代码共享,6
3219,ZH9931,320,深圳,哈尔滨,NA,NA,NA,或739/738/319执行;同CA3507 KY9931代码共享,1
3220,ZH9932,320,哈尔滨,深圳,NA,NA,NA,或739/738/319执行;同CA3508 KY9932代码共享,7
3221,ZH9949,320,深圳,郑州,NA,NA,NA,或739/738/319执行;同CA3561 KY9949代码共享,7
3222,ZH9950,320,郑州,深圳,NA,NA,NA,或739/738/319执行;同CA3562 KY9950代码共享,7
3223,ZH9951,320,深圳,黄山,NA,NA,NA,或739/738/319执行;执行日期5.15-10.29执行,5
3224,ZH9952,320,黄山,深圳,NA,NA,NA,或739/738/319执行;执行日期5.15-10.29执行,3
3225,ZH9952,320,黄山,深圳,NA,NA,NA,或739/738/319执行;执行日期5.15-10.29执行,2
3226,ZH9955,320,深圳,太原,NA,NA,NA,或739/738/319执行;同CA3735 KY9955代码共享,7
3227,ZH9956,320,太原,深圳,NA,NA,NA,或739/738/319执行;同CA3736 KY9956代码共享,7
3228,ZH9961,320,深圳,临沂,哈尔滨,NA,NA,或739/738/319执行,7
3229,ZH9962,320,哈尔滨,临沂,深圳,NA,NA,或739/738/319执行,7
3230,ZH9975,320,深圳,贵阳,NA,NA,NA,或739/738/319执行;执行日期5.1-10.29执行,7
3231,ZH9976,320,贵阳,深圳,NA,NA,NA,或739/738/319执行;执行日期5.1-10.29执行,4
3232,ZH9976,320,贵阳,深圳,NA,NA,NA,或739/738/319执行;执行日期5.1-10.29执行,3
3233,ZH9977,320,深圳,长沙,兰州,NA,NA,或739/738/319执行;同CA3598 KY9977代码共享,7
3234,ZH9978,320,兰州,长沙,深圳,NA,NA,或739/738/319执行;同CA3599 KY9978代码共享,7
3235,ZH9979,320,深圳,沈阳,NA,NA,NA,或739/738/319执行;同CA3779 KY9979代码共享,7
3236,ZH9980,320,沈阳,深圳,NA,NA,NA,或739/738/319执行;同CA3780 KY9980代码共享,7
3237,3U8799,321,三亚,济南,长春,NA,NA,或330/320/319执行,7
3238,3U8800,321,长春,济南,三亚,NA,NA,或330/320/319执行,7
3239,3U8826,321,哈尔滨,温州,三亚,NA,NA,或330/320/319执行,7
3240,CZ3453,321,深圳,成都,NA,NA,NA,与MF1293 3U3025代码共享 或333/321/320/319执行,7
3241,CZ3454,321,成都,深圳,NA,NA,NA,与MF1294 3U3026代码共享 或333/321/320/319执行,7
3242,CZ3458,321,成都,深圳,NA,NA,NA,与MF1298 3U3028代码共享 或333/321/320/319执行,7
3243,CZ3459,321,深圳,昆明,NA,NA,NA,与MF1299 MU3226代码共享 或333/321/320/319执行,7
3244,CZ3460,321,昆明,深圳,NA,NA,NA,与MF1300 MU3227代码共享 或333/321/320/319执行,7
3245,CZ3559,321,深圳,南京,NA,NA,NA,与MF1389 MU3292代码共享 或321/320/319执行,7
3246,CZ3560,321,南京,深圳,NA,NA,NA,与MF1390 MU3293代码共享 或321/320/319执行,7
3247,CZ3563,321,深圳,杭州,NA,NA,NA,与MF1393代码共享 或321/320/319执行,7
3248,CZ3564,321,杭州,深圳,NA,NA,NA,与MF1394代码共享 或321/320/319执行,7
3249,CZ3565,321,深圳,合肥,NA,NA,NA,与MF1395代码共享 或321/320/319执行,1
3250,CZ3565,321,深圳,合肥,NA,NA,NA,与MF1395代码共享 或321/320/319执行,4
3251,CZ3565,321,深圳,合肥,NA,NA,NA,与MF1395代码共享 或321/320/319执行,1
3252,CZ3565,321,深圳,合肥,NA,NA,NA,与MF1395代码共享 或321/320/319执行,1
3253,CZ3566,321,合肥,深圳,NA,NA,NA,与MF1396代码共享 或321/320/319执行,1
3254,CZ3566,321,合肥,深圳,NA,NA,NA,与MF1396代码共享 或321/320/319执行,1
3255,CZ3566,321,合肥,深圳,NA,NA,NA,与MF1396代码共享 或321/320/319执行,1
3256,CZ3566,321,合肥,深圳,NA,NA,NA,与MF1396代码共享 或321/320/319执行,4
3257,CZ3583,321,深圳,南昌,太原,NA,NA,与MF1411代码共享 或321/320/319执行,7
3258,CZ3584,321,太原,南昌,深圳,NA,NA,与MF1412代码共享 或321/320/319执行,1
3259,CZ3584,321,太原,南昌,深圳,NA,NA,与MF1412代码共享 或321/320/319执行,6
3260,CZ3663,321,深圳,武汉,兰州,NA,NA,与MF1485代码共享 或321/320/319执行 执行日期0410-1029执行,1
3261,CZ3663,321,深圳,武汉,兰州,NA,NA,与MF1485代码共享 或321/320/319执行 执行日期0410-1029执行,2
3262,CZ3663,321,深圳,武汉,兰州,NA,NA,与MF1485代码共享 或320/319执行,3
3263,CZ3663,321,深圳,武汉,兰州,NA,NA,与MF1485代码共享 或321/320/319执行,1
3264,CZ3664,321,兰州,武汉,深圳,NA,NA, 与MF1486代码共享 或321/320/319执行,4
3265,CZ3664,321,兰州,武汉,深圳,NA,NA,执行日期0410-1029执行 与MF1486代码共享 或321/320/319执行,3
3266,CZ3797,321,深圳,杭州,NA,NA,NA,与MF1601代码共享 或321/320/319执行,7
3267,CZ3798,321,杭州,深圳,NA,NA,NA,与MF1602代码共享 或321/320/319执行,7
3268,CZ3943,321,长沙,三亚,NA,NA,NA,与MF1731代码共享 或320执行 执行日期0327-0401 0404-1029执行,7
3269,CZ3944,321,三亚,长沙,NA,NA,NA,或320执行 与MF1732代码共享 执行日期0327-0401 0404-1029执行,7
3270,CZ3955,321,深圳,海口,NA,NA,NA,与MF1743 MU3520代码共享 或333/321/320/319执行,7
3271,CZ3956,321,海口,深圳,NA,NA,NA,与MF1744 MU3521代码共享 或333/321/320/319执行,7
3272,CZ6326,321,深圳,宁波,大连,NA,NA,或320/319执行 与MF1967 G55096代码共享,2
3273,CZ6326,321,深圳,宁波,大连,NA,NA,或320/319执行 与MF1967 G55096代码共享,5
3274,CZ6327,321,大连,杭州,深圳,NA,NA,或320/319执行 与MF1968 G55097 MU4793代码共享,7
3275,CZ6328,321,深圳,杭州,大连,NA,NA,或320/319执行 与MF1969 G55098 MU4794代码共享,7
3276,CZ6357,321,长春,青岛,深圳,NA,NA,与MF1984 MU4795代码共享 或319/320执行,7
3277,CZ6358,321,深圳,青岛,长春,NA,NA,与MF1985 MU4796代码共享 或319/320执行,7
3278,CZ6443,321,深圳,海口,NA,NA,NA,与MF4063 MU3665代码共享 或333/321/320/319执行,7
3279,CZ6444,321,海口,深圳,NA,NA,NA,与MF4064 MU3666代码共享 或333/321/320/319执行,7
3280,CZ6497,321,深圳,三亚,NA,NA,NA,与MF4109代码共享 或321/320/319执行 执行日期0410-1029执行,3
3281,CZ6497,321,深圳,三亚,NA,NA,NA,与MF4109代码共享 或321/320/319执行,4
3282,CZ6498,321,三亚,深圳,NA,NA,NA,与MF4110代码共享 或321/320/319执行,1
3283,CZ6498,321,三亚,深圳,NA,NA,NA,与MF4110代码共享,1
3284,CZ6498,321,三亚,深圳,NA,NA,NA,与MF4110代码共享 执行日期0410-1029执行,3
3285,CZ6498,321,三亚,深圳,NA,NA,NA,与MF4110代码共享,2
3286,CZ6623,321,三亚,南京,长春,NA,NA,与MF4213代码共享 或320执行,7
3287,CZ6624,321,长春,南京,三亚,NA,NA,与MF4214代码共享 或320执行,7
3288,CZ6923,321,深圳,昆明,NA,NA,NA,与MF4447 MU4645代码共享 或333/321/320/319执行,7
3289,CZ6924,321,昆明,深圳,NA,NA,NA,与MF4448 MU4646代码共享 或333/321/320/319执行,7
3290,CZ6967,321,深圳,南昌,NA,NA,NA,或321/320/319执行,6
3291,CZ6968,321,南昌,深圳,NA,NA,NA,或321/320/319执行,2
3292,CZ6968,321,南昌,深圳,NA,NA,NA,或321/320/319执行,1
3293,CZ6968,321,南昌,深圳,NA,NA,NA,或321/320/319执行,1
3294,CZ6968,321,南昌,深圳,NA,NA,NA,或321/320/319执行,1
3295,CZ6968,321,南昌,深圳,NA,NA,NA,或321/320/319执行,1
3296,CZ8515/6,321,深圳,重庆,深圳,NA,NA,NA,3
3297,HU7058,332,重庆,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3298,HU7077,332,海口,重庆,NA,NA,NA,或738/767/787/789/332/333执行,2
3299,HU7078,332,重庆,海口,NA,NA,NA,或738/767/787/789/332/333执行,2
3300,HU7163,332,深圳,昆明,NA,NA,NA,或738/767/787/789/332/333执行,7
3301,HU7164,332,昆明,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3302,HU7257,332,深圳,重庆,NA,NA,NA,或738/767/787/789/333执行,7
3303,HU7258,332,重庆,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3304,HU7631,332,三亚,贵阳,NA,NA,NA,或738/767/787/789/332/333执行,7
3305,HU7632,332,贵阳,三亚,NA,NA,NA,或738/767/787/789/332/333执行,7
3306,HU7741,332,深圳,贵阳,NA,NA,NA,或738/767/787/789/332/333执行,7
3307,HU7742,332,贵阳,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3308,HU7749,332,三亚,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3309,HU7750,332,深圳,三亚,NA,NA,NA,或738/767/787/789/332/333执行,7
3310,HU7751,332,深圳,成都,NA,NA,NA,或738/767/787/789/332/333执行,7
3311,HU7752,332,成都,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3312,HU7755,332,深圳,郑州,NA,NA,NA,或738/767/787/789/332/333执行,7
3313,HU7756,332,郑州,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3314,HU7873,332,西安,深圳,NA,NA,NA,或738/767/787/789/332/333执行,7
3315,HU7874,332,深圳,西安,NA,NA,NA,或738/767/787/789/332/333执行,7
3316,CZ3433,333,深圳,成都,NA,NA,NA,与MF1275 3U3023代码共享 或333/321/320/319执行,7
3317,CZ3434,333,成都,深圳,NA,NA,NA,与MF1276 3U3024代码共享 或333/321/320/319执行,7
3318,CZ3473,733,郑州,成都,NA,NA,NA,与MF1313代码共享,7
3319,CZ3975,733,郑州,深圳,NA,NA,NA,与MF1761代码共享,7
3320,CZ3976,733,深圳,郑州,NA,NA,NA,与MF1762代码共享,1
3321,CZ3976,733,深圳,郑州,NA,NA,NA,与MF1762代码共享,6
3322,CZ6231,733,郑州,厦门,NA,NA,NA,与MF1898代码共享,7
3323,CZ6232,733,厦门,郑州,NA,NA,NA,与MF1899代码共享,7
3324,CZ6336,733,深圳,郑州,NA,NA,NA,与MF1973代码共享,7
3325,CZ6601,733,郑州,昆明,NA,NA,NA,与MF4199 MU4431代码共享,7
3326,CZ6602,733,昆明,郑州,NA,NA,NA,与MF4200 MU4432代码共享,7
3327,CZ6983/4,733,郑州,大连,郑州,NA,NA,NA,4
3328,CZ8527/8,733,深圳,郑州,北戴河,郑州,深圳,NA,3
3329,CZ8533/4,733,深圳,郑州,银川,郑州,深圳,NA,4
3330,CZ8575/6,733,郑州,西宁,敦煌,西宁,郑州,NA,3
3331,CZ8581/2,733,郑州,兰州,郑州,NA,NA,NA,4
3332,HU7739,734,海口,天津,锦州,NA,NA,或737/738执行,2
3333,HU7739,734,海口,天津,锦州,NA,NA,或737/738执行,1
3334,HU7740,734,锦州,天津,海口,NA,NA,待航路走向批复后执行 或737/738执行,2
3335,HU7740,734,锦州,天津,海口,NA,NA,待航路走向批复后执行 或737/738执行,1
3336,HU7783,734,西宁,西安,深圳,NA,NA,或737/738执行 与CN7783代号共享,7
3337,HU7784,734,深圳,西安,西宁,NA,NA,或737/738执行 与CN7784代号共享,7
3338,HU7897,734,三亚,西安,乌鲁木齐,NA,NA,或737/738执行,7
3339,HU7898,734,乌鲁木齐,西安,三亚,NA,NA,或737/738执行,3
3340,HU7898,734,乌鲁木齐,西安,三亚,NA,NA,或737/738执行,4
3341,BK2713,737,长沙,厦门,NA,NA,NA,NA,7
3342,BK2714,737,厦门,长沙,NA,NA,NA,NA,7
3343,BK2769,737,长沙,青岛,沈阳,NA,NA,NA,4
3344,BK2770,737,沈阳,青岛,长沙,NA,NA,NA,4
3345,BK2773,737,南宁,深圳,NA,NA,NA,NA,7
3346,BK2774,737,深圳,南宁,NA,NA,NA,NA,7
3347,BK2779,737,长沙,成都,NA,NA,NA,NA,4
3348,BK2780,737,成都,长沙,NA,NA,NA,NA,4
3349,BK2797,737,长沙,昆明,NA,NA,NA,NA,7
3350,BK2798,737,昆明,长沙,NA,NA,NA,NA,7
3351,BK2849,737,长沙,天津,哈尔滨,NA,NA,NA,1
3352,BK2849,737,长沙,天津,哈尔滨,NA,NA,NA,6
3353,BK2850,737,哈尔滨,天津,长沙,NA,NA,NA,7
3354,BK2855,737,长沙,海口,NA,NA,NA,NA,3
3355,BK2856,737,海口,长沙,NA,NA,NA,NA,3
3356,BK2887,737,长沙,三亚,NA,NA,NA,NA,7
3357,BK2888,737,三亚,长沙,NA,NA,NA,NA,7
3358,BK2913,737,深圳,武夷山,NA,NA,NA,NA,2
3359,BK2914,737,武夷山,深圳,NA,NA,NA,NA,2
3360,BK2921,737,长沙,重庆,NA,NA,NA,NA,3
3361,BK2922,737,重庆,长沙,NA,NA,NA,NA,3
3362,BK2973,737,长沙,杭州,NA,NA,NA,NA,3
3363,BK2974,737,杭州,长沙,NA,NA,NA,NA,3
3364,BK2993,737,长沙,太原,沈阳,NA,NA,NA,3
3365,BK2994,737,沈阳,太原,长沙,NA,NA,NA,3
3366,BK3031,737,长沙,珠海,NA,NA,NA,NA,3
3367,BK3032,737,珠海,长沙,NA,NA,NA,NA,3
3368,BK3041,737,长沙,西宁,乌鲁木齐,NA,NA,NA,4
3369,BK3042,737,乌鲁木齐,西宁,长沙,NA,NA,NA,4
3370,BK3043,737,长沙,兰州,乌鲁木齐,NA,NA,NA,3
3371,BK3044,737,乌鲁木齐,兰州,长沙,NA,NA,NA,3
3372,BK3047,737,长沙,惠州,NA,NA,NA,待航路走向批复后执行,7
3373,BK3048,737,惠州,长沙,NA,NA,NA,待航路走向批复后执行,7
3374,CZ8535/6,737,郑州,南京,郑州,NA,NA,NA,7
3375,CZ8577/8,737,郑州,呼和浩特,郑州,NA,NA,NA,7
3376,CZ8597/8,737,桂林,温州,桂林,NA,NA,NA,2
3377,CZ8599,737,郑州,海拉尔,NA,NA,NA,NA,5
3378,CZ8600,737,海拉尔,郑州,NA,NA,NA,NA,5
3379,FM9541/2,737,郑州,昆明,郑州,NA,NA,NA,7
3380,FM9565/6,737,郑州,青岛,郑州,NA,NA,NA,7
3381,FM9569/70,737,郑州,宁波,珠海,宁波,郑州,NA,4
3382,FM9571/2,737,郑州,温州,揭阳,温州,郑州,NA,3
3383,HU7045,737,海口,贵阳,NA,NA,NA,或738执行 执行日期0410-1029执行,7
3384,HU7085,737,海口,成都,NA,NA,NA,或738执行,7
3385,HU7729,737,深圳,杭州,沈阳,NA,NA,或738执行,1
3386,HU7757,737,广州,百色,NA,NA,NA,待航路走向批复后执行 或738执行,3
3387,HU7758,737,百色,广州,NA,NA,NA,待航路走向批复后执行 或738执行,3
3388,HU7853,737,三亚,南昌,NA,NA,NA,执行日期0410-1029执行,7
3389,HU7854,737,南昌,三亚,NA,NA,NA,执行日期0410-1029执行,7
3390,MF8027/8,737,郑州,大连,郑州,NA,NA,NA,7
3391,MF8201/2,737,郑州,银川,郑州,NA,NA,NA,7
3392,MF8203/4,737,长沙,西宁,长沙,NA,NA,NA,7
3393,ZH9321/2,737,深圳,呼和浩特,海拉尔,呼和浩特,深圳,NA,7
3394,ZH9775/6,737,深圳,太原,深圳,NA,NA,NA,7
3395,8L9559/60,738,郑州,绵阳,郑州,NA,NA,NA,7
3396,AQ1035,738,南宁,南京,NA,NA,NA,NA,7
3397,AQ1036,738,南京,南宁,NA,NA,NA,NA,7
3398,AQ1039,738,海口,南京,哈尔滨,NA,NA,NA,7
3399,AQ1040,738,哈尔滨,南京,海口,NA,NA,NA,7
3400,AQ1061,738,广州,南宁,NA,NA,NA,NA,1
3401,AQ1061,738,广州,南宁,NA,NA,NA,NA,6
3402,AQ1062,738,南宁,广州,NA,NA,NA,NA,1
3403,AQ1062,738,南宁,广州,NA,NA,NA,NA,4
3404,AQ1062,738,南宁,广州,NA,NA,NA,NA,2
3405,CA1795,738,郑州,湛江,NA,NA,NA,待航线走向批复后执行,3
3406,CA1796,738,湛江,郑州,NA,NA,NA,待航线走向批复后执行,3
3407,CZ3169,738,武汉,乌鲁木齐,库尔勒,NA,NA,与MF1061代码共享  或73G执行 待航路走向批复后执行,1
3408,CZ3169,738,武汉,乌鲁木齐,库尔勒,NA,NA,与MF1061代码共享  或73G执行 待航路走向批复后执行,3
3409,CZ3231,738,桂林,广州,NA,NA,NA,与MF1111 MU3084代码共享 或73G执行,7
3410,CZ3232,738,广州,桂林,NA,NA,NA,与MF1112 MU3085代码共享 或73G执行,7
3411,CZ3237,738,南宁,深圳,NA,NA,NA,与MF1117代码共享 或73G执行,7
3412,CZ3238,738,深圳,南宁,NA,NA,NA,与MF1118代码共享 或73G/321/320/319执行,7
3413,CZ3241,738,南宁,成都,NA,NA,NA,与MF1121代码共享 或73G执行,7
3414,CZ3242,738,成都,南宁,NA,NA,NA,与MF1122代码共享 或73G执行,7
3415,CZ3263,738,桂林,武汉,长春,NA,NA,或73G执行 与MF1141代码共享,1
3416,CZ3263,738,桂林,武汉,长春,NA,NA,或73G执行 与MF1141代码共享,3
3417,CZ3264,738,长春,武汉,桂林,NA,NA,或73G执行 与MF1142代码共享,1
3418,CZ3264,738,长春,武汉,桂林,NA,NA,或73G执行 与MF1142代码共享,3
3419,CZ3265,738,北海,桂林,杭州,NA,NA,或73G执行 与MF1143代码共享,7
3420,CZ3266,738,杭州,桂林,北海,NA,NA,或73G执行 与MF1144代码共享,7
3421,CZ3271/2,738,南宁,广州,南宁,NA,NA,或A319执行,7
3422,CZ3273,738,南宁,深圳,NA,NA,NA,与MF1149代码共享 或321/320/73G/319执行,7
3423,CZ3274,738,深圳,南宁,NA,NA,NA,与MF1150代码共享 或321/320/73G/319执行,7
3424,CZ3276,738,兰州,西安,南宁,NA,NA,与MF1152代码共享 或73G执行,3
3425,CZ3276,738,兰州,西安,南宁,NA,NA,与MF1152代码共享 或73G执行,4
3426,CZ3279,738,深圳,西安,NA,NA,NA,与MF1155代码共享 或738执行,7
3427,CZ3293,738,南宁,广州,NA,NA,NA,或73G/321/320/319执行 与MF1167 MU3110代码共享,7
3428,CZ3294,738,广州,南宁,NA,NA,NA,或73G执行 与MF1168 MU3111代码共享,7
3429,CZ3295,738,南宁,广州,NA,NA,NA,或73G/321/320/319执行 与MF1169 MU3112代码共享,7
3430,CZ3296,738,广州,南宁,NA,NA,NA,或73G/321/320/319执行 与MF1170 MU3113代码共享,7
3431,CZ3297,738,南宁,广州,NA,NA,NA,或73G/321/320/319执行 与MF1171 MU3114代码共享,7
3432,CZ3298,738,广州,南宁,NA,NA,NA,或73G执行 与MF1172 MU3115代码共享,5
3433,CZ3298,738,广州,南宁,NA,NA,NA,或73G执行 与MF1172 MU3115代码共享,2
3434,CZ3341,738,武汉,南宁,海口,NA,NA,与MF1203 NS3341代码共享 或73G执行,7
3435,CZ3342,738,海口,南宁,武汉,NA,NA,与MF1204 NS3342代码共享 或73G执行,7
3436,CZ3343,738,武汉,广州,NA,NA,NA,NA,7
3437,CZ3344,738,广州,武汉,NA,NA,NA,与MF1205 MU3148代码共享,7
3438,CZ3345,738,武汉,广州,NA,NA,NA,与MF1206 MU3149代码共享,7
3439,CZ3348,738,广州,武汉,NA,NA,NA,NA,7
3440,CZ3353,738,广州,北海,NA,NA,NA,与MF1209 MU3152代码共享 或321/320/319/73G/E90执行,7
3441,CZ3355,738,武汉,深圳,NA,NA,NA,与MF1211 MU3158代码共享 或73G执行,7
3442,CZ3356,738,深圳,武汉,NA,NA,NA,与MF1212 MU3159代码共享 或73G执行,7
3443,CZ3361,738,广州,襄阳,NA,NA,NA,与MF1215代码共享,4
3444,CZ3361,738,广州,襄阳,NA,NA,NA,与MF1215代码共享,3
3445,CZ3362,738,襄阳,广州,NA,NA,NA,与MF1216代码共享,7
3446,CZ3367,738,广州,武汉,NA,NA,NA,与MF1221 MU3164代码共享,7
3447,CZ3368,738,武汉,广州,NA,NA,NA,与MF1222 MU3165代码共享,7
3448,CZ3389,738,郑州,广州,NA,NA,NA,与MF1239 MU3184代码共享,7
3449,CZ3390,738,广州,郑州,NA,NA,NA,与MF1240 MU3185代码共享,7
3450,CZ3391,738,郑州,广州,NA,NA,NA,与MF1241 MU3186代码共享,7
3451,CZ3392,738,广州,郑州,NA,NA,NA,与MF1242 MU3187代码共享,7
3452,CZ3393,738,郑州,广州,NA,NA,NA,与MF1243 MU3188代码共享,7
3453,CZ3394,738,广州,郑州,NA,NA,NA,与MF1244 MU3189代码共享,7
3454,CZ3395,738,郑州,广州,NA,NA,NA,与MF1245 MU3190代码共享,7
3455,CZ3396,738,广州,郑州,NA,NA,NA,与MF1246 MU3191代码共享,7
3456,CZ3397,738,襄阳,厦门,NA,NA,NA,与MF1247代码共享,4
3457,CZ3398,738,厦门,襄阳,NA,NA,NA,与MF1248代码共享,4
3458,CZ3423,738,武汉,贵阳,昆明,NA,NA,与MF1265 MU4685代码共享,7
3459,CZ3424,738,昆明,贵阳,武汉,NA,NA,与MF1266 MU4686代码共享,7
3460,CZ3442,738,成都,武汉,NA,NA,NA,与MF1284代码共享 或73G执行,7
3461,CZ3447,738,武汉,成都,NA,NA,NA,与MF1287代码共享或73G执行,1
3462,CZ3447,738,武汉,成都,NA,NA,NA,与MF1287代码共享 或73G执行,2
3463,CZ3447,738,武汉,成都,NA,NA,NA,与MF1287代码共享 或73G执行,1
3464,CZ3447,738,武汉,成都,NA,NA,NA,与MF1287代码共享 或73G执行,2
3465,CZ3447,738,武汉,成都,NA,NA,NA,与MF1287代码共享 或73G执行,1
3466,CZ3469,738,武汉,昆明,NA,NA,NA,与MF1309 MU3230代码共享 或73G执行,7
3467,CZ3470,738,昆明,武汉,NA,NA,NA,与MF1310 MU3231代码共享 或73G执行,7
3468,CZ3471,738,郑州,成都,NA,NA,NA,与MF1311代码共享,7
3469,CZ3472,738,成都,郑州,NA,NA,NA,与MF1312代码共享,7
3470,CZ3474,738,成都,郑州,NA,NA,NA,与MF1314代码共享,7
3471,CZ3475,738,郑州,重庆,贵阳,NA,NA,与MF1315 G55009 MU4693代码共享,7
3472,CZ3476,738,贵阳,重庆,郑州,NA,NA,与MF1316 G55010 MU4694代码共享,7
3473,CZ3479,738,郑州,重庆,南宁,NA,NA,与MF1317 NS3479 G55011 MU4697代码共享,7
3474,CZ3480,738,南宁,重庆,郑州,NA,NA,与MF1318 NS3480 G55012 MU4698代码共享,7
3475,CZ3495,738,郑州,昆明,NA,NA,NA,与MF1333 MU3238代码共享,7
3476,CZ3496,738,昆明,郑州,NA,NA,NA,与MF1334 MU3241代码共享,7
3477,CZ3631,738,武汉,青岛,哈尔滨,NA,NA,与MF1457 MU4723代码共享 或73G执行,4
3478,CZ3631,738,武汉,青岛,哈尔滨,NA,NA,与MF1457 MU4723代码共享 或73G执行,3
3479,CZ3632,738,哈尔滨,青岛,武汉,NA,NA,与MF1458 MU4724代码共享 或73G执行,4
3480,CZ3632,738,哈尔滨,青岛,武汉,NA,NA,与MF1458 MU4724代码共享  或73G执行,3
3481,CZ3641,738,郑州,重庆,贵阳,NA,NA,与MF1465 G55021 MU4725代码共享,6
3482,CZ3641,738,郑州,重庆,贵阳,NA,NA,与MF1465 G55021 MU4725代码共享,1
3483,CZ3642,738,贵阳,重庆,郑州,NA,NA,与MF1466 G55022 MU4726代码共享,1
3484,CZ3642,738,贵阳,重庆,郑州,NA,NA,与MF1466 G55022 MU4726代码共享,6
3485,CZ3665,738,珠海,合肥,哈尔滨,NA,NA,与MF1487代码共享,1
3486,CZ3665,738,珠海,合肥,哈尔滨,NA,NA,与MF1487代码共享,2
3487,CZ3666,738,哈尔滨,合肥,珠海,NA,NA,与MF1488代码共享,3
3488,CZ3667,738,贵阳,深圳,NA,NA,NA,与MF1489代码共享 或73G执行,7
3489,CZ3668,738,深圳,贵阳,NA,NA,NA,与MF1490代码共享 或321/320/319执行,7
3490,CZ3669,738,武汉,青岛,哈尔滨,NA,NA,与MF1491 MU4729代码共享 或73G执行,1
