"","city1_2","flag","flight","flight_total_account","plane","remarks"
"414","常州北京首都",208,"CA1825/6",14,"738",NA
"415","北京南苑常州",208,"KN2925/6",14,"73G","或738执行"
"416","常州北京南苑",208,"KN2933/4",6,"738",NA
"417","常州北京首都",208,"MU5691/2",14,"320",NA
"418","重庆北海",259,"EU2717/8",14,"319","或A320执行"
"419","大连北京首都",328,"CA1605/6",14,"738",NA
"420","大连北京首都",328,"CA1607/8",14,"738",NA
"421","大连北京首都",328,"CA1641/2",14,"738",NA
"422","大连北京首都",328,"CA1667/8",14,"738",NA
"423","大连北京首都",328,"CA1675/6",14,"738",NA
"424","大连北京首都",328,"CA1698",3,"738",NA
"425","北京首都大连",328,"CA1699",7,"738",NA
"426","北京首都大连",328,"CN7183",7,"738","执行日期0327-1028执行"
"427","大连北京首都",328,"CN7184",7,"738",NA
"428","大连北京首都",328,"CZ6121/2",14,"321","或319执行"
"429","大连北京首都",328,"CZ6123",10,"319","或321执行 执行日期0701-1029执行"
"430","北京首都大连",328,"CZ6124",7,"319","或321执行"
"431","大连北京首都",328,"CZ6125",7,"319","或321执行"
"432","北京首都大连",328,"CZ6126",10,"319","或321执行 执行日期0701-1029执行"
"433","大连北京首都",328,"CZ6127/8",14,"321","或319执行"
"434","大连北京首都",328,"CZ6129/30",14,"319","或321执行"
"435","大连北京首都",328,"CZ6131",3,"319","或321执行 执行日期0428-1029执行"
"436","大连北京首都",328,"CZ6131/2",8,"319","或321执行 执行日期0428-1029执行"
"437","北京首都大连",328,"CZ6132",3,"319","或321执行 执行日期0428-1029执行"
"438","大连北京首都",328,"CZ6133/4",14,"321","或319执行"
"439","大连北京首都",328,"MU2311",7,"738",NA
"440","北京首都大连",328,"MU2312",7,"738",NA
"441","北京首都大连",328,"MU3173",7,"738","执行日期0510-1029执行"
"442","大连北京首都",328,"MU3174",7,"738","执行日期0510-1029执行"
"443","重庆长春",363,"3U8863/4",14,"320","或321/319执行_x005F_x000D__x000D_
 执行日期0620-1029执行"
"444","长春重庆",363,"CZ6459/60",14,"320",NA
"445","北京首都东营",379,"HU7615",7,"738","或B734执行"
"446","东营北京首都",379,"HU7616",7,"738","或B734执行"
"447","敦煌北京首都",381,"CA1287/8",14,"738","执行日期0501-1029执行"
"448","大连长春",413,"CZ3677/8",14,"320","或A319/A321执行"
"449","大连长春",413,"CZ6651/2",14,"73G","或738执行"
"450","大连长春",413,"MU2771",7,"320","或321执行"
"451","长春大连",413,"MU2772",7,"320","或321执行"
"452","大连长春",413,"ZH9887/8",14,"738","或A319/A320执行"
"453","赣州北京首都",424,"CZ3255/6",14,"320",NA
"454","广元北京首都",432,"CA1457/8",12,"73G",NA
"455","成都大连",498,"3U8811/2",14,"321","或320/319执行"
"456","成都大连",498,"3U8813/4",14,"319","或321/320执行"
"457","大连成都",498,"CZ6433/4",14,"319","或321执行"
"458","大连成都",498,"CZ6435/6",14,"319","或321执行"
"459","成都大连",498,"EU2727/8",6,"320","或319执行"
"460","成都大连",498,"EU2757/8",8,"320","或319执行"
"461","广州长沙",546,"CZ3165/6",8,"ERJ","或320/319执行"
"462","长沙广州",546,"CZ3375/6",14,"320","或321执行"
"463","长沙广州",546,"CZ3379",7,"320","或321执行"
"464","广州长沙",546,"CZ3380",7,"320","或321执行"
"465","长沙广州",546,"CZ3387/8",14,"320","或321执行"
"466","广州长沙",546,"ZH9683/4",14,"320",NA
"467","北海海口",550,"MU3149",7,"ERJ",NA
"468","海口北海",550,"MU3150",7,"ERJ",NA
"469","海口北京首都",578,"CA1355/6",14,"738",NA
"470","海口北京首都",578,"CZ3119/20",14,"321","或320/733执行"
"471","海口北京首都",578,"CZ6365/6",14,"320","或321/733执行"
"472","海口北京首都",578,"CZ6707/8",14,"321","或320/733执行"
"473","海口北京首都",578,"HU7081",7,"738","或B734/B733执行"
"474","北京首都海口",578,"HU7082",7,"738","或B734/B733执行"
"475","海口北京首都",578,"HU7181",7,"738","或B767/A330/A340执行"
"476","北京首都海口",578,"HU7182",7,"738","或B767/A330/A340执行"
"477","海口北京首都",578,"HU7281",7,"738","或B767/A330/A340执行"
"478","北京首都海口",578,"HU7282",7,"738","或B767/A330/A340执行"
"479","海口北京首都",578,"HU7381",7,"738","或B767/A330/A340执行"
"480","北京首都海口",578,"HU7382",7,"738","或B767/A330/A340执行"
"481","贵阳长沙",651,"CZ3655/6",14,"73G","或738执行"
"482","贵阳长沙",651,"CZ3781/2",6,"73G","或738执行"
"483","贵阳长沙",651,"CZ3791/2",6,"73G","或738执行"
"484","长沙贵阳",651,"MF8465/6",14,"738","或B757执行"
"485","长沙贵阳",651,"MU2965",7,"320","执行日期0501-1029执行_x005F_x000D__x000D_
HD2011[661]_x005F_x000D__x000D_
HD[2011]799_x005F_x000D__x000D_
"
"486","长沙贵阳",651,"MU2965/6",14,"320","HD[2011]967"
"487","贵阳长沙",651,"MU2966",7,"320","执行日期0501-1029执行_x005F_x000D__x000D_
HD2011[661]_x005F_x000D__x000D_
HD[2011]799"
"488","长沙贵阳",651,"ZH7021/2",14,"320","执行日期0501-1029执行"
"489","长沙海口",687,"BK2855/6",14,"738",NA
"490","长沙海口",687,"CZ3371/2",14,"320","或321执行"
"491","长沙海口",687,"EU2726/5",14,"319","或A320执行 HD[2011]774"
"492","长沙海口",687,"GS7561/2",14,"E90","执行日期：0327-1029_x005F_x000D__x000D_
取消：0705-0731_x005F_x000D__x000D_
取消：0811-0831_x005F_x000D__x000D_
取消：1004-1029"
"493","海口长沙",687,"HU7035",7,"733","或B738/B734执行"
"494","长沙海口",687,"HU7036",7,"738","或B734/B733执行"
"495","海口长沙",687,"HU7105/6",6,"737",NA
"496","海口长沙",687,"HU7227",7,"738","或B734/B733执行"
"497","长沙海口",687,"HU7228",7,"738","或B734/B733执行"
"498","海口长沙",687,"HU7259",4,"733","或B738执行"
"499","海口长沙",687,"HU7259/60",6,"733","或B738执行"
"500","长沙海口",687,"HU7260",4,"733","或B738执行"
"501","长沙海口",687,"HU7333",5,"738",NA
"502","长沙海口",687,"HU7333/4",8,"737",NA
"503","海口长沙",687,"HU7334",5,"734","或B733执行"
"504","长沙海口",687,"JD5209/10",14,"319",NA
"505","海口长沙",687,"JD5639/40",14,"319",NA
"506","长沙海口",687,"MU2293",7,"73G","执行日期1001-1029执行"
"507","杭州长春",703,"CZ6629/30",14,"321","或320/733执行"
"508","杭州长春",703,"MF8053/4",14,"738","或B757执行"
"509","佳木斯北京首都",761,"CA1671/2",8,"733",NA
"510","佳木斯北京首都",761,"CA1691/2",14,"733",NA
"511","北京首都佳木斯",761,"HU7621",3,"734","或B738执行"
"512","佳木斯北京首都",761,"HU7622",3,"734","或B738执行"
"513","嘉峪关北京首都",763,"FM9285",7,"738",NA
"514","北京首都嘉峪关",763,"FM9286",7,"738",NA
"515","济南北京首都",774,"SC1151",7,"733","或B738执行"
"516","北京首都济南",774,"SC1152",7,"733","或B738执行"
"517","济南北京首都",774,"SC1155",7,"733","或B738执行"
"518","北京首都济南",774,"SC1156",7,"733","或B738执行"
"519","济南北京首都",774,"SC1157",7,"733","或B738执行"
"520","北京首都济南",774,"SC1158",7,"733","或B738执行"
"521","济南北京首都",774,"SC1159/60",14,"733","或B738执行"
"522","广州赣州",798,"CZ3637/8",14,"ERJ","或320/319执行"
"523","广州赣州",798,"CZ6929/30",14,"ERJ","或320/319执行"
"524","广州广元",806,"CA1421/2",6,"73G",NA
"525","贵阳福州",868,"EU2731/2",14,"319","或A320执行"
"526","贵阳福州",868,"G52677/8",6,"CR2",NA
"527","福州贵阳",868,"MF8421/2",14,"752","或B737执行"
"528","长沙济南",877,"CZ3791/2",6,"73G","或738执行"
"529","长沙济南",877,"HU7105/6",6,"737",NA
"530","长沙济南",877,"HU7227",7,"738","或B734/B733执行"
"531","济南长沙",877,"HU7228",7,"738","或B734/B733执行"
"532","长沙济南",877,"MF8051/2",14,"738","或B757执行"
"533","长沙济南",877,"MF8571/2",14,"738","或B757执行"
"534","长沙济南",877,"SC4893/4",8,"CR2","或B738执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]1024"
"535","长沙济南",877,"SC4917/8",14,"733","或B738执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]1024"
"536","兰州北京首都",894,"CA1221/2",14,"738",NA
"537","兰州北京首都",894,"CA1271/2",14,"738",NA
"538","兰州北京首都",894,"CA1273/4",14,"738",NA
"539","兰州北京首都",894,"CA1277/8",14,"738",NA
"540","兰州北京首都",894,"FM9285",7,"738",NA
"541","北京首都兰州",894,"FM9286",7,"738",NA
"542","北京首都兰州",894,"HU7231",7,"738","或B734/B733执行"
"543","兰州北京首都",894,"HU7232",7,"738","或B734/B733执行"
"544","兰州北京首都",894,"MU2411",7,"320",NA
"545","北京首都兰州",894,"MU2412",7,"320",NA
"546","兰州北京首都",894,"MU2415/6",14,"320",NA
"547","兰州北京首都",894,"MU2417",7,"320",NA
"548","北京首都兰州",894,"MU2418",7,"320",NA
"549","长春昆明",910,"CZ6459/60",26,"319","或321/320执行 执行日期0515-1029执行"
"550","昆明长春",910,"KY8023/4",4,"737",NA
"551","成都呼和浩特",911,"3U8723/4",14,"319","或321/320执行"
"552","呼和浩特成都",911,"CA1447/8",10,"733",NA
"553","呼和浩特成都",911,"ZH9409/10",14,"737",NA
"554","贵阳广州",921,"CA4331/2",14,"73G",NA
"555","贵阳广州",921,"CA4359/60",14,"733",NA
"556","贵阳广州",921,"CZ3411/2",14,"738","或73G执行"
"557","贵阳广州",921,"CZ3421/2",14,"319","或321/320/738执行"
"558","贵阳广州",921,"CZ3661/2",14,"73G","或738执行"
"559","贵阳广州",921,"CZ3691/2",14,"738","或73G执行"
"560","贵阳广州",921,"CZ6295/6",14,"73G","或738执行"
"561","广州贵阳",921,"HU7171",7,"734","或B738/B733执行  执行日期0327-0430 0701-1029执行"
"562","贵阳广州",921,"HU7172",7,"734","或B738/B733执行  执行日期0327-0430 0701-1029执行"
"563","广州贵阳",921,"HU7271",7,"738","或B733/B734执行"
"564","贵阳广州",921,"HU7272",7,"738","或B733/B734执行"
"565","广州贵阳",921,"HU7713",4,"738","或B733/B734执行 执行日期0801-0820执行"
"566","贵阳广州",921,"HU7714",4,"738","或B733/B734执行 执行日期0801-0820执行"
"567","贵阳广州",921,"ZH9629/30",14,"320","或738/733执行"
"568","贵阳广州",921,"ZH9631/2",14,"320","或738/733执行"
"569","大连哈尔滨",934,"3U8943/4",12,"320","或321/319执行"
"570","大连哈尔滨",934,"CA8203/4",6,"320",NA
"571","大连哈尔滨",934,"CZ3603/4",14,"319","或321/320/738执行"
"572","哈尔滨大连",934,"CZ6261/2",14,"320","或319/M90执行"
"573","大连哈尔滨",934,"HU7695",4,"738",NA
"574","哈尔滨大连",934,"HU7696",4,"738",NA
"575","大连哈尔滨",934,"SC4825/6",14,"733","或B738执行 执行日期1001-1029执行"
"576","大连哈尔滨",934,"SC4827/8",14,"CR2","或B738执行 执行日期1001-1029执行"
"577","大连哈尔滨",934,"ZH9383",7,"320","或738/733执行"
"578","哈尔滨大连",934,"ZH9384",7,"320","或738/733执行"
"579","福州杭州",951,"MF8053/4",14,"738","或B757执行"
"580","宁波北京首都",1089,"CA1541/2",14,"738",NA
"581","宁波北京首都",1089,"CA1669/70",14,"738",NA
"582","宁波北京首都",1089,"CA1839/40",14,"738",NA
"583","宁波北京首都",1089,"CA1853/4",14,"738",NA
"584","宁波北京首都",1089,"CZ3185/6",14,"321","或333/321/752/320执行"
"585","宁波北京首都",1089,"HU7097",7,"738","或B734/B733执行"
"586","北京首都宁波",1089,"HU7098",7,"738","或B734/B733执行"
"587","宁波北京首都",1089,"HU7197",7,"738","或B734/B733执行"
"588","北京首都宁波",1089,"HU7198",7,"738","或B734/B733执行"
"589","宁波北京首都",1089,"HU7297",7,"738","或B733/B734执行"
"590","北京首都宁波",1089,"HU7298",7,"738","或B733/B734执行"
"591","宁波北京首都",1089,"MU5177/8",14,"320",NA
"592","宁波北京首都",1089,"MU5179",7,"320",NA
"593","北京首都宁波",1089,"MU5180",7,"320",NA
"594","宁波北京首都",1089,"MU5485",7,"738",NA
"595","北京首都宁波",1089,"MU5486",7,"738",NA
"596","福州济南",1094,"MF8041/2",14,"73G","或B757执行"
"597","福州济南",1094,"MF8571/2",14,"738","或B757执行"
"598","济南福州",1094,"SC4613/4",14,"738","HD[2011]1068"
"599","济南福州",1094,"SC4841/2",14,"737","或B738执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]1024"
"600","济南福州",1094,"SC4991/2",14,"CR2","或B733执行"
"601","福州济南",1094,"ZH9471",7,"738","或319/320执行"
"602","济南福州",1094,"ZH9472",7,"738","或319/320执行"
"603","长沙南京",1104,"BK2889/90",6,"738",NA
"604","长沙南京",1104,"CZ3655/6",14,"73G","或738执行"
"605","长沙南京",1104,"CZ3659/60",8,"320","或321执行"
"606","南京长沙",1104,"CZ3759/6",6,"321",NA
"607","南京长沙",1104,"CZ3759/60",16,"319",NA
"608","长沙南京",1104,"CZ3985/6",14,"320","或321执行"
"609","南京长沙",1104,"EU2726/5",14,"319","或A320执行 HD[2011]774"
"610","南京长沙",1104,"EU6826/5",14,"320",NA
"611","长沙南京",1104,"MF8021/2",10,"738","或B757执行"
"612","南京长沙",1104,"MU2705",7,"320","或321执行"
"613","长沙南京",1104,"MU2706",7,"320","或321执行"
"614","南京长沙",1104,"MU2715",7,"320","或321执行"
"615","长沙南京",1104,"MU2716",7,"320","或321执行"
"616","南京长沙",1104,"MU2725",7,"320","或321执行"
"617","长沙南京",1104,"MU2726",7,"320","或321执行"
"618","南京长沙",1104,"ZH9203/4",14,"737",NA
"619","上海虹桥安庆",1119,"FM9275/6",14,"CR2","或B738/B73G执行"
"620","哈尔滨贵阳",1142,"3U8503/4",6,"319",NA
"621","哈尔滨贵阳",1142,"3U8909/10",8,"319",NA
"622","贵阳哈尔滨",1142,"G52721",4,"CR2",NA
"623","哈尔滨贵阳",1142,"G52722",4,"CR2",NA
"624","长沙南宁",1146,"CA1763/4",14,"319","或A320执行"
"625","南宁长沙",1146,"CZ3773/4",14,"738","或73G执行"
"626","南宁长沙",1146,"EU2227/8",14,"319","或A320执行"
"627","长沙南宁",1146,"GS6503/4",14,"EMB","HD[2011]1047"
"628","长沙南宁",1146,"HU7397",7,"738","执行日期0327-0430执行"
"629","南宁长沙",1146,"HU7398",7,"738","执行日期0801-0820执行"
"630","长沙南宁",1146,"SC4603/4",14,"733","或B738执行 执行日期0425-1029执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
"
"631","长沙南宁",1146,"ZH9203/4",14,"737",NA
"632","南宁长沙",1146,"ZH9587/8",14,"737",NA
"633","重庆南昌",1187,"3U8959/60",14,"320","或321/319执行"
"634","南昌重庆",1187,"MF8485/6",14,"738","或B757执行"
"635","重庆南昌",1187,"MF8495/6",14,"738","或B757执行  执行日期0501-1029执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]1020_x005F_x000D__x000D_
"
"636","长沙青岛",1204,"CZ3937/8",14,"320","或321执行"
"637","长沙青岛",1204,"CZ3983",14,"320","或321执行"
"638","青岛长沙",1204,"CZ3984",14,"320","或321执行"
"639","长沙青岛",1204,"MF8515/6",14,"738","或B757执行"
"640","长沙青岛",1204,"MF8583/4",14,"738","或B757执行"
"641","长沙青岛",1204,"MU3205",7,"ERJ","HD[2011]799"
"642","青岛长沙",1204,"MU3206",7,"ERJ","HD[2011]799"
"643","青岛长沙",1204,"MU5437",7,"320",NA
"644","长沙青岛",1204,"MU5438",7,"320",NA
"645","青岛长沙",1204,"SC4603/4",14,"733","或B738执行 执行日期0425-1029执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
"
"646","青岛长沙",1204,"SC4705/6",14,"733","或B738执行"
"647","长沙青岛",1204,"ZH9587/8",14,"737",NA
"648","海口合肥",1210,"CZ3837/8",14,"733","或321/320执行"
"649","海口合肥",1210,"HU7689",7,"734","或B733/B738执行"
"650","合肥海口",1210,"HU7690",7,"738","或B734执行"
"651","昆明广州",1219,"CZ3407/8",14,"319","或321/320/738执行"
"652","昆明广州",1219,"CZ3409/10",14,"319","或321/320/738执行"
"653","昆明广州",1219,"CZ3419/20",14,"319","或321/320/738执行"
"654","昆明广州",1219,"CZ3449/50",14,"319","或321/320/738执行"
"655","广州昆明",1219,"CZ3477",3,"319","或321/320/738执行"
"656","昆明广州",1219,"CZ3478",3,"319","或321/320/738执行"
"657","广州昆明",1219,"CZ3481/2",8,"319","或321/320/738执行"
"658","广州昆明",1219,"CZ3487/8",14,"319","或321/320/738执行"
"659","昆明广州",1219,"CZ3489/90",14,"319","或321/320/738执行"
"660","昆明广州",1219,"MU5731/2",14,"733","或763/73G执行"
"661","昆明广州",1219,"MU5735",7,"733","或73G执行"
"662","广州昆明",1219,"MU5736",7,"733","或73G执行"
"663","昆明广州",1219,"MU5737/8",14,"763","或73G/733执行"
"664","广州昆明",1219,"MU5740",7,"733","或73G执行"
"665","昆明广州",1219,"MU5741/2",14,"733","或763/73G执行"
"666","昆明广州",1219,"ZH9633/4",14,"320",NA
"667","广州昆明",1219,"ZH9645",7,"320","或738/733执行"
"668","昆明广州",1219,"ZH9646",7,"320","或738/733执行"
"669","贵阳济南",1245,"CZ3791/2",6,"73G","或738执行"
"670","济南贵阳",1245,"CZ6453/4",8,"320",NA
"671","济南贵阳",1245,"SC4919/20",14,"CR2","或B733执行"
"672","济南贵阳",1245,"SC4943/4",14,"738","或B733执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826"
"673","济南贵阳",1245,"SC4963/4",14,"733","或B738执行"
"674","大连南京",1269,"CZ3759/6",6,"321",NA
"675","大连南京",1269,"CZ3759/60",16,"321","或321执行 执行日期0930-1029执行"
"676","南京大连",1269,"CZ3985/6",14,"320","或321执行"
"677","南京大连",1269,"CZ6537/8",20,"319",NA
"678","南京大连",1269,"HU7683/4",14,"738","执行日期0601-1029执行"
"679","南京大连",1269,"HU7727/8",4,"737",NA
"680","南京大连",1269,"MF8021/2",10,"738","或B757执行"
"681","南京大连",1269,"MU2771",7,"320","或321执行"
"682","大连南京",1269,"MU2772",7,"320","或321执行"
"683","南京大连",1269,"MU2791",7,"320","执行日期0701-0831执行"
"684","大连南京",1269,"MU2792",7,"320","执行日期0701-0831执行_x005F_x000D__x000D_
HD［2011］1047"
"685","南京大连",1269,"MU2933/4",4,"320","HD[2011]967"
"686","南京大连",1269,"ZH9225/6",14,"320","执行日期0501-1029执行"
"687","南京大连",1269,"ZH9351/2",14,"738",NA
"688","长沙上海虹桥",1284,"9C8943/4",14,"320",NA
"689","长沙上海虹桥",1284,"CZ3965/6",14,"320","或321执行"
"690","长沙上海虹桥",1284,"CZ3967/8",14,"320","或321执行"
"691","长沙上海虹桥",1284,"CZ3969/70",14,"320","或321执行"
"692","长沙上海虹桥",1284,"FM9391/2",14,"738",NA
"693","长沙上海虹桥",1284,"FM9393/4",14,"752","或B763/B738/B73G/CR2执行"
"694","长沙上海虹桥",1284,"FM9395/6",14,"73G","或B763/B738/B73G/CR2执行"
"695","长沙上海虹桥",1284,"HO1123/4",14,"320",NA
"696","长沙上海虹桥",1284,"HO1125/6",14,"320",NA
"697","长沙上海浦东",1284,"HO1143/4",14,"320","执行日期0715-1029执行"
"698","上海浦东长沙",1284,"MU5341",7,"320",NA
"699","长沙上海浦东",1284,"MU5342",7,"320",NA
"700","长沙上海虹桥",1284,"MU5357/8",14,"321","或320/M90/73G执行"
"701","长沙上海虹桥",1284,"MU5359/60",14,"321",NA
"702","长沙上海虹桥",1284,"MU5361/2",14,"738",NA
"703","上海虹桥长沙",1284,"MU5363",7,"733",NA
"704","长沙上海浦东",1284,"MU5364",7,"733",NA
"705","广州连云港",1301,"CZ3257",3,"319","或321/320/738执行"
"706","连云港广州",1301,"CZ3258",3,"319","或321/320/738执行"
"707","广州连云港",1301,"CZ3635",4,"319","或321/320/738执行"
"708","大连南宁",1311,"CZ6391/2",14,"319","或321执行"
"709","南宁大连",1311,"GS7583/4",14,"E90","执行日期0501-1029执行"
"710","大连南宁",1311,"HU7397",7,"738","执行日期0327-0430 0701-1029执行"
"711","南宁大连",1311,"HU7398",7,"738","执行日期0327-0430 0701-1029执行"
"712","南宁大连",1311,"ZH9529",7,"733","或738/A320执行"
"713","大连南宁",1311,"ZH9530",7,"733","或319/320执行"
