flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,city1_2
SC4718,738,呼和浩特,青岛,NA,NA,NA,或737执行；与CA4718代码共享,7,呼和浩特青岛
SC4718,738,天津,青岛,NA,NA,NA,或737执行；与CA4718代码共享,7,天津青岛
SC4727,738,烟台,桂林,NA,NA,NA,或737执行；与CA4727代码共享,7,烟台桂林
SC4727,738,南京,桂林,NA,NA,NA,或737执行；与CA4727代码共享,7,南京桂林
SC4728,738,桂林,烟台,NA,NA,NA,或737执行；与CA4728代码共享,7,桂林烟台
SC4728,738,南京,烟台,NA,NA,NA,或737执行；与CA4728代码共享,7,南京烟台
SC4731,738,青岛,深圳,NA,NA,NA,或737执行；与CA4731代码共享,7,青岛深圳
SC4731,738,温州,深圳,NA,NA,NA,或737执行；与CA4731代码共享,7,温州深圳
SC4732,738,深圳,青岛,NA,NA,NA,或737执行；与CA4732代码共享,7,深圳青岛
SC4732,738,温州,青岛,NA,NA,NA,或737执行；与CA4732代码共享,7,温州青岛
SC4741,738,青岛,牡丹江,NA,NA,NA,或737执行；与CA4741代码共享,7,青岛牡丹江
SC4741,738,大连,牡丹江,NA,NA,NA,或737执行；与CA4741代码共享,7,大连牡丹江
SC4742,738,牡丹江,青岛,NA,NA,NA,或737执行；与CA4742代码共享,7,牡丹江青岛
SC4742,738,大连,青岛,NA,NA,NA,或737执行；与CA4742代码共享,7,大连青岛
SC4743,738,青岛,西宁,NA,NA,NA,或737执行；与CA4743代码共享；执行日期0601-1029,7,青岛西宁
SC4743,738,石家庄,西宁,NA,NA,NA,或737执行；与CA4743代码共享；执行日期0601-1029,7,石家庄西宁
SC4744,738,西宁,青岛,NA,NA,NA,或737执行；与CA4744代码共享；执行日期0601-1029,7,西宁青岛
SC4744,738,石家庄,青岛,NA,NA,NA,或737执行；与CA4744代码共享；执行日期0601-1029,7,石家庄青岛
SC4749/50,738,青岛,青岛,NA,NA,NA,NA,2,青岛青岛
SC4749/50,738,宁波,青岛,NA,NA,NA,NA,2,宁波青岛
SC4755,738,青岛,贵阳,NA,NA,NA,或737执行；与CA4755代码共享,7,青岛贵阳
SC4755,738,郑州,贵阳,NA,NA,NA,或737执行；与CA4755代码共享,7,郑州贵阳
SC4756,738,贵阳,青岛,NA,NA,NA,或737执行；与CA4756代码共享,3,贵阳青岛
SC4756,738,郑州,青岛,NA,NA,NA,或737执行；与CA4756代码共享,3,郑州青岛
SC4756,738,贵阳,青岛,NA,NA,NA,或737执行；与CA4756代码共享,4,贵阳青岛
SC4756,738,郑州,青岛,NA,NA,NA,或737执行；与CA4756代码共享,4,郑州青岛
SC4763,738,厦门,成都,NA,NA,NA,或737执行；与CA4763代码共享,4,厦门成都
SC4763,738,桂林,成都,NA,NA,NA,或737执行；与CA4763代码共享,4,桂林成都
SC4764,738,成都,厦门,NA,NA,NA,或737执行；与CA4764代码共享,4,成都厦门
SC4764,738,桂林,厦门,NA,NA,NA,或737执行；与CA4764代码共享,4,桂林厦门
SC4765/6,738,厦门,厦门,NA,NA,NA,NA,3,厦门厦门
SC4765/6,738,郑州,厦门,NA,NA,NA,NA,3,郑州厦门
SC4765/6,738,厦门,厦门,NA,NA,NA,NA,1,厦门厦门
SC4765/6,738,郑州,厦门,NA,NA,NA,NA,1,郑州厦门
SC4779,738,厦门,兰州,NA,NA,NA,或737执行；与CA4779代码共享,1,厦门兰州
SC4779,738,郑州,兰州,NA,NA,NA,或737执行；与CA4779代码共享,1,郑州兰州
SC4779,738,厦门,兰州,NA,NA,NA,或737执行；与CA4779代码共享,6,厦门兰州
SC4779,738,郑州,兰州,NA,NA,NA,或737执行；与CA4779代码共享,6,郑州兰州
SC4780,738,兰州,厦门,NA,NA,NA,或737执行；与CA4780代码共享,7,兰州厦门
SC4780,738,郑州,厦门,NA,NA,NA,或737执行；与CA4780代码共享,7,郑州厦门
SC4793,738,重庆,烟台,NA,NA,NA,或737执行；与CA4793代码共享,1,重庆烟台
SC4793,738,石家庄,烟台,NA,NA,NA,或737执行；与CA4793代码共享,1,石家庄烟台
SC4793,738,重庆,烟台,NA,NA,NA,或737执行；与CA4793代码共享,6,重庆烟台
SC4793,738,石家庄,烟台,NA,NA,NA,或737执行；与CA4793代码共享,6,石家庄烟台
SC4794,738,烟台,重庆,NA,NA,NA,或737执行；与CA4794代码共享,7,烟台重庆
SC4794,738,石家庄,重庆,NA,NA,NA,或737执行；与CA4794代码共享,7,石家庄重庆
SC4797,738,厦门,银川,NA,NA,NA,或737执行；与CA4797代码共享,7,厦门银川
SC4797,738,武汉,银川,NA,NA,NA,或737执行；与CA4797代码共享,7,武汉银川
SC4798,738,银川,厦门,NA,NA,NA,或737执行；与CA4798代码共享,7,银川厦门
SC4798,738,武汉,厦门,NA,NA,NA,或737执行；与CA4798代码共享,7,武汉厦门
SC4803,738,厦门,太原,NA,NA,NA,或737执行；与CA4803代码共享,7,厦门太原
SC4803,738,南京,太原,NA,NA,NA,或737执行；与CA4803代码共享,7,南京太原
SC4804,738,太原,厦门,NA,NA,NA,或737执行；与CA4804代码共享,7,太原厦门
SC4804,738,南京,厦门,NA,NA,NA,或737执行；与CA4804代码共享,7,南京厦门
SC4805,738,济南,珠海,NA,NA,NA,或737执行；与CA4805代码共享,7,济南珠海
SC4805,738,温州,珠海,NA,NA,NA,或737执行；与CA4805代码共享,7,温州珠海
SC4806,738,珠海,济南,NA,NA,NA,或737执行；与CA4806代码共享,7,珠海济南
SC4806,738,温州,济南,NA,NA,NA,或737执行；与CA4806代码共享,7,温州济南
SC4815/6,738,厦门,厦门,NA,NA,NA,NA,2,厦门厦门
SC4815/6,738,合肥,厦门,NA,NA,NA,NA,2,合肥厦门
SC4815/6,738,厦门,厦门,NA,NA,NA,NA,3,厦门厦门
SC4815/6,738,合肥,厦门,NA,NA,NA,NA,3,合肥厦门
SC4831,738,济南,西宁,NA,NA,NA,或737执行；与CA4831代码共享；执行日期0601-1029,7,济南西宁
SC4831,738,银川,西宁,NA,NA,NA,或737执行；与CA4831代码共享；执行日期0601-1029,7,银川西宁
SC4832,738,西宁,济南,NA,NA,NA,或737执行；与CA4832代码共享；执行日期0601-1029,7,西宁济南
SC4832,738,银川,济南,NA,NA,NA,或737执行；与CA4832代码共享；执行日期0601-1029,7,银川济南
SC4847,738,厦门,长春,NA,NA,NA,或737执行；与CA4847代码共享,7,厦门长春
SC4847,738,烟台,长春,NA,NA,NA,或737执行；与CA4847代码共享,7,烟台长春
SC4848,738,长春,厦门,NA,NA,NA,或737执行；与CA4848代码共享,7,长春厦门
SC4848,738,烟台,厦门,NA,NA,NA,或737执行；与CA4848代码共享,7,烟台厦门
SC4873,738,烟台,昆明,NA,NA,NA,或737执行；与CA4873代码共享,7,烟台昆明
SC4873,738,济南,昆明,NA,NA,NA,或737执行；与CA4873代码共享,7,济南昆明
SC4874,738,昆明,烟台,NA,NA,NA,或737执行；与CA4874代码共享,7,昆明烟台
SC4874,738,济南,烟台,NA,NA,NA,或737执行；与CA4874代码共享,7,济南烟台
SC4875,738,烟台,贵阳,NA,NA,NA,或737执行；与CA4875代码共享,7,烟台贵阳
SC4875,738,武汉,贵阳,NA,NA,NA,或737执行；与CA4875代码共享,7,武汉贵阳
SC4876,738,贵阳,烟台,NA,NA,NA,或737执行；与CA4876代码共享,7,贵阳烟台
SC4876,738,武汉,烟台,NA,NA,NA,或737执行；与CA4876代码共享,7,武汉烟台
SC4879,738,厦门,西安,NA,NA,NA,或737执行；与CA4879代码共享,1,厦门西安
SC4879,738,武夷山,西安,NA,NA,NA,或737执行；与CA4879代码共享,1,武夷山西安
SC4879,738,厦门,西安,NA,NA,NA,或737执行；与CA4879代码共享,6,厦门西安
SC4879,738,武夷山,西安,NA,NA,NA,或737执行；与CA4879代码共享,6,武夷山西安
SC4880,738,西安,厦门,NA,NA,NA,或737执行；与CA4880代码共享,7,西安厦门
SC4880,738,武夷山,厦门,NA,NA,NA,或737执行；与CA4880代码共享,7,武夷山厦门
SC4883,738,青岛,海口,NA,NA,NA,或737执行;与CA4883代码共享,7,青岛海口
SC4883,738,宁波,海口,NA,NA,NA,或737执行;与CA4883代码共享,7,宁波海口
SC4884,738,海口,青岛,NA,NA,NA,或737执行;与CA4884代码共享,7,海口青岛
SC4884,738,宁波,青岛,NA,NA,NA,或737执行;与CA4884代码共享,7,宁波青岛
SC4903,738,济南,包头,NA,NA,NA,或737执行;与CA4903代码共享,7,济南包头
SC4903,738,太原,包头,NA,NA,NA,或737执行;与CA4903代码共享,7,太原包头
SC4904,738,包头,济南,NA,NA,NA,或737执行;与CA4904代码共享,7,包头济南
SC4904,738,太原,济南,NA,NA,NA,或737执行;与CA4904代码共享,7,太原济南
SC4905,738,济南,喀什,NA,NA,NA,或737执行;与CA4905代码共享,2,济南喀什
SC4905,738,乌鲁木齐,喀什,NA,NA,NA,或737执行;与CA4905代码共享,2,乌鲁木齐喀什
SC4906,738,喀什,济南,NA,NA,NA,或737执行;与CA4906代码共享,2,喀什济南
SC4906,738,乌鲁木齐,济南,NA,NA,NA,或737执行;与CA4906代码共享,2,乌鲁木齐济南
SC4907,738,大连,温州,NA,NA,NA,或737执行；与CA4907代码共享,7,大连温州
SC4907,738,济南,温州,NA,NA,NA,或737执行；与CA4907代码共享,7,济南温州
SC4908,738,温州,大连,NA,NA,NA,或737执行；与CA4908代码共享,7,温州大连
SC4908,738,济南,大连,NA,NA,NA,或737执行；与CA4908代码共享,7,济南大连
SC4909,738,青岛,珠海,NA,NA,NA,或737执行；与CA4909代码共享,7,青岛珠海
SC4909,738,南昌,珠海,NA,NA,NA,或737执行；与CA4909代码共享,7,南昌珠海
SC4910,738,珠海,青岛,NA,NA,NA,或737执行；与CA4910代码共享,7,珠海青岛
SC4910,738,南昌,青岛,NA,NA,NA,或737执行；与CA4910代码共享,7,南昌青岛
SC4911,738,济南,乌鲁木齐,NA,NA,NA,或737执行；与CA4911代码共享,7,济南乌鲁木齐
SC4911,738,银川,乌鲁木齐,NA,NA,NA,或737执行；与CA4911代码共享,7,银川乌鲁木齐
SC4912,738,乌鲁木齐,济南,NA,NA,NA,或737执行；与CA4912代码共享,7,乌鲁木齐济南
SC4912,738,银川,济南,NA,NA,NA,或737执行；与CA4912代码共享,7,银川济南
SC4913,738,厦门,南宁,NA,NA,NA,或737执行；与CA4913代码共享,7,厦门南宁
SC4913,738,珠海,南宁,NA,NA,NA,或737执行；与CA4913代码共享,7,珠海南宁
SC4914,738,南宁,厦门,NA,NA,NA,或737执行；与CA4914代码共享,7,南宁厦门
SC4914,738,珠海,厦门,NA,NA,NA,或737执行；与CA4914代码共享,7,珠海厦门
SC4917/8,738,济南,济南,NA,NA,NA,NA,1,济南济南
SC4917/8,738,长沙,济南,NA,NA,NA,NA,1,长沙济南
SC4919,738,济南,西宁,NA,NA,NA,或737执行；与CA4919代码共享,7,济南西宁
SC4919,738,银川,西宁,NA,NA,NA,或737执行；与CA4919代码共享,7,银川西宁
SC4920,738,西宁,济南,NA,NA,NA,或737执行；与CA4920代码共享,7,西宁济南
SC4920,738,银川,济南,NA,NA,NA,或737执行；与CA4920代码共享,7,银川济南
SC4927,738,济南,乌鲁木齐,NA,NA,NA,或737执行；与CA4927代码共享,7,济南乌鲁木齐
SC4927,738,兰州,乌鲁木齐,NA,NA,NA,或737执行；与CA4927代码共享,7,兰州乌鲁木齐
SC4928,738,乌鲁木齐,济南,NA,NA,NA,或737执行；与CA4928代码共享,7,乌鲁木齐济南
SC4928,738,兰州,济南,NA,NA,NA,或737执行；与CA4928代码共享,7,兰州济南
SC4929,738,济南,桂林,NA,NA,NA,或737执行；与CA4929代码共享,7,济南桂林
SC4929,738,郑州,桂林,NA,NA,NA,或737执行；与CA4929代码共享,7,郑州桂林
SC4930,738,桂林,济南,NA,NA,NA,或737执行；与CA4930代码共享,7,桂林济南
SC4930,738,郑州,济南,NA,NA,NA,或737执行；与CA4930代码共享,7,郑州济南
SC4933,738,济南,南宁,NA,NA,NA,或737执行；与CA4933代码共享,7,济南南宁
SC4933,738,武汉,南宁,NA,NA,NA,或737执行；与CA4933代码共享,7,武汉南宁
SC4934,738,南宁,济南,NA,NA,NA,或737执行；与CA4934代码共享,7,南宁济南
SC4934,738,武汉,济南,NA,NA,NA,或737执行；与CA4934代码共享,7,武汉济南
SC4935,738,厦门,成都,NA,NA,NA,或737执行；与CA4935代码共享,4,厦门成都
SC4935,738,景德镇,成都,NA,NA,NA,或737执行；与CA4935代码共享,4,景德镇成都
SC4936,738,成都,厦门,NA,NA,NA,或737执行；与CA4936代码共享,4,成都厦门
SC4936,738,景德镇,厦门,NA,NA,NA,或737执行；与CA4936代码共享,4,景德镇厦门
SC4937/8,738,济南,济南,NA,NA,NA,NA,7,济南济南
SC4937/8,738,乌鲁木齐,济南,NA,NA,NA,NA,7,乌鲁木齐济南
SC4955,738,厦门,长春,NA,NA,NA,或737执行；与CA4955代码共享,1,厦门长春
SC4955,738,青岛,长春,NA,NA,NA,或737执行；与CA4955代码共享,1,青岛长春
SC4955,738,厦门,长春,NA,NA,NA,或737、738执行；与CA4955代码共享,5,厦门长春
SC4955,738,青岛,长春,NA,NA,NA,或737、738执行；与CA4955代码共享,5,青岛长春
SC4955,738,厦门,长春,NA,NA,NA,或737、738执行；与CA4955代码共享,1,厦门长春
SC4955,738,青岛,长春,NA,NA,NA,或737、738执行；与CA4955代码共享,1,青岛长春
SC4956,738,长春,厦门,NA,NA,NA,或737；与CA4956代码共享,7,长春厦门
SC4956,738,青岛,厦门,NA,NA,NA,或737；与CA4956代码共享,7,青岛厦门
SC4959,738,济南,三亚,NA,NA,NA,或737执行；与CA4959代码共享,7,济南三亚
SC4959,738,厦门,三亚,NA,NA,NA,或737执行；与CA4959代码共享,7,厦门三亚
SC4969,738,青岛,库尔勒,NA,NA,NA,或737执行；与CA4969代码共享,7,青岛库尔勒
SC4969,738,郑州,库尔勒,NA,NA,NA,或737执行；与CA4969代码共享,7,郑州库尔勒
SC4970,738,库尔勒,青岛,NA,NA,NA,或737执行；与CA4970代码共享,7,库尔勒青岛
SC4970,738,郑州,青岛,NA,NA,NA,或737执行；与CA4970代码共享,7,郑州青岛
SC4971,738,厦门,沈阳,NA,NA,NA,或737执行；与CA4971代码共享,4,厦门沈阳
SC4971,738,济南,沈阳,NA,NA,NA,或737执行；与CA4971代码共享,4,济南沈阳
SC4972,738,沈阳,厦门,NA,NA,NA,或737执行；与CA4972代码共享,4,沈阳厦门
SC4972,738,济南,厦门,NA,NA,NA,或737执行；与CA4972代码共享,4,济南厦门
SC4976,738,哈尔滨,厦门,NA,NA,NA,或737执行；与CA4976代码共享,7,哈尔滨厦门
SC4976,738,济南,厦门,NA,NA,NA,或737执行；与CA4976代码共享,7,济南厦门
SC4981,738,厦门,呼和浩特,NA,NA,NA,或737执行；与CA4981代码共享,7,厦门呼和浩特
SC4981,738,济南,呼和浩特,NA,NA,NA,或737执行；与CA4981代码共享,7,济南呼和浩特
SC4982,738,呼和浩特,厦门,NA,NA,NA,或737执行；与CA4982代码共享,3,呼和浩特厦门
SC4982,738,济南,厦门,NA,NA,NA,或737执行；与CA4982代码共享,3,济南厦门
SC4982,738,呼和浩特,厦门,NA,NA,NA,或737执行；与CA4982代码共享,4,呼和浩特厦门
SC4982,738,济南,厦门,NA,NA,NA,或737执行；与CA4982代码共享,4,济南厦门
SC8731,738,青岛,桂林,NA,NA,NA,或737执行；与CA8731代码共享,4,青岛桂林
SC8731,738,武汉,桂林,NA,NA,NA,或737执行；与CA8731代码共享,4,武汉桂林
SC8732,738,桂林,青岛,NA,NA,NA,或737执行；与CA8732代码共享,4,桂林青岛
SC8732,738,武汉,青岛,NA,NA,NA,或737执行；与CA8732代码共享,4,武汉青岛
SC8735,738,青岛,南宁,NA,NA,NA,或737执行；与CA8735代码共享,7,青岛南宁
SC8735,738,合肥,南宁,NA,NA,NA,或737执行；与CA8735代码共享,7,合肥南宁
SC8736,738,南宁,青岛,NA,NA,NA,或737执行；与CA8736代码共享,7,南宁青岛
SC8736,738,合肥,青岛,NA,NA,NA,或737执行；与CA8736代码共享,7,合肥青岛
SC8755,738,乌鲁木齐,福州,NA,NA,NA,或737执行；与CA8755代码共享；执行日期0327-0731,7,乌鲁木齐福州
SC8755,738,济南,福州,NA,NA,NA,或737执行；与CA8755代码共享；执行日期0327-0731,7,济南福州
SC8756,738,福州,乌鲁木齐,NA,NA,NA,或737执行；与CA8756代码共享；执行日期0327-0731,7,福州乌鲁木齐
SC8756,738,济南,乌鲁木齐,NA,NA,NA,或737执行；与CA8756代码共享；执行日期0327-0731,7,济南乌鲁木齐
SC8773,738,海口,济南,NA,NA,NA,或737执行；与CA8773代码共享,7,海口济南
SC8773,738,武夷山,济南,NA,NA,NA,或737执行；与CA8773代码共享,7,武夷山济南
SC8774,738,济南,海口,NA,NA,NA,或737执行；与CA8774代码共享,7,济南海口
SC8774,738,武夷山,海口,NA,NA,NA,或737执行；与CA8774代码共享,7,武夷山海口
SC8785/6,738,青岛,青岛,NA,NA,NA,NA,7,青岛青岛
SC8785/6,738,太原,青岛,NA,NA,NA,NA,7,太原青岛
SC8795,738,厦门,大连,NA,NA,NA,或737执行；与CA8795代码共享,7,厦门大连
SC8795,738,杭州,大连,NA,NA,NA,或737执行；与CA8795代码共享,7,杭州大连
SC8796,738,大连,厦门,NA,NA,NA,或737执行；与CA8796代码共享,7,大连厦门
SC8796,738,杭州,厦门,NA,NA,NA,或737执行；与CA8796代码共享,7,杭州厦门
SC8811,738,厦门,乌鲁木齐,NA,NA,NA,或737执行；与CA8811代码共享,7,厦门乌鲁木齐
SC8811,738,南京,乌鲁木齐,NA,NA,NA,或737执行；与CA8811代码共享,7,南京乌鲁木齐
SC8812,738,乌鲁木齐,厦门,NA,NA,NA,或737执行；与CA8812代码共享,7,乌鲁木齐厦门
SC8812,738,南京,厦门,NA,NA,NA,或737执行；与CA8812代码共享,7,南京厦门
SC8815,738,青岛,阿克苏,NA,NA,NA,或737执行；与CA8815代码共享,1,青岛阿克苏
SC8815,738,西安,阿克苏,NA,NA,NA,或737执行；与CA8815代码共享,1,西安阿克苏
SC8815,738,青岛,阿克苏,NA,NA,NA,或737执行；与CA8815代码共享,5,青岛阿克苏
SC8815,738,西安,阿克苏,NA,NA,NA,或737执行；与CA8815代码共享,5,西安阿克苏
SC8815,738,青岛,阿克苏,NA,NA,NA,或737执行；与CA8815代码共享,1,青岛阿克苏
SC8815,738,西安,阿克苏,NA,NA,NA,或737执行；与CA8815代码共享,1,西安阿克苏
SC8816,738,阿克苏,青岛,NA,NA,NA,或737执行；与CA8816代码共享,7,阿克苏青岛
SC8816,738,西安,青岛,NA,NA,NA,或737执行；与CA8816代码共享,7,西安青岛
SC8853,738,青岛,揭阳,NA,NA,NA,或737执行；与CA8853代码共享,7,青岛揭阳
SC8853,738,宁波,揭阳,NA,NA,NA,或737执行；与CA8853代码共享,7,宁波揭阳
SC8854,738,揭阳,青岛,NA,NA,NA,或737执行；与CA8854代码共享,7,揭阳青岛
SC8854,738,宁波,青岛,NA,NA,NA,或737执行；与CA8854代码共享,7,宁波青岛
SC8855,738,厦门,海拉尔,NA,NA,NA,或737执行；与CA8855代码共享；执行日期0601-1029,7,厦门海拉尔
SC8855,738,呼和浩特,海拉尔,NA,NA,NA,或737执行；与CA8855代码共享；执行日期0601-1029,7,呼和浩特海拉尔
SC8856,738,海拉尔,厦门,NA,NA,NA,或737执行；与CA8856代码共享；执行日期0601-1029,7,海拉尔厦门
SC8856,738,呼和浩特,厦门,NA,NA,NA,或737执行；与CA8856代码共享；执行日期0601-1029,7,呼和浩特厦门
SC8857/8,738,济南,济南,NA,NA,NA,NA,7,济南济南
SC8857/8,738,西安,济南,NA,NA,NA,NA,7,西安济南
SC8861,738,烟台,福州,NA,NA,NA,或737执行；与CA8861代码共享；执行日期0701-1029,7,烟台福州
SC8861,738,合肥,福州,NA,NA,NA,或737执行；与CA8861代码共享；执行日期0701-1029,7,合肥福州
SC8862,738,福州,烟台,NA,NA,NA,或737执行；与CA8862代码共享；执行日期0701-1029,7,福州烟台
SC8862,738,合肥,烟台,NA,NA,NA,或737执行；与CA8862代码共享；执行日期0701-1029,7,合肥烟台
SC8893/4,738,济南,济南,NA,NA,NA,NA,4,济南济南
SC8893/4,738,太原,济南,NA,NA,NA,NA,4,太原济南
ZH9225,738,南京,银川,NA,NA,NA,或739/319/320执行;执行日期5.1-10.29执行,7,南京银川
ZH9225,738,太原,银川,NA,NA,NA,或739/319/320执行;执行日期5.1-10.29执行,7,太原银川
ZH9226,738,银川,南京,NA,NA,NA,或739/319/320执行;执行日期5.1-10.29执行,7,银川南京
ZH9226,738,太原,南京,NA,NA,NA,或739/319/320执行;执行日期5.1-10.29执行,7,太原南京
ZH9285,738,南京,哈尔滨,NA,NA,NA,或739/319/320执行;同CA3661 KY9285代码共享,7,南京哈尔滨
ZH9285,738,烟台,哈尔滨,NA,NA,NA,或739/319/320执行;同CA3661 KY9285代码共享,7,烟台哈尔滨
ZH9286,738,哈尔滨,南京,NA,NA,NA,或739/319/320执行;同CA3662 KY9286代码共享,7,哈尔滨南京
ZH9286,738,烟台,南京,NA,NA,NA,或739/319/320执行;同CA3662 KY9286代码共享,7,烟台南京
ZH9295,738,南京,兰州,NA,NA,NA,或739/319/320执行;同CA3409 KY9295代码共享,7,南京兰州
ZH9295,738,西安,兰州,NA,NA,NA,或739/319/320执行;同CA3409 KY9295代码共享,7,西安兰州
ZH9296,738,兰州,南京,NA,NA,NA,或739/319/320执行;同CA3410 KY9296代码共享,7,兰州南京
ZH9296,738,西安,南京,NA,NA,NA,或739/319/320执行;同CA3410 KY9296代码共享,7,西安南京
ZH9297,738,南京,西宁,NA,NA,NA,或739/319/320执行;同CA3474 KY9297代码共享,7,南京西宁
ZH9297,738,西安,西宁,NA,NA,NA,或739/319/320执行;同CA3474 KY9297代码共享,7,西安西宁
ZH9298,738,西宁,南京,NA,NA,NA,或739/319/320执行;同CA3473 KY9298代码共享,7,西宁南京
ZH9298,738,西安,南京,NA,NA,NA,或739/319/320执行;同CA3473 KY9298代码共享,7,西安南京
ZH9511,738,无锡,银川,NA,NA,NA,或739/319/320执行;同CA3871 KY9511代码共享;待航线走向批复后执行,3,无锡银川
ZH9511,738,西安,银川,NA,NA,NA,或739/319/320执行;同CA3871 KY9511代码共享;待航线走向批复后执行,3,西安银川
ZH9512,738,银川,无锡,NA,NA,NA,或739/319/320执行;同CA3872 KY9512代码共享;待航线走向批复后执行,3,银川无锡
ZH9512,738,西安,无锡,NA,NA,NA,或739/319/320执行;同CA3872 KY9512代码共享;待航线走向批复后执行,3,西安无锡
ZH9513,738,无锡,兰州,NA,NA,NA,或739/319/320执行;同CA3873 KY9513代码共享;待航线走向批复后执行,4,无锡兰州
ZH9513,738,西安,兰州,NA,NA,NA,或739/319/320执行;同CA3873 KY9513代码共享;待航线走向批复后执行,4,西安兰州
ZH9514,738,兰州,无锡,NA,NA,NA,或739/319/320执行;同CA3874 KY9514代码共享;待航线走向批复后执行,4,兰州无锡
