hsp.hsp,mv10.mv10,mv20.mv20,vol10.vol10,vol20.vol20,rsi5.rsi5,rsi14.rsi14,macd.macd1,signal.macd1,macd.macd2,signal.macd2,dn,mavg,up,pctB,Direction
3305.54,3503.76,3536.628,104.553078,99.61618546,1.69703714,24.77741473,-0.824199827,0.004796648,-1.71889317,-0.712668277,3342.440305,3536.628,3730.815695,-0.095011956,1
3336.48,3481.96,3521.9705,115.0071471,106.5381838,12.10625929,28.90267365,-1.291326952,-0.154482727,-2.430471805,-1.208036467,3314.289347,3521.9705,3729.651653,0.053424813,2
3438.82,3468.118,3519.623,110.5071976,107.8865442,43.49441209,34.32007968,-1.52213148,-0.31195818,-2.951984184,-1.738126677,3309.313408,3519.623,3729.932592,0.307895115,-1
3424.783,3453.0943,3521.73665,104.4027115,105.4454018,56.79122975,30.97387218,-1.594770612,-0.494910418,-3.561650066,-2.326587394,3316.185721,3521.73665,3727.287579,0.264161489,2
3478.433,3439.6626,3520.0748,89.09878232,105.8734488,64.00682082,38.80422094,-1.664553226,-0.727143581,-3.523089095,-2.837217664,3313.689454,3520.0748,3726.460146,0.399116384,1
3500.737,3431.4023,3517.07015,77.35337283,105.5080346,93.7130214,45.54333603,-1.663368263,-0.965107605,-2.99794195,-3.09302742,3311.397127,3517.07015,3722.743173,0.460293407,2
3558.857,3431.216,3515.1465,77.00879065,104.311641,94.39531086,48.56002795,-1.802610607,-1.199527091,-2.285519455,-3.06403695,3311.805677,3515.1465,3718.487323,0.607480877,1
3575.684,3440.7694,3514.3867,88.77998817,103.7849828,91.4895294,50.05084865,-1.762808739,-1.389243316,-1.166279088,-2.706895931,3312.072523,3514.3867,3716.700877,0.651490373,-2
3535.229,3455.1183,3508.97365,91.52825996,99.42885521,78.85877631,44.08816993,-1.876312582,-1.555786921,-0.20466933,-2.035499784,3315.151129,3508.97365,3702.796171,0.56773039,1
3564.038,3471.8601,3503.73405,94.889042,93.12267222,75.70489145,48.52665936,-1.872345908,-1.672247597,0.455117102,-1.239858544,3322.204543,3503.73405,3685.263557,0.666099581,-1
3541.727,3495.4788,3499.6194,76.50413988,89.26629503,62.30768307,48.54956142,-1.550045736,-1.700994128,1.050600776,-0.430149999,3325.607356,3499.6194,3673.631444,0.620990476,-2
3471.456,3508.9764,3495.4682,53.90379829,88.50804292,25.54163192,49.32545458,-1.276939813,-1.673750609,1.142093477,0.255372587,3322.934262,3495.4682,3668.002138,0.430413111,1
3480.13,3513.1074,3490.6127,49.31769792,86.42517758,21.98158574,57.82630716,-0.736899021,-1.578431544,1.1984474,0.728317885,3322.139014,3490.6127,3659.086386,0.468889207,1
3482.052,3518.8343,3485.9643,40.44939548,84.1156647,29.85521301,57.60422971,-0.273434615,-1.423862809,1.018639643,0.972979679,3321.992683,3485.9643,3649.935917,0.488070191,2
3534.916,3524.4826,3482.0726,38.05362511,79.62154051,40.66853796,71.90692308,0.073383982,-1.230890338,0.964285302,1.074813319,3326.861644,3482.0726,3637.283556,0.670230895,-2
3421.144,3516.5233,3473.9628,50.01579042,76.98052912,25.64009325,56.98137728,0.337084159,-0.993146475,0.730838486,1.010860861,3323.900123,3473.9628,3624.025477,0.32401087,2
3469.051,3507.5427,3469.37935,49.63105991,74.22270513,49.46588552,52.73869725,0.485859082,-0.743294495,0.472791645,0.877000495,3324.692661,3469.37935,3614.066039,0.498865307,1
3482.738,3498.2481,3469.50875,43.81440587,74.24472369,50.56658208,55.25361104,0.522313094,-0.476780531,0.226156966,0.682542408,3324.779139,3469.50875,3614.238361,0.545703329,1
3500.684,3494.7936,3474.95595,41.89448438,72.20722332,53.78428441,52.15665217,0.468196113,-0.216720306,0.189204248,0.51665533,3334.198159,3474.95595,3615.713741,0.591391211,1
3507.482,3489.138,3480.49905,34.7093981,70.10168652,43.1452701,50.67401067,0.380022092,-0.002268325,0.141907605,0.35217979,3343.845706,3480.49905,3617.152394,0.598727734,-2
3394.434,3474.4087,3484.94375,40.65628659,60.59880974,43.30193695,35.1948798,0.285006554,0.171281271,-0.344983023,0.137015488,3366.814923,3484.94375,3603.072577,0.116902359,1
3408.574,3468.1205,3488.54845,45.71223694,52.9662631,31.74213104,34.87976924,0.105961121,0.264932398,-0.965330478,-0.150608936,3385.298195,3488.54845,3591.798705,0.112715483,-2
3366.197,3456.7272,3484.9173,55.53034842,58.73057532,20.0114251,34.75887515,-0.100136192,0.284187778,-1.087384279,-0.413317185,3370.430332,3484.9173,3599.404268,-0.018488271,-2
3328.014,3441.3234,3480.07885,67.74588809,67.30552047,9.759212477,29.07217592,-0.276793796,0.245279136,-1.528819834,-0.756922002,3348.876237,3480.07885,3611.281463,-0.079503892,-2
3242.797,3412.1115,3468.29705,83.94796926,85.71506651,4.826515113,26.15450395,-0.684264047,0.131796002,-2.182616435,-1.22182681,3301.207625,3468.29705,3635.386475,-0.174788515,-2
3198.566,3389.8537,3453.1885,107.4923004,104.3101406,6.308331995,27.28816211,-1.150514833,-0.050023322,-3.004492391,-1.753728683,3249.850602,3453.1885,3656.526398,-0.126106847,1
3206.57,3363.6056,3435.57415,117.5785443,114.749395,3.67135754,27.20698022,-1.836470998,-0.312110443,-3.758436251,-2.312349838,3211.886399,3435.57415,3659.261901,-0.011883528,-1
3204.155,3335.7473,3416.9977,119.2073557,120.7876371,4.49536647,26.86462789,-2.217414069,-0.610511574,-4.030735185,-2.901020019,3181.539248,3416.9977,3652.456152,0.048024931,-2
3152.707,3300.9496,3397.8716,116.4685843,130.9395586,4.183676136,18.10528846,-2.673033576,-0.949739982,-4.566283704,-3.508512793,3142.62341,3397.8716,3653.11979,0.01975252,-1
3146.189,3264.8203,3376.97915,100.1811293,136.258493,7.107338211,22.05281764,-3.189122809,-1.335754356,-4.906566315,-4.053302769,3111.362448,3376.97915,3642.595852,0.06555791,2
3230.715,3248.4484,3361.42855,89.44855576,134.1986128,60.51232416,27.45327677,-3.57906177,-1.745201343,-4.88015664,-4.428435619,3099.827294,3361.42855,3623.029806,0.250166433,-1
3218.802,3229.4712,3348.79585,69.63935445,135.1842167,53.90001275,24.94741478,-3.979897527,-2.176285936,-4.623695879,-4.601487544,3085.273298,3348.79585,3612.318402,0.253353462,-2
3153.087,3208.1602,3332.4437,54.00182262,138.2077223,38.39996366,19.74960533,-4.131687636,-2.604607474,-4.350650717,-4.665470651,3063.027251,3332.4437,3601.860149,0.16713855,-1
3150.988,3190.4576,3315.8905,36.53868304,139.1684845,49.4966944,18.71948673,-4.304418949,-3.006846907,-4.112622882,-4.574738486,3044.60118,3315.8905,3587.17982,0.196076314,1
3169.19,3183.0969,3297.6042,31.94922569,132.7543371,56.30319805,26.28950626,-4.3923984,-3.367056193,-3.73236944,-4.339899111,3038.818356,3297.6042,3556.390044,0.251890989,2
3214.13,3184.6533,3287.2535,33.14331444,130.669065,44.19573175,30.77811257,-4.291113756,-3.639794277,-3.162316418,-3.996331067,3032.532599,3287.2535,3541.974401,0.356463486,1
3220.398,3186.0361,3274.82085,34.42307706,124.1267598,50.58153093,34.47886748,-3.991178903,-3.836879258,-2.470957195,-3.56578333,3032.85325,3274.82085,3516.78845,0.387541039,1
3251.278,3190.7484,3263.24785,39.95926728,114.1069755,97.94997509,41.70199145,-3.613168012,-3.94133864,-2.035053819,-3.102663951,3040.812405,3263.24785,3485.683295,0.473093654,-1
3233.345,3198.8122,3249.8809,39.56395791,99.56018634,84.83120882,48.80382291,-3.268672804,-3.950177528,-1.568190655,-2.593777506,3055.802368,3249.8809,3443.959432,0.457398946,-2
3198.634,3204.0567,3234.4385,35.02942202,79.41594267,60.92687706,50.00881807,-2.962391063,-3.881658561,-0.897071139,-2.026717845,3079.628328,3234.4385,3389.248672,0.384359989,2
3244.483,3205.4335,3226.94095,36.43595394,70.04097068,61.18872612,54.47702856,-2.398972098,-3.70600018,-0.25290936,-1.444836434,3090.405963,3226.94095,3363.475937,0.564240128,2
3292.128,3212.7661,3221.11865,45.64081746,57.9427199,70.26065146,59.38584905,-1.879960106,-3.455808232,0.472619527,-0.856121089,3108.167495,3221.11865,3334.069805,0.814336538,-1
3281.666,3225.624,3216.8921,45.0679774,49.23135311,59.70242656,65.07724576,-1.533768149,-3.147958143,0.904543417,-0.268201642,3120.922525,3216.8921,3312.861675,0.837471017,2
3324.423,3242.9675,3216.71255,46.50309818,48.80949513,75.10086868,69.21039017,-1.080286342,-2.779945692,1.37216022,0.319868533,3121.565328,3216.71255,3311.859772,1.06601994,-1
3311.236,3257.1721,3220.1345,43.02790469,52.95731087,85.21013133,60.25585833,-0.454112203,-2.353612187,1.53043075,0.805368911,3116.901696,3220.1345,3323.367304,0.941242981,1
3335.081,3269.2672,3226.96025,46.4481373,58.53507231,82.85011893,64.3734255,0.221197003,-1.885570419,1.766055,1.209161783,3112.854388,3226.96025,3341.066112,0.973773861,-2
3250.573,3272.2847,3229.1604,43.82678844,58.55529352,38.11076969,61.51538203,0.601244589,-1.417302352,1.926494577,1.499936793,3115.015119,3229.1604,3343.305681,0.59379538,1
3259.764,3273.1333,3231.94085,43.45543277,58.62567151,43.68774786,62.63726306,0.896520512,-0.954503095,1.906351411,1.700298392,3117.658377,3231.94085,3346.223323,0.621729734,1
3286.178,3278.4166,3238.6144,41.23549513,56.69649479,37.8313023,63.33682939,1.16197377,-0.496240336,1.670115467,1.759889441,3128.092585,3238.6144,3349.136215,0.715177429,1
3305.863,3289.1395,3246.5981,30.80679992,54.18316316,48.35831658,61.09668913,1.32927986,-0.081990118,1.526570667,1.759117425,3140.97567,3246.5981,3352.22053,0.780550732,-1
3279.694,3292.6606,3249.04705,26.90015142,54.53323798,33.31385155,56.84338328,1.404215055,0.282918233,1.25337696,1.656581817,3142.742199,3249.04705,3355.351901,0.644146526,-1
3276.705,3291.1183,3251.9422,27.37207403,54.37983765,65.47224327,53.136464,1.511008106,0.621226706,1.011538801,1.473590661,3145.936381,3251.9422,3357.948019,0.616799249,-2
3233.126,3286.2643,3255.94415,32.96668631,49.44297878,38.79211687,49.97459344,1.449785928,0.902345847,0.440047694,1.180329918,3159.562041,3255.94415,3352.326259,0.381626631,-2
3183.183,3272.1403,3257.5539,43.40508921,46.26816598,13.82713448,48.26869077,1.194723748,1.085549841,0.094881447,0.865283114,3167.36064,3257.5539,3347.74716,0.087713648,1
3204.289,3261.4456,3259.30885,45.81069137,43.31129319,14.67875871,45.23180222,0.933792002,1.164727064,-0.202163588,0.519536263,3174.879596,3259.30885,3343.738104,0.174165957,2
3273.916,3255.3291,3262.29815,38.36491165,42.07450553,48.45709342,47.94661098,0.651327654,1.170291849,-0.347305779,0.199399715,3180.279839,3262.29815,3344.316461,0.570824734,-1
3267.555,3257.0273,3264.656,38.50658143,40.90800917,47.59988668,48.39414513,0.495295244,1.125711263,-0.586909354,-0.120289916,3184.91161,3264.656,3344.40039,0.518176827,1
3293.871,3260.438,3266.78565,40.24708586,41.28187842,67.52060824,46.38796936,0.300337474,1.029973897,-0.58972145,-0.326243745,3186.312454,3266.78565,3347.258846,0.668288023,1
3302.628,3262.083,3270.2498,41.72507843,41.23492803,95.18714959,48.97154054,0.256383796,0.910763223,-0.581784303,-0.461576895,3189.868127,3270.2498,3350.631473,0.701402875,-1
3275.573,3259.054,3274.09675,39.21788541,37.63369128,75.80584436,42.94427318,0.149444138,0.771344232,-0.513390231,-0.523822223,3200.73518,3274.09675,3347.45832,0.510061467,1
3276.669,3258.7515,3275.70605,39.0523102,36.98324302,51.97815621,53.85706853,-0.001649065,0.603271213,-0.154563625,-0.485273792,3203.612437,3275.70605,3347.799663,0.50667847,-2
3229.128,3253.9938,3272.55605,39.51738419,38.17468803,32.65381664,45.93296481,-0.21516533,0.418276629,0.049972515,-0.357897419,3198.139883,3272.55605,3346.972217,0.20820823,2
3275.002,3258.1814,3272.22285,39.27839714,38.12003228,42.76067924,48.58923802,-0.291275469,0.253165605,0.064901491,-0.22697283,3197.913227,3272.22285,3346.532473,0.518699799,2
3358.54,3275.7171,3273.9287,41.17336407,41.21649937,63.63015836,55.72637085,-0.208551302,0.126238571,0.40977461,-0.028661048,3193.582951,3273.9287,3354.274449,1.026544973,1
3366.708,3291.959,3276.7023,41.89482922,45.50274909,74.47010746,59.84432628,-0.025021536,0.051088661,0.642335261,0.202484051,3188.001112,3276.7023,3365.403488,1.007353411,-1
3345.607,3299.1281,3277.2286,44.51615006,46.26795445,66.71451155,57.48833853,0.215191543,0.019966028,0.813521871,0.39610115,3187.035753,3277.2286,3367.421447,0.879067753,2
3391.935,3311.5661,3284.2967,51.53683704,52.37598134,89.70728114,67.15700361,0.51794526,0.04414467,1.102702271,0.606647101,3182.197116,3284.2967,3386.396284,1.027124088,1
3407.346,3322.9136,3291.6758,59.139595,58.74650248,87.9109232,76.1702068,0.720388181,0.095700713,1.443187605,0.882304324,3177.157784,3291.6758,3406.193816,1.005030581,-1
3405.145,3333.1653,3297.62415,63.92439051,63.95280156,75.00026821,74.53209046,0.923075616,0.181659766,2.022728784,1.204895158,3172.957189,3297.62415,3422.291111,0.931232338,-1
3386.949,3344.3029,3301.67845,62.46092231,67.00021953,59.80317134,65.78924577,1.084607653,0.302354957,2.381822537,1.552792614,3171.070978,3301.67845,3432.285922,0.826438253,-2
3346.744,3351.3104,3305.03095,57.78587421,67.51777994,50.46468477,60.1061291,1.15416381,0.45450264,2.226983035,1.835484846,3173.414567,3305.03095,3436.647333,0.658464505,1
3379.17,3366.3146,3310.1542,38.94329722,69.12370567,44.11420245,60.71872872,1.363642506,0.638382415,2.122545055,2.039453403,3175.407291,3310.1542,3444.901109,0.756094187,-1
3351.478,3373.9622,3316.0718,23.44378504,67.22217683,26.86050364,55.85967488,1.433213538,0.82080073,1.965597626,2.143935407,3185.031653,3316.0718,3447.111947,0.635096766,2
3391.716,3377.2798,3326.49845,23.36613879,61.4499845,45.77058019,63.50452891,1.686923465,1.011016841,1.645053911,2.068400433,3206.710378,3326.49845,3446.286522,0.772220551,1
3403.707,3380.9797,3336.46935,24.41204011,56.56088703,55.49255336,64.40634143,1.871757076,1.195079678,1.325710836,1.857178093,3226.211883,3336.46935,3446.726817,0.804912003,-1
3394.574,3385.8764,3342.50225,21.23239061,55.96937885,69.68636813,70.55219601,1.85750719,1.343919893,1.097647514,1.631310988,3233.397845,3342.50225,3451.606655,0.738632666,-2
3356.332,3382.3161,3346.9411,23.01385398,53.16259069,41.02956888,60.29832603,1.741107922,1.457333197,0.832885458,1.373379069,3243.308132,3346.9411,3450.574068,0.545308458,-2
3176.423,3359.2238,3341.0687,67.65900352,64.59152837,18.68571408,31.46357898,1.43449509,1.514157583,0.28185635,1.036630814,3215.156631,3341.0687,3466.980769,-0.153812227,-1
3173.374,3336.0467,3334.606,87.08825582,74.36670887,4.948333636,30.11466257,0.955544301,1.499817211,-0.405436633,0.626532705,3189.638597,3334.606,3479.573403,-0.056097426,2
3236.679,3321.0197,3332.6613,90.23676701,76.47046401,21.55885819,39.69121338,0.46431852,1.423167734,-0.839415377,0.193507462,3183.592923,3332.6613,3481.729677,0.178059486,-2
3201.541,3306.4994,3328.9049,97.06189097,81.0724465,19.80490735,31.59149624,-0.043841707,1.266780599,-1.54364063,-0.334750166,3170.865607,3328.9049,3486.944193,0.097049892,-1
3190.003,3287.5827,3326.94865,99.72243469,84.02501501,21.61030112,28.82732634,-0.441640072,1.058463532,-2.403380089,-0.982003276,3163.153742,3326.94865,3490.743558,0.08195999,-1
3171.997,3269.6346,3321.7984,103.04108,90.29918625,48.31115113,27.96615936,-0.770930751,0.785368619,-3.209276208,-1.680229787,3145.77288,3321.7984,3497.82392,0.074489539,-2
3108.409,3241.3039,3309.29185,104.6797857,101.5619419,33.04449954,25.7563625,-1.239616187,0.439660478,-3.913728768,-2.381888214,3111.311178,3309.29185,3507.272522,-0.007329447,-1
3097.353,3210.6685,3295.8241,96.36881423,110.9707379,0,27.13314054,-1.645545584,0.050432392,-3.863818807,-2.9867689,3079.502308,3295.8241,3512.145892,0.041259579,-2
3060.694,3177.2805,3281.57845,82.39880494,121.9846075,0,21.0236123,-2.237324003,-0.391615599,-3.93701282,-3.465443338,3043.786674,3281.57845,3519.370226,0.035550696,1
3067.365,3148.3838,3265.34995,60.34884908,127.9733102,4.90586851,23.12198334,-2.851954848,-0.867887815,-4.200327091,-3.824832739,3015.884043,3265.34995,3514.815857,0.10318235,-2
3019.449,3132.6864,3245.9551,71.60986471,134.5455097,4.021339442,15.28661826,-3.567968749,-1.370500376,-4.429317936,-4.068841084,2983.677617,3245.9551,3508.232583,0.068193774,1
3036.394,3118.9884,3227.51755,75.93282703,136.8293126,19.80427181,16.06212638,-4.113917477,-1.879193264,-4.563267651,-4.198748861,2960.788116,3227.51755,3494.246984,0.141727673,-2
2896.856,3085.0061,3203.0129,91.79439988,150.0231685,9.532997752,12.9431473,-4.307172775,-2.352896716,-5.060281569,-4.438041413,2910.563906,3203.0129,3495.461894,-0.023436405,-2
2836.789,3048.5309,3177.51515,110.8366417,166.7160652,8.70998794,12.53574854,-4.572188103,-2.811846498,-5.519614236,-4.754561697,2852.52571,3177.51515,3502.50459,-0.024211109,1
2858.233,3015.3539,3151.4683,113.4091181,174.0838162,13.42695254,20.25816945,-4.997971224,-3.281517661,-5.822674103,-5.079031099,2812.116469,3151.4683,3490.820131,0.067947963,-2
2800.817,2978.2359,3123.93525,117.1258649,184.0465335,12.99515927,18.389172,-5.368534031,-3.740286311,-6.181048864,-5.429377285,2765.162508,3123.93525,3482.707992,0.049689522,1
2818.16,2949.211,3095.25745,117.2466648,184.8090128,13.11222144,11.48539088,-5.670487911,-4.187502125,-6.461978747,-5.809119504,2734.998362,3095.25745,3455.516538,0.115419209,2
2886.911,2928.1668,3069.41765,106.0543247,175.2961803,47.79020625,22.73277198,-5.828285462,-4.586497842,-6.291391417,-6.055341473,2727.702486,3069.41765,3411.132814,0.232955003,-1
2868.023,2908.8997,3043.0901,96.36117507,163.0009075,58.49479444,22.44680705,-5.867919559,-4.921605032,-6.271077172,-6.20563406,2725.342835,3043.0901,3360.837365,0.224518321,-2
2714.715,2873.6347,3011.00925,96.45351713,161.2358065,27.27030845,18.22621215,-6.158745903,-5.209469161,-6.136607565,-6.268420753,2696.702801,3011.00925,3325.315699,0.028653881,2
2771.348,2848.8246,2990.7555,86.13611773,164.7668591,45.32123725,26.35107734,-6.229504462,-5.444534381,-5.813540616,-6.194919103,2669.565762,2990.7555,3311.945238,0.158445657,-1
2762.174,2821.4026,2970.1955,59.23705937,166.4268375,40.87444662,26.42085225,-6.366520649,-5.673350812,-5.623586057,-6.027240565,2645.769868,2970.1955,3294.621132,0.179400331,-2
2726.022,2804.3192,2944.66265,59.69094529,162.5177992,20.65729241,26.43971244,-6.382348398,-5.874479733,-5.168118324,-5.802585947,2627.857137,2944.66265,3261.468163,0.154929222,2
2768.791,2797.5194,2923.02515,59.45369144,155.1585588,33.3523467,29.99756145,-6.363647044,-6.026221491,-4.707412945,-5.489853101,2620.565437,2923.02515,3225.484863,0.245033564,2
2873.469,2799.043,2907.19845,61.34751628,142.0856561,81.82641957,40.91153596,-5.799267385,-6.074080752,-4.254695788,-5.113470746,2630.222516,2907.19845,3184.174384,0.439111226,-2
2813.943,2800.3556,2889.29575,61.52984237,128.9117432,58.44137313,36.84791182,-5.199502447,-6.021749034,-3.928828133,-4.736528249,2638.0005,2889.29575,3140.591,0.350071281,1
2813.944,2799.934,2874.5725,61.40861685,119.0042683,60.64674284,44.12929264,-4.876058243,-5.91594601,-2.943625282,-4.200536094,2642.590474,2874.5725,3106.554526,0.369325005,2
2859.979,2797.2408,2862.7038,57.64550116,106.8306086,76.4727737,51.67529236,-4.317052622,-5.743627461,-2.098937774,-3.586699984,2654.452606,2862.7038,3070.954994,0.493457901,-1
2850.302,2795.4687,2852.1842,55.4586953,96.13128231,68.53221897,49.41713909,-3.73801402,-5.474657252,-1.296447023,-2.9045068,2664.789832,2852.1842,3039.578568,0.494977971,-2
2773.264,2801.3236,2837.47915,48.65992198,83.0928766,23.94254123,48.03185266,-3.517943916,-5.173372747,-0.547075386,-2.16298272,2675.501314,2837.47915,2999.456986,0.301777973,-2
2744.162,2798.605,2823.7148,51.21316684,73.62422879,28.44309342,44.80155452,-3.302221241,-4.832895035,-0.186889574,-1.414595008,2680.194757,2823.7148,2967.234843,0.222851254,1
