"","city1_2","flag","flight_num","plane_num","plane_no_num"
"581","厦门长春",1660,"SC4955","733",1
"582","厦门长春",1660,"SC4955","73G",1
"583","长春厦门",1660,"SC4956","733",1
"584","长春厦门",1660,"SC4956","73G",1
"585","哈尔滨宁波",1664,"3U8729/30","320",2
"586","哈尔滨宁波",1664,"CZ6762","321",2
"587","天津大连",1692,"CZ6363/4","319",2
"588","天津大连",1692,"CZ6363/4","320",2
"589","天津大连",1692,"CZ6417/8","319",2
"590","天津大连",1692,"CZ6635/6","319",2
"591","天津大连",1692,"GS6559/60","E90",2
"592","天津大连",1692,"GS6629/30","E90",2
"593","天津大连",1692,"GS6631/2","EMB",2
"594","天津大连",1692,"GS7419/20","E90",4
"595","天津大连",1692,"GS7579/80","E90",2
"596","济南南京",1699,"SC4945/6","738",2
"597","济南南京",1699,"SC4991/2","CR2",2
"598","昆明泸州",1713,"MU5709/10","73G",6
"599","泸州昆明",1713,"MU5821/2","737",2
"600","南宁济南",1740,"CZ3271/2","733",2
"601","南宁济南",1740,"EU2249/50","319",2
"602","济南南宁",1740,"SC4933/4","CR2",2
"603","南宁济南",1740,"ZH9471","738",1
"604","济南南宁",1740,"ZH9472","738",1
"605","天津福州",1743,"FM9291/2","738",2
"606","天津福州",1743,"GS6627/8","E90",6
"607","福州天津",1743,"MF8137/8","738",2
"608","沈阳贵阳",1744,"CZ6451/2","319",2
"609","沈阳贵阳",1744,"CZ6453/4","320",2
"610","桂林深圳",1759,"CZ3239","738",1
"611","深圳桂林",1759,"CZ3240","738",1
"612","深圳桂林",1759,"CZ3951","320",1
"613","桂林深圳",1759,"CZ3952","320",3
"614","深圳桂林",1759,"ZH9837/8","319",4
"615","深圳桂林",1759,"ZH9837/8","737",4
"616","昆明南京",1773,"8L9913/4","737",2
"617","昆明南京",1773,"8L9983","73G",2
"618","南京昆明",1773,"8L9984","73G",2
"619","昆明南京",1773,"KY8011/2","73G",2
"620","南京昆明",1773,"MU2705","320",1
"621","昆明南京",1773,"MU2706","320",1
"622","南京昆明",1773,"MU2715","320",1
"623","昆明南京",1773,"MU2716","320",1
"624","南京昆明",1773,"MU2725","320",1
"625","昆明南京",1773,"MU2726","320",1
"626","南京昆明",1773,"MU5787/8","733",2
"627","南京昆明",1773,"MU5791/2","763",2
"628","南京昆明",1773,"MU5799/800","73G",2
"629","南京昆明",1773,"SC4695","733",1
"630","昆明南京",1773,"SC4696","733",1
"631","沈阳海口",1783,"CZ6517/8","M90",2
"632","海口沈阳",1783,"HU7047","738",1
"633","沈阳海口",1783,"HU7048","738",1
"634","海口沈阳",1783,"JD5611/2","319",2
"635","成都西安",1812,"3U8801","320",1
"636","西安成都",1812,"3U8802","320",1
"637","西安成都",1812,"3U8803/4","319",4
"638","西安成都",1812,"CA4201/2","319",2
"639","西安成都",1812,"CZ6249/50","319",2
"640","西安成都",1812,"CZ6255/6","320",2
"641","西安成都",1812,"CZ6401/2","M90",2
"642","西安成都",1812,"CZ6433/4","319",2
"643","成都西安",1812,"EU2713","319",1
"644","西安成都",1812,"EU2714","319",1
"645","西安成都",1812,"HU7855","737",1
"646","西安成都",1812,"HU7855","738",1
"647","成都西安",1812,"HU7856","737",1
"648","成都西安",1812,"HU7856","738",1
"649","成都西安",1812,"MU2295/6","737",2
"650","西安成都",1812,"MU2341/2","320",2
"651","西安成都",1812,"MU2343/4","319",2
"652","西安成都",1812,"MU2347/8","320",2
"653","大连乌鲁木齐",1820,"CZ6953/4","319",4
"654","乌鲁木齐大连",1820,"HU7815","738",1
"655","大连乌鲁木齐",1820,"HU7816","738",1
"656","哈尔滨沈阳",1862,"CZ6309","M90",1
"657","沈阳哈尔滨",1862,"CZ6310","320",1
"658","哈尔滨沈阳",1862,"CZ6762","321",2
"659","沈阳哈尔滨",1862,"MF8045/6","738",2
"660","沈阳哈尔滨",1862,"ZH9431/2","320",2
"661","海口石家庄",1884,"JD5183/4","319",2
"662","石家庄海口",1884,"NS3215/6","ERJ",2
"663","石家庄海口",1884,"NS3221/2","320",2
"664","南昌南京",1893,"CZ3263/4","738",2
"665","南京南昌",1893,"CZ6581/2","319",2
"666","南京南昌",1893,"MU2755","320",1
"667","南昌南京",1893,"MU2756","320",1
"668","武汉广州",1900,"CA8231/2","320",2
"669","武汉广州",1900,"CZ3343/4","73G",2
"670","广州武汉",1900,"CZ3346","73G",1
"671","武汉广州",1900,"CZ3347","73G",1
"672","武汉广州",1900,"CZ3367/8","738",2
"673","武汉广州",1900,"CZ6575/6","738",6
"674","广州武汉",1900,"CZ6589/90","73G",2
"675","武汉广州",1900,"MU2471","733",1
"676","广州武汉",1900,"MU2472","738",1
"677","武汉广州",1900,"MU2475","733",1
"678","广州武汉",1900,"MU2476","733",1
"679","广州武汉",1900,"ZH9105","320",1
"680","武汉广州",1900,"ZH9106","320",1
"681","广州武汉",1900,"ZH9657","320",1
"682","武汉广州",1900,"ZH9658","320",1
"683","青岛兰州",1908,"SC4607/8","733",2
"684","宜昌成都",1941,"3U8711/2","321",6
"685","武汉贵阳",1980,"CZ3423/4","73G",2
"686","贵阳武汉",1980,"CZ3669/70","73G",4
"687","贵阳武汉",1980,"CZ3783/4","73G",2
"688","贵阳武汉",1980,"CZ3785/6","73G",4
"689","武汉贵阳",1980,"SC4875/6","738",4
"690","深圳呼和浩特",1983,"CZ3675/6","320",2
"691","深圳呼和浩特",1983,"CZ6511/2","320",4
"692","深圳呼和浩特",1983,"HU7043","733",1
"693","呼和浩特深圳",1983,"HU7044","733",1
"694","深圳呼和浩特",1983,"ZH9853","738",2
"695","呼和浩特深圳",1983,"ZH9854","738",1
"696","徐州大连",1991,"3U8813/4","319",4
"697","南昌青岛",1993,"MF8075","73G",2
"698","青岛南昌",1993,"MF8076","73G",2
"699","南昌青岛",1993,"MF8077/8","73G",2
"700","南昌青岛",1993,"ZH9667","320",1
"701","青岛南昌",1993,"ZH9668","320",1
"702","重庆银川",2006,"3U8793/4","320",2
"703","银川重庆",2006,"GS6527/8","E90",2
"704","湛江成都",2012,"CA4237/8","319",2
"705","烟台大连",2014,"BK2863/4","MA6",2
"706","大连烟台",2014,"BK2867","MA6",1
"707","烟台大连",2014,"BK2868","MA6",1
"708","烟台大连",2014,"MU2879/80","ERJ",2
"709","大连烟台",2014,"SC4823/4","CR2",2
"710","烟台大连",2014,"SC4825/6","733",4
"711","烟台大连",2014,"SC4827/8","CR2",2
"712","南京青岛",2026,"MU2701","320",1
"713","青岛南京",2026,"MU2702","320",1
"714","青岛南京",2026,"SC4695","733",1
"715","南京青岛",2026,"SC4696","733",1
"716","青岛南京",2026,"SC4729","738",1
"717","青岛南京",2026,"SC4729/30","737",6
"718","南京青岛",2026,"SC4730","CR2",1
"719","沈阳兰州",2082,"CZ6491/2","319",2
"720","沈阳兰州",2082,"ZH9447/8","320",2
"721","哈尔滨武汉",2100,"3U8725","320",1
"722","武汉哈尔滨",2100,"3U8726","320",1
"723","武汉哈尔滨",2100,"CA8203/4","320",2
"724","武汉哈尔滨",2100,"CZ3631/2","738",2
"725","哈尔滨武汉",2100,"CZ6277/8","320",2
"726","武汉哈尔滨",2100,"MU2523","738",2
"727","哈尔滨武汉",2100,"MU2524","738",1
"728","郑州大连",2121,"CZ3943/4","320",2
"729","大连郑州",2121,"CZ6427/8","319",2
"730","大连郑州",2121,"CZ6427/8","321",2
"731","郑州大连",2121,"GS7583/4","E90",2
"732","郑州大连",2121,"HU7815","738",1
"733","大连郑州",2121,"HU7816","738",1
"734","大连郑州",2121,"ZH9465/6","320",2
"735","郑州大连",2121,"ZH9529","733",1
"736","大连郑州",2121,"ZH9530","733",1
"737","厦门哈尔滨",2189,"HU7695","738",1
"738","哈尔滨厦门",2189,"HU7696","738",1
"739","厦门哈尔滨",2189,"MF8067/8","738",2
"740","杭州西安",2201,"CA1775/6","320",2
"741","杭州西安",2201,"CA1785/6","319",2
"742","西安杭州",2201,"CZ6919/20","73G",2
"743","西安杭州",2201,"GS6501/2","E90",2
"744","西安杭州",2201,"HU7813","738",1
"745","杭州西安",2201,"HU7814","738",1
"746","西安杭州",2201,"HU7861","738",1
"747","杭州西安",2201,"HU7862","738",1
"748","西安杭州",2201,"MF8227/8","738",2
"749","西安杭州",2201,"MF8251/2","738",2
"750","西安杭州",2201,"MU2201/2","320",4
"751","西安杭州",2201,"MU2269","319",1
"752","杭州西安",2201,"MU2270","319",1
"753","西安杭州",2201,"MU2291/2","320",2
"754","西安杭州",2201,"MU5489/90","320",2
"755","西安杭州",2201,"ZH9103/4","320",2
"756","武汉济南",2209,"8L9939","73G",2
"757","济南武汉",2209,"8L9940","73G",1
"758","武汉济南",2209,"CZ3271/2","733",2
"759","武汉济南",2209,"CZ3621/2","738",4
"760","武汉济南",2209,"MF8553/4","752",2
"761","武汉济南",2209,"MF8559/60","738",2
"762","武汉济南",2209,"SC4869/70","733",2
"763","济南武汉",2209,"SC4933/4","CR2",2
"764","张家界广州",2213,"CZ3381/2","319",2
"765","张家界广州",2213,"CZ3385/6","319",2
"766","张家界广州",2213,"FM9389","738",1
"767","广州张家界",2213,"FM9390","738",1
"768","济南乌鲁木齐",2248,"CZ6285/6","320",2
"769","乌鲁木齐济南",2248,"CZ6959/60","73G",4
"770","乌鲁木齐济南",2248,"HU7673","738",1
"771","济南乌鲁木齐",2248,"HU7674","738",1
"772","济南乌鲁木齐",2248,"MF8231/2","738",4
"773","乌鲁木齐济南",2248,"MU5455/6","319",4
"774","济南乌鲁木齐",2248,"SC4905/6","738",2
"775","济南乌鲁木齐",2248,"SC4911/2","733",4
"776","济南乌鲁木齐",2248,"SC4927","738",2
"777","乌鲁木齐济南",2248,"SC4928","738",1
"778","乌鲁木齐济南",2248,"SC4937/8","738",2
"779","西安合肥",2268,"CZ6305/6","73G",4
"780","西安合肥",2268,"GS6451/2","E90",2
"781","西安合肥",2268,"GS7559/60","E90",4
"782","合肥西安",2268,"MU2385/6","320",2
"783","厦门济南",2298,"MF8073/4","738",2
"784","厦门济南",2298,"MF8189/90","737",2
"785","厦门济南",2298,"MF8189/90","73G",4
"786","厦门济南",2298,"MF8553/4","752",2
"787","济南厦门",2298,"SC4793","733",1
"788","厦门济南",2298,"SC4794","733",3
"789","厦门济南",2298,"SC4877/8","733",10
"790","厦门济南",2298,"SC4973","738",1
"791","厦门济南",2298,"SC4973/4","737",8
"792","济南厦门",2298,"SC4974","738",1
"793","厦门济南",2298,"SC4981/2","733",2
"794","武汉兰州",2319,"MU2079","73G",3
"795","兰州武汉",2319,"MU2080","73G",1
"796","武汉兰州",2319,"MU2479","733",1
"797","武汉兰州",2319,"MU2479","738",1
"798","兰州武汉",2319,"MU2480","738",2
"799","武汉兰州",2319,"MU2489","738",1
"800","兰州武汉",2319,"MU2490","738",1
"801","武汉兰州",2319,"MU2617","738",1
"802","兰州武汉",2319,"MU2618","738",1
"803","武汉兰州",2319,"MU2627","733",1
"804","兰州武汉",2319,"MU2628","733",1
"805","昆明乌鲁木齐",2324,"8L9923","73G",2
"806","乌鲁木齐昆明",2324,"8L9924","73G",2
"807","昆明乌鲁木齐",2324,"8L9963/4","319",2
"808","乌鲁木齐昆明",2324,"CZ6949/50","73G",2
"809","昆明乌鲁木齐",2324,"MU5727/8","73G",2
"810","乌鲁木齐昆明",2324,"MU5833/4","737",2
"811","宁波深圳",2326,"CZ6325/6","319",2
"812","深圳宁波",2326,"CZ6701/2","319",2
"813","深圳宁波",2326,"HU7717","738",1
"814","宁波深圳",2326,"HU7718","738",1
"815","深圳宁波",2326,"HU7721","738",1
"816","宁波深圳",2326,"HU7722","738",1
"817","深圳宁波",2326,"MU5243/4","320",2
"818","深圳宁波",2326,"ZH9567/8","738",2
"819","烟台哈尔滨",2331,"BK2845/6","738",4
"820","烟台哈尔滨",2331,"MU2085/6","320",6
"821","烟台哈尔滨",2331,"MU2523","738",2
"822","哈尔滨烟台",2331,"MU2524","738",1
"823","烟台哈尔滨",2331,"SC4825/6","733",4
"824","烟台哈尔滨",2331,"SC4827/8","CR2",2
"825","烟台哈尔滨",2331,"SC4871/2","73G",2
"826","沈阳三亚",2343,"CZ6483/4","319",2
"827","三亚沈阳",2343,"CZ6761","321",2
"828","沈阳三亚",2343,"ZH9491/2","320",2
"829","青岛深圳",2357,"CZ6311/2","M90",2
"830","青岛深圳",2357,"CZ6357/8","319",4
"831","深圳青岛",2357,"HU7721","738",1
"832","青岛深圳",2357,"HU7722","738",1
"833","深圳青岛",2357,"SC4681/2","733",2
"834","青岛深圳",2357,"SC4731","CR2",1
"835","青岛深圳",2357,"SC4731/2","733",2
"836","深圳青岛",2357,"SC4732","CR2",1
"837","深圳青岛",2357,"ZH9879","738",1
"838","青岛深圳",2357,"ZH9880","738",1
"839","深圳青岛",2357,"ZH9929/30","738",2
"840","温州南昌",2360,"GS6523/4","E90",2
"841","兰州厦门",2407,"HU7851","738",1
"842","厦门兰州",2407,"HU7852","738",1
"843","厦门兰州",2407,"MF8209/10","738",2
"844","厦门兰州",2407,"MF8209/10","73G",2
"845","厦门兰州",2407,"SC4811/2","738",2
"846","天津青岛",2443,"GS7455/6","E90",2
"847","天津青岛",2443,"GS7497/8","ERJ",2
"848","天津青岛",2443,"GS7575","E90",2
"849","青岛天津",2443,"GS7576","E90",1
"850","青岛天津",2443,"SC4717/8","CR2",2
"851","天津青岛",2443,"SC4777/8","CR2",2
"852","西宁昆明",2465,"3U8867/8","320",2
"853","西安拉萨",2469,"3U8635/6","319",2
"854","西安拉萨",2469,"3U8687/8","319",2
"855","西安拉萨",2469,"MU2333/4","319",2
"856","西安拉萨",2469,"MU2335","319",1
"857","拉萨西安",2469,"MU2336","319",2
"858","武汉南宁",2472,"3U8725","320",1
"859","南宁武汉",2472,"3U8726","320",1
"860","南宁武汉",2472,"CZ3271/2","733",2
"861","武汉南宁",2472,"CZ3341/2","738",2
"862","武汉南宁",2472,"GS6681/2","E90",4
"863","武汉南宁",2472,"GS6695/6","E90",4
"864","武汉南宁",2472,"SC4933/4","CR2",2
"865","南宁武汉",2472,"ZH9461","320",1
"866","武汉南宁",2472,"ZH9462","320",1
"867","乌鲁木齐南京",2475,"CZ6963/4","73G",4
"868","乌鲁木齐南京",2475,"HU7671","738",2
"869","南京乌鲁木齐",2475,"HU7672","738",2
"870","南京乌鲁木齐",2475,"MU2769","320",1
"871","乌鲁木齐南京",2475,"MU2770","320",1
"872","南京乌鲁木齐",2475,"MU2779","320",2
"873","乌鲁木齐南京",2475,"MU2780","320",2
"874","南京乌鲁木齐",2475,"MU2789","320",2
"875","乌鲁木齐南京",2475,"MU2790","320",2
"876","南京乌鲁木齐",2475,"ZH9235","738",2
"877","乌鲁木齐南京",2475,"ZH9236","738",1
"878","银川济南",2479,"HU7673","738",1
"879","济南银川",2479,"HU7674","738",1
"880","济南银川",2479,"SC4911/2","733",4
"881","银川济南",2479,"SC4915/6","733",2
"882","昆明徐州",2490,"3U8853/4","320",2
"883","昆明徐州",2490,"8L9919/20","737",2
"884","青岛温州",2496,"CZ6259","M90",2
"885","温州青岛",2496,"CZ6260","M90",2
"886","青岛温州",2496,"SC4731","CR2",1
"887","青岛温州",2496,"SC4731/2","733",2
"888","温州青岛",2496,"SC4732","CR2",1
"889","济南郑州",2548,"SC4947","738",1
"890","郑州济南",2548,"SC4948","738",1
"891","济南郑州",2548,"SC4961/2","733",2
"892","济南郑州",2548,"SC4965/6","733",2
"893","广州成都",2561,"3U8731/2","320",2
"894","广州成都",2561,"3U8733/4","320",2
"895","广州成都",2561,"3U8735/6","320",2
"896","广州成都",2561,"3U8737/8","319",2
"897","广州成都",2561,"CA4301/2","752",2
"898","广州成都",2561,"CA4303/4","319",2
"899","广州成都",2561,"CA4305/6","319",2
"900","广州成都",2561,"CA4307/8","752",6
"901","广州成都",2561,"CA4309/10","752",2
"902","广州成都",2561,"CA4317/8","752",2
"903","广州成都",2561,"CA4333/4","733",2
"904","广州成都",2561,"CA4361/2","321",2
"905","广州成都",2561,"CZ3377/8","319",2
"906","广州成都",2561,"CZ3401/2","319",2
"907","广州成都",2561,"CZ3403/4","319",2
"908","广州成都",2561,"CZ3413/4","319",2
"909","广州成都",2561,"CZ3417/8","319",2
"910","广州成都",2561,"CZ3443/4","319",4
"911","广州成都",2561,"CZ3483/4","319",2
"912","广州成都",2561,"EU2235/6","319",2
"913","广州成都",2561,"JD5161/2","319",2
"914","广州成都",2561,"ZH9188/7","320",2
"915","广州成都",2561,"ZH9673/4","320",2
"916","武汉三亚",2579,"CZ6277/8","320",2
"917","武汉三亚",2579,"CZ6591/2","738",2
"918","武汉三亚",2579,"CZ6607/8","738",6
"919","武汉三亚",2579,"JD5147/8","319",2
"920","武汉三亚",2579,"MU2529/30","733",2
"921","武汉三亚",2579,"MU3125","ERJ",1
"922","三亚武汉",2579,"MU3126","ERJ",1
"923","厦门宁波",2594,"MF8035/6","738",2
"924","宁波厦门",2594,"SC4709","CR2",1
"925","厦门宁波",2594,"SC4710","CR2",1
"926","成都长沙",2604,"3U8997/8","321",2
"927","成都长沙",2604,"CA4577/8","752",2
"928","长沙成都",2604,"CZ3461/2","320",4
"929","长沙成都",2604,"CZ3865/6","733",4
"930","成都长沙",2604,"EU2205/6","319",2
"931","长沙成都",2604,"HU7355/6","734",2
"932","长沙成都",2604,"MF8401/2","738",6
"933","长沙成都",2604,"MF8453/4","738",2
"934","张家界大连",2616,"EU2741/2","319",2
"935","太原广州",2619,"CZ3529/30","319",2
"936","太原广州",2619,"CZ3695/6","319",2
"937","太原广州",2619,"CZ3701/2","319",2
"938","太原广州",2619,"CZ3703/4","319",2
"939","太原广州",2619,"HU7379","733",1
"940","广州太原",2619,"HU7380","733",1
"941","太原广州",2619,"MU5251","738",1
"942","广州太原",2619,"MU5252","73G",1
"943","厦门衢州",2644,"FM9273/4","CR2",2
"944","青岛西安",2677,"CZ6423/4","319",6
"945","西安青岛",2677,"GS6413/4","E90",2
"946","西安青岛",2677,"HU7875","738",2
"947","青岛西安",2677,"HU7876","737",1
"948","青岛西安",2677,"HU7876","738",2
"949","西安青岛",2677,"MU5479/80","320",2
"950","青岛西安",2677,"SC4633/4","733",2
"951","青岛西安",2677,"SC4733","733",1
"952","西安青岛",2677,"SC4734","733",1
"953","张家界南昌",2694,"EU2763/4","319",2
"954","武汉沈阳",2714,"CZ3621/2","738",4
"955","武汉沈阳",2714,"HU7729","738",1
"956","沈阳武汉",2714,"HU7730","738",1
"957","武汉沈阳",2714,"MU3239","ERJ",1
"958","沈阳武汉",2714,"MU3240","ERJ",1
"959","武汉沈阳",2714,"ZH9461","320",1
"960","沈阳武汉",2714,"ZH9462","320",1
"961","天津太原",2726,"BK2853/4","738",2
"962","天津太原",2726,"GS6601/2","ERJ",2
"963","天津太原",2726,"GS6687/8","ERJ",4
"964","天津太原",2726,"GS7581/2","ERJ",2
"965","重庆南宁",2738,"CZ3479/80","733",2
"966","重庆南宁",2738,"CZ6037/8","738",2
"967","重庆南宁",2738,"G52731","CR2",1
"968","南宁重庆",2738,"G52732","CR2",1
"969","重庆南宁",2738,"GS6527/8","E90",2
"970","重庆南宁",2738,"NS3241/2","320",2
"971","重庆南宁",2738,"ZH9139/40","320",2
"972","乌鲁木齐沈阳",2748,"CZ6479/80","319",2
"973","沈阳乌鲁木齐",2748,"CZ6491/2","319",2
"974","沈阳厦门",2804,"CZ6517/8","M90",2
"975","厦门沈阳",2804,"HU7047","738",1
"976","沈阳厦门",2804,"HU7048","738",1
"977","厦门沈阳",2804,"HU7321","738",1
"978","沈阳厦门",2804,"HU7322","738",1
"979","厦门沈阳",2804,"MF8065/6","752",2
"980","厦门沈阳",2804,"MF8073/4","738",2
"981","厦门沈阳",2804,"SC4989","733",1
"982","沈阳厦门",2804,"SC4990","733",1
"983","沈阳厦门",2804,"ZH9515/6","737",2
"984","天津武汉",2852,"GS6681/2","E90",4
"985","天津武汉",2852,"GS6695/6","E90",4
"986","武汉天津",2852,"MF8137/8","738",2
"987","深圳厦门",2861,"CZ3549/50","320",6
"988","深圳厦门",2861,"CZ3567/8","320",4
"989","厦门深圳",2861,"CZ3875/6","733",2
"990","深圳厦门",2861,"HU7709","738",1
"991","厦门深圳",2861,"HU7710","738",1
"992","厦门深圳",2861,"MF8313/4","738",2
"993","深圳厦门",2861,"MF8315/6","738",2
"994","深圳厦门",2861,"MF8331/2","738",2
"995","深圳厦门",2861,"MF8331/2","73G",2
"996","深圳厦门",2861,"ZH9743/4","738",2
"997","长沙兰州",2865,"ZH9977","738",2
"998","兰州长沙",2865,"ZH9978","738",1
"999","太原呼和浩特",2881,"8L9945/6","73G",6
"1000","呼和浩特太原",2881,"GS6497/8","ERJ",4
"1001","杭州张家界",2884,"MU5289","320",2
"1002","张家界杭州",2884,"MU5290","320",1
"1003","武汉温州",2907,"CZ3783/4","73G",2
"1004","武汉温州",2907,"HU7759","738",1
"1005","温州武汉",2907,"HU7760","738",1
"1006","武汉温州",2907,"HU7889","738",1
"1007","温州武汉",2907,"HU7890","738",1
"1008","武汉温州",2907,"MU3241","ERJ",1
"1009","温州武汉",2907,"MU3242","ERJ",1
"1010","武汉温州",2907,"MU5493/4","73G",2
"1011","长沙西宁",2922,"CZ3629/30","320",2
"1012","长沙西宁",2922,"ZH9683/4","320",2
"1013","长沙杭州",2975,"BK2881/2","738",2
"1014","杭州长沙",2975,"CA1763/4","319",2
"1015","长沙杭州",2975,"CZ3639/40","320",2
"1016","长沙杭州",2975,"EU2205/6","319",2
"1017","杭州长沙",2975,"MF8453/4","738",2
"1018","杭州长沙",2975,"MF8465/6","738",2
