"","city1_2","flight_num","plane_num","flag"
"9160","长沙南京","BK2889/90","738",1104
"9161","长沙南京","CZ3659/60","320",1104
"9162","长沙南京","BK2889/90","738",1104
"9163","长沙南京","MF8021/2","738",1104
"9164","长沙南京","MF8021/2","738",1104
"9165","长沙南京","CZ3655/6","73G",1104
"9166","长沙南京","MU2726","320",1104
"9167","长沙南京","CZ3985/6","320",1104
"9168","长沙南京","MU2716","320",1104
"9169","长沙南京","CZ3655/6","73G",1104
"9170","长沙南京","MU2706","320",1104
"9171","长沙南京","CZ3659/60","320",1104
"9172","长沙南宁","SC4603/4","733",1146
"9173","长沙南宁","HU7397","738",1146
"9174","长沙南宁","CA1763/4","319",1146
"9175","长沙南宁","SC4603/4","733",1146
"9176","长沙南宁","GS6503/4","EMB",1146
"9177","长沙南宁","ZH9203/4","737",1146
"9178","长沙南宁","GS6503/4","EMB",1146
"9179","长沙南宁","CA1763/4","319",1146
"9180","长沙南宁","HU7397","738",1146
"9181","长沙南宁","HU7397","738",1146
"9182","长沙南宁","GS6503/4","EMB",1146
"9183","长沙南宁","ZH9203/4","737",1146
"9184","长沙南宁","HU7397","738",1146
"9185","长沙南宁","HU7397","738",1146
"9186","长沙南宁","GS6503/4","EMB",1146
"9187","长沙南通","MU5835/6","737",17396
"9188","长沙南通","G52769","CR2",17396
"9189","长沙南通","MU5835/6","737",17396
"9190","长沙宁波","MF8583/4","738",23
"9191","长沙宁波","HU7358","733",23
"9192","长沙宁波","MU5249/50","320",23
"9193","长沙宁波","MF8515/6","738",23
"9194","长沙宁波","MF8583/4","738",23
"9195","长沙宁波","MF8515/6","738",23
"9196","长沙青岛","MU5438","320",1204
"9197","长沙青岛","CZ3983","320",1204
"9198","长沙青岛","ZH9587/8","737",1204
"9199","长沙青岛","ZH9587/8","737",1204
"9200","长沙青岛","CZ3937/8","320",1204
"9201","长沙青岛","CZ3937/8","320",1204
"9202","长沙青岛","MF8583/4","738",1204
"9203","长沙青岛","CZ3983","320",1204
"9204","长沙青岛","MF8583/4","738",1204
"9205","长沙青岛","MF8515/6","738",1204
"9206","长沙青岛","MF8515/6","738",1204
"9207","长沙青岛","MU5438","320",1204
"9208","长沙青岛","MU3205","ERJ",1204
"9209","长沙三亚","ZH9157/8","320",12
"9210","长沙三亚","MU2275","73G",12
"9211","长沙三亚","BK2887","738",12
"9212","长沙三亚","HU7023/4","737",12
"9213","长沙三亚","JD5179/80","319",12
"9214","长沙三亚","ZH9157/8","320",12
"9215","长沙三亚","CZ6719/20","320",12
"9216","长沙三亚","HU7023/4","737",12
"9217","长沙三亚","CZ3643/4","320",12
"9218","长沙三亚","HU7024","738",12
"9219","长沙厦门","PN6231/2","319",3917
"9220","长沙厦门","3U8951/2","321",3917
"9221","长沙厦门","3U8951/2","321",3917
"9222","长沙厦门","PN6231/2","319",3917
"9223","长沙厦门","MF8503","738",3917
"9224","长沙深圳","CZ3743/4","M90",49
"9225","长沙深圳","CZ3389/90","320",49
"9226","长沙深圳","CZ6889/90","73G",49
"9227","长沙深圳","ZH9937/8","738",49
"9228","长沙深圳","CZ3743/4","M90",49
"9229","长沙深圳","CZ6889/90","73G",49
"9230","长沙深圳","HU7186","738",49
"9231","长沙深圳","CZ3987/8","321",49
"9232","长沙深圳","CZ3987/8","321",49
"9233","长沙深圳","ZH9978","738",49
"9234","长沙深圳","CZ3987/8","321",49
"9235","长沙沈阳","BK2889/90","738",1376
"9236","长沙沈阳","CZ3130/29","320",1376
"9237","长沙沈阳","BK2889/90","738",1376
"9238","长沙沈阳","CZ3659/60","320",1376
"9239","长沙沈阳","CZ3130/29","320",1376
"9240","长沙沈阳","CZ3659/60","320",1376
"9241","长沙石家庄","CZ6603/4","320",3685
"9242","长沙石家庄","CZ6603/4","320",3685
"9243","长沙太原","MU2276","73G",11791
"9244","长沙太原","CZ3781/2","73G",11791
"9245","长沙太原","HU7334","734",11791
"9246","长沙太原","HU7334","738",11791
"9247","长沙太原","CZ3781/2","73G",11791
"9248","长沙太原","CZ3773/4","738",11791
"9249","长沙太原","CZ3773/4","738",11791
"9250","长沙太原","MF8157/8","738",11791
"9251","长沙太原","CZ3773/4","733",11791
"9252","长沙太原","MU2276","73G",11791
"9253","长沙太原","MF8157/8","738",11791
"9254","长沙太原","HU7388","738",11791
"9255","长沙太原","CZ3773/4","733",11791
"9256","长沙太原","CZ3773/4","738",11791
"9257","长沙太原","CZ3773/4","738",11791
"9258","长沙天津","BK2849/50","738",6089
"9259","长沙天津","CZ3125/6","320",6089
"9260","长沙天津","BK2849/50","738",6089
"9261","长沙天津","CZ3125/6","320",6089
"9262","长沙天津","BK2849/50","738",6089
"9263","长沙天津","BK2849/50","738",6089
"9264","长沙温州","EU2227/8","319",40
"9265","长沙温州","CA4577/8","752",40
"9266","长沙温州","CZ6955/6","73G",40
"9267","长沙温州","EU2227/8","319",40
"9268","长沙温州","EU2227/8","319",40
"9269","长沙温州","EU2227/8","319",40
"9270","长沙温州","EU2227/8","319",40
"9271","长沙温州","CZ6955/6","73G",40
"9272","长沙温州","CA4577/8","752",40
"9273","长沙温州","CZ6955/6","73G",40
"9274","长沙温州","CZ6955/6","73G",40
"9275","长沙温州","EU2227/8","319",40
"9276","长沙乌鲁木齐","CZ3629/30","320",8574
"9277","长沙乌鲁木齐","BK2885/6","738",8574
"9278","长沙乌鲁木齐","CZ3629/30","320",8574
"9279","长沙乌鲁木齐","BK2885/6","738",8574
"9280","长沙无锡","MU2966","320",12354
"9281","长沙西安","MF8221/2","73G",7497
"9282","长沙西安","MF8221/2","73G",7497
"9283","长沙西安","MF8221/2","738",7497
"9284","长沙西安","CZ3709/10","320",7497
"9285","长沙西安","MF8235/6","738",7497
"9286","长沙西安","MF8221/2","73G",7497
"9287","长沙西安","CZ3761/2","73G",7497
"9288","长沙西安","CZ3709/10","320",7497
"9289","长沙西安","MF8221/2","73G",7497
"9290","长沙西安","MF8221/2","73G",7497
"9291","长沙西安","MF8221/2","73G",7497
"9292","长沙西安","BK2885/6","738",7497
"9293","长沙西安","MF8235/6","738",7497
"9294","长沙西安","CZ3761/2","73G",7497
"9295","长沙西安","MF8221/2","738",7497
"9296","长沙西安","BK2885/6","738",7497
"9297","长沙西宁","CZ3629/30","320",2922
"9298","长沙西宁","ZH9683/4","320",2922
"9299","长沙西宁","ZH9683/4","320",2922
"9300","长沙西宁","CZ3629/30","320",2922
"9301","长沙徐州","HU7035","733",17400
"9302","长沙烟台","BK2845/6","738",6418
"9303","长沙烟台","BK2845/6","738",6418
"9304","长沙烟台","BK2845/6","738",6418
"9305","长沙烟台","BK2845/6","738",6418
"9306","长沙盐城","MU5749","73G",22098
"9307","长沙盐城","MU5749","73G",22098
"9308","长沙盐城","MU5749","73G",22098
"9309","长沙盐城","MU5749","73G",22098
"9310","长沙银川","CZ3709/10","320",11345
"9311","长沙银川","CZ3709/10","320",11345
"9312","长沙张家界","CZ3313/4","321",4122
"9313","长沙长春","CZ3937/8","320",3813
"9314","长沙长春","CZ3937/8","320",3813
"9315","长沙郑州","CZ3943/4","320",4158
"9316","长沙郑州","CZ3943/4","320",4158
"9317","长沙重庆","CZ3933/4","320",8790
"9318","长沙重庆","MF8487/8","738",8790
"9319","长沙重庆","BK2887/8","738",8790
"9320","长沙重庆","MF8487/8","738",8790
"9321","长沙重庆","HU7357","738",8790
"9322","长沙重庆","G52770","CR2",8790
"9323","长沙重庆","HU7339/40","737",8790
"9324","长沙重庆","HU7339/40","737",8790
"9325","长沙重庆","MU2395/6","320",8790
"9326","长沙重庆","MU2395/6","320",8790
"9327","长沙重庆","CZ3349/50","321",8790
"9328","长治成都","CA4179/80","319",17005
"9329","长治大同","CZ3705/6","319",17000
"9330","长治大同","CZ3705/6","319",17000
"9331","长治太原","MU2745/6","ERJ",6127
"9332","昭通昆明","MU5969/70","73G",23775
"9333","郑州包头","3U8879/80","321",9247
"9334","郑州包头","MU2709","320",9247
"9335","郑州包头","3U8879/80","321",9247
"9336","郑州北海","CZ6347/8","738",39
"9337","郑州北海","CZ6347/8","738",39
"9338","郑州成都","CA4271/2","321",7094
"9339","郑州成都","CZ3471/2","733",7094
"9340","郑州成都","CZ6471","733",7094
"9341","郑州成都","CA4271/2","321",7094
"9342","郑州成都","CZ6471","733",7094
"9343","郑州成都","CZ3497/8","733",7094
"9344","郑州成都","CZ3473","733",7094
"9345","郑州成都","CA4321/2","321",7094
"9346","郑州成都","CZ6471","733",7094
"9347","郑州成都","CZ3473","733",7094
"9348","郑州大连","GS7583/4","E90",2121
"9349","郑州大连","CZ3943/4","320",2121
"9350","郑州大连","CZ3943/4","320",2121
"9351","郑州大连","GS7583/4","E90",2121
"9352","郑州大连","HU7815","738",2121
"9353","郑州大连","ZH9529","733",2121
"9354","郑州鄂尔多斯","CZ3592","738",19488
"9355","郑州福州","GS6627/8","E90",9836
"9356","郑州福州","GS6627/8","E90",9836
"9357","郑州福州","CZ3825/6","738",9836
"9358","郑州福州","GS6627/8","E90",9836
"9359","郑州福州","GS6627/8","E90",9836
"9360","郑州福州","GS6627/8","E90",9836
"9361","郑州福州","CZ3825/6","738",9836
"9362","郑州福州","GS6627/8","E90",9836
"9363","郑州广州","HU7712","734",6134
"9364","郑州广州","CZ3195/6","733",6134
"9365","郑州广州","CZ3959","733",6134
"9366","郑州广州","CZ3971/2","738",6134
"9367","郑州广州","CZ3393/4","733",6134
"9368","郑州广州","ZH9649/50","320",6134
"9369","郑州广州","ZH9357/8","320",6134
"9370","郑州广州","CZ3195/6","733",6134
"9371","郑州广州","ZH9789/90","320",6134
"9372","郑州广州","CZ3395","733",6134
"9373","郑州广州","CZ3391/2","738",6134
"9374","郑州广州","ZH9649/50","320",6134
"9375","郑州广州","ZH9357/8","320",6134
"9376","郑州广州","ZH9649/50","320",6134
"9377","郑州广州","CZ3619/20","733",6134
"9378","郑州广州","HU7235/6","738",6134
"9379","郑州贵阳","ZH9465/6","320",7406
"9380","郑州贵阳","ZH9465/6","320",7406
"9381","郑州贵阳","VD8363/4","E90",7406
"9382","郑州贵阳","CZ3475/6","733",7406
"9383","郑州贵阳","GS6609/10","E90",7406
"9384","郑州贵阳","GS6609/10","E90",7406
"9385","郑州贵阳","CZ3475/6","733",7406
"9386","郑州贵阳","GS6609/10","E90",7406
"9387","郑州贵阳","CZ3475/6","733",7406
"9388","郑州贵阳","VD8363/4","E90",7406
"9389","郑州贵阳","GS6609/10","E90",7406
"9390","郑州贵阳","CZ3475/6","733",7406
"9391","郑州贵阳","BK2871","738",7406
"9392","郑州桂林","CZ6859/60","319",11874
"9393","郑州桂林","SC4751","733",11874
"9394","郑州桂林","CZ6859/60","319",11874
"9395","郑州桂林","SC4751","733",11874
"9396","郑州哈尔滨","VD8311","E90",10116
"9397","郑州哈尔滨","MF8055/6","73G",10116
"9398","郑州哈尔滨","8L9989","73G",10116
"9399","郑州哈尔滨","8L9989/90","73G",10116
"9400","郑州哈尔滨","8L9989/90","73G",10116
"9401","郑州哈尔滨","3U8847/8","320",10116
"9402","郑州哈尔滨","MF8055/6","73G",10116
"9403","郑州哈尔滨","3U8847/8","320",10116
"9404","郑州哈密","CZ6317/8","733",19495
"9405","郑州哈密","CZ6317/8","733",19495
"9406","郑州海口","HU7223/4","737",5070
"9407","郑州海口","JD5173/4","319",5070
"9408","郑州海口","HU7224","738",5070
"9409","郑州海口","CZ6855/6","319",5070
"9410","郑州海口","CZ3995/6","733",5070
"9411","郑州海口","HU7310","738",5070
"9412","郑州杭州","MU5379/80","320",10
"9413","郑州杭州","MF8361/2","738",10
"9414","郑州杭州","CZ3839/40","733",10
"9415","郑州杭州","MU5379/80","320",10
"9416","郑州杭州","CZ3745/6","733",10
